explained_variance,fps,value_loss,nupdates,total_timesteps,policy_entropy
0.44766145944595337,574,0.0278420802205801,241400,4828000,2.0121572017669678
0.8799276500940323,574,0.03274151682853699,241500,4830000,1.7020165920257568
0.9019038155674934,574,0.0063729980029165745,241600,4832000,1.9815372228622437
0.9925499903038144,574,0.005320790223777294,241700,4834000,1.9236042499542236
0.9931112709455192,574,0.004805019591003656,241800,4836000,2.0151824951171875
0.96276880428195,574,0.025518808513879776,241900,4838000,1.8928416967391968
0.9636109210550785,574,0.017302855849266052,242000,4840000,1.6989771127700806
0.9720730353146791,574,0.010720293037593365,242100,4842000,2.003073215484619
0.9854706339538097,574,0.007445153780281544,242200,4844000,1.8224471807479858
0.9842574950307608,574,0.007511655800044537,242300,4846000,1.856747031211853
0.986863880418241,574,0.007756722159683704,242400,4848000,1.9745826721191406
0.9507556520402431,574,0.013040793128311634,242500,4850000,1.8739473819732666
0.993637559004128,574,0.007883698679506779,242600,4852000,1.9385906457901
0.9827399589121342,574,0.007356992922723293,242700,4854000,1.9727108478546143
0.9883903106674552,574,0.0027756760828197002,242800,4856000,1.7916322946548462
0.3931238651275635,574,0.04798908531665802,242900,4858000,1.780286192893982
0.9282552674412727,575,0.016089001670479774,243000,4860000,1.8358418941497803
0.9951555766165257,575,0.0023895823396742344,243100,4862000,2.0420634746551514
0.8936964124441147,575,0.007047428749501705,243200,4864000,1.977752685546875
0.9892048416659236,575,0.0033434946089982986,243300,4866000,2.015850067138672
0.8638972491025925,575,0.0947490781545639,243400,4868000,2.0173020362854004
0.9838997311890125,575,0.0046192011795938015,243500,4870000,1.8097575902938843
0.8512745499610901,575,0.015288591384887695,243600,4872000,1.8619086742401123
0.9691911488771439,575,0.009277073666453362,243700,4874000,2.0452089309692383
0.9341418221592903,575,0.02105027809739113,243800,4876000,1.7874565124511719
0.9966845496091992,575,0.0014149630442261696,243900,4878000,2.0243608951568604
0.9575874991714954,575,0.01223142258822918,244000,4880000,1.589904546737671
0.9296269491314888,575,0.016408095136284828,244100,4882000,1.9138273000717163
0.99521763343364,575,0.003108607605099678,244200,4884000,1.9567010402679443
0.9465478323400021,575,0.02183963730931282,244300,4886000,1.7800283432006836
0.9064649939537048,575,0.030383706092834473,244400,4888000,1.6558506488800049
0.9796281438320875,575,0.00887363962829113,244500,4890000,2.007779598236084
0.989633496850729,576,0.004436480812728405,244600,4892000,2.0247206687927246
0.993195191025734,576,0.0076871998608112335,244700,4894000,1.889473557472229
0.8135856539011002,576,0.003925059922039509,244800,4896000,2.1320114135742188
0.9749212935566902,576,0.007240087725222111,244900,4898000,1.9774065017700195
0.9972228640690446,576,0.0009879844728857279,245000,4900000,1.8981387615203857
0.4954596757888794,576,0.1080649346113205,245100,4902000,2.0962626934051514
0.9380956180393696,576,0.03344457969069481,245200,4904000,2.004805088043213
0.8935656249523163,576,0.0049913013353943825,245300,4906000,1.798393964767456
0.9779527373611927,576,0.033158767968416214,245400,4908000,1.8666950464248657
0.592838853597641,576,0.030818795785307884,245500,4910000,1.8078432083129883
0.9792197160422802,576,0.012482408434152603,245600,4912000,1.8407856225967407
0.9237364232540131,576,0.007726392708718777,245700,4914000,1.666847825050354
0.7285320460796356,576,0.032643407583236694,245800,4916000,1.8931831121444702
0.7938602417707443,576,0.010175497271120548,245900,4918000,1.607314109802246
0.9922341466881335,576,0.0027454800438135862,246000,4920000,2.079829454421997
0.8816959783434868,576,0.02872159518301487,246100,4922000,1.9231441020965576
0.9948155186139047,577,0.0020878456998616457,246200,4924000,2.1337502002716064
0.9951664269901812,577,0.0029991765040904284,246300,4926000,1.9201170206069946
0.9105528742074966,577,0.013729493133723736,246400,4928000,2.0329105854034424
0.7542078495025635,577,0.005815940443426371,246500,4930000,1.9979426860809326
0.9200235232710838,577,0.004631357733160257,246600,4932000,2.0215160846710205
0.9903352921828628,577,0.0044234092347323895,246700,4934000,1.9604305028915405
0.9893875773996115,577,0.009800657629966736,246800,4936000,2.06538987159729
0.9846231881529093,577,0.007563882973045111,246900,4938000,2.010770559310913
0.6753799319267273,577,0.002992602065205574,247000,4940000,2.0294644832611084
0.9931635977700353,577,0.0016759538557380438,247100,4942000,1.994431734085083
0.932880774140358,577,0.059878360480070114,247200,4944000,1.9456994533538818
0.8919686377048492,577,0.02652369998395443,247300,4946000,2.009380340576172
0.9812356289476156,577,0.0070612989366054535,247400,4948000,2.1058640480041504
0.9658215641975403,577,0.017093222588300705,247500,4950000,2.0567758083343506
0.9612721353769302,577,0.022449251264333725,247600,4952000,1.8587955236434937
0.9824328813701868,578,0.004493610002100468,247700,4954000,1.970566987991333
0.9918526243418455,578,0.003012946108356118,247800,4956000,2.0735418796539307
0.9888338157907128,578,0.007647812366485596,247900,4958000,1.9100768566131592
0.989518684335053,578,0.00427336897701025,248000,4960000,2.013371706008911
0.7545891553163528,578,0.02563370205461979,248100,4962000,1.8103758096694946
0.7155761420726776,578,0.0015564871719107032,248200,4964000,2.02248477935791
0.9942217799834907,578,0.0012849739287048578,248300,4966000,1.9242160320281982
0.8265776038169861,578,0.0111399469897151,248400,4968000,1.9955170154571533
0.9798899423331022,578,0.015451746992766857,248500,4970000,1.9850609302520752
0.9774233549833298,578,0.00516407610848546,248600,4972000,1.941908597946167
0.9940983527339995,578,0.0028835528064519167,248700,4974000,1.9877169132232666
0.9885458471253514,578,0.003958502784371376,248800,4976000,2.1319727897644043
0.8464939594268799,578,0.008191234432160854,248900,4978000,1.8842023611068726
0.9833281096071005,578,0.002602088963612914,249000,4980000,2.1215057373046875
0.9940512552857399,578,0.003367877332493663,249100,4982000,1.959878921508789
0.9451112933456898,578,0.009688397869467735,249200,4984000,1.9789832830429077
0.9950880696997046,578,0.0020423666574060917,249300,4986000,2.062044382095337
0.9759503155946732,579,0.009953012689948082,249400,4988000,1.9970786571502686
-0.09374558925628662,579,0.045698173344135284,249500,4990000,2.0350515842437744
0.9085558354854584,579,0.06896499544382095,249600,4992000,1.874163031578064
0.9929020297713578,579,0.000916342600248754,249700,4994000,2.126758098602295
0.9782534129917622,579,0.011236392892897129,249800,4996000,2.0736374855041504
0.9509171657264233,579,0.049178026616573334,249900,4998000,2.0729408264160156
0.20209020376205444,579,0.0041320654563605785,250000,5000000,1.9962304830551147
0.9925847281701863,579,0.005880902521312237,250100,5002000,2.0461599826812744
0.988516497425735,579,0.003027804894372821,250200,5004000,2.092975616455078
0.9936275323852897,579,0.00402161106467247,250300,5006000,2.0915884971618652
0.9976993105374277,579,0.001192459836602211,250400,5008000,2.077669620513916
0.9441141970455647,579,0.014181457459926605,250500,5010000,2.048992156982422
0.8747267127037048,579,0.01368076540529728,250600,5012000,1.958892822265625
0.9639841690659523,579,0.0034053015988320112,250700,5014000,2.1447410583496094
-0.22427451610565186,579,0.08777602016925812,250800,5016000,1.764958143234253
0.9873492689803243,579,0.003059882204979658,250900,5018000,2.056605339050293
0.9395000673830509,580,0.006407655775547028,251000,5020000,2.121382236480713
0.9315689578652382,580,0.04552488401532173,251100,5022000,1.9924802780151367
0.9959180951118469,580,0.0025746836327016354,251200,5024000,2.0025277137756348
0.8058854043483734,580,0.012189652770757675,251300,5026000,1.7517226934432983
0.8507196456193924,580,0.010338538326323032,251400,5028000,1.9683300256729126
0.6959899365901947,580,0.030410315841436386,251500,5030000,1.9362503290176392
0.957667663693428,580,0.0028836573474109173,251600,5032000,1.980550765991211
0.6850287914276123,580,0.01687079854309559,251700,5034000,2.0238330364227295
0.9287363067269325,580,0.01001119427382946,251800,5036000,1.8267532587051392
0.9750337582081556,580,0.002775626489892602,251900,5038000,2.0692381858825684
0.9390601925551891,580,0.011597318574786186,252000,5040000,1.8725481033325195
0.9743209686130285,580,0.0053750379011034966,252100,5042000,1.9141178131103516
0.9599468447268009,580,0.012799860909581184,252200,5044000,2.031954526901245
0.9438503459095955,580,0.02494034543633461,252300,5046000,1.9307582378387451
0.9965689829550683,580,0.003506319597363472,252400,5048000,2.0814616680145264
0.5302582383155823,580,0.06189779192209244,252500,5050000,1.8983125686645508
0.945147879421711,581,0.0296673271805048,252600,5052000,2.0585856437683105
0.8790091574192047,581,0.015337720513343811,252700,5054000,2.0648245811462402
0.7961596101522446,581,0.01211510505527258,252800,5056000,1.9126052856445312
0.9852789072319865,581,0.007325467653572559,252900,5058000,1.880570411682129
0.976061386987567,581,0.009697042405605316,253000,5060000,2.1428048610687256
0.9484331235289574,581,0.00837396178394556,253100,5062000,2.0078256130218506
0.9882038235664368,581,0.0016493616858497262,253200,5064000,2.0614120960235596
0.99496177630499,581,0.0017990808701142669,253300,5066000,2.0326766967773438
0.9972246724646538,581,0.0035625025629997253,253400,5068000,1.885737419128418
0.982359616085887,581,0.01020186860114336,253500,5070000,1.801917314529419
0.9983416869072244,581,0.002778545720502734,253600,5072000,1.8881213665008545
0.7783007621765137,581,0.011399656534194946,253700,5074000,1.8374828100204468
0.9166222959756851,581,0.06129899621009827,253800,5076000,1.740476369857788
0.755819633603096,581,0.03317131847143173,253900,5078000,2.1653659343719482
0.9456463307142258,581,0.018989522010087967,254000,5080000,2.1138134002685547
0.951723974198103,581,0.02026974968612194,254100,5082000,1.8704783916473389
0.9873134735971689,581,0.012564642354846,254200,5084000,1.9756921529769897
0.9620812758803368,582,0.012454278767108917,254300,5086000,1.8803523778915405
0.9880601838231087,582,0.0024321721866726875,254400,5088000,1.907928228378296
0.7412466704845428,582,0.011140053160488605,254500,5090000,2.025099277496338
0.9141319617629051,582,0.02593953348696232,254600,5092000,1.888684630393982
0.992072612978518,582,0.0037841934245079756,254700,5094000,2.1738059520721436
0.14786553382873535,582,0.018636208027601242,254800,5096000,1.8515739440917969
0.9967878439929336,582,0.0017789287958294153,254900,5098000,2.0914626121520996
0.9771130513399839,582,0.008323616348206997,255000,5100000,1.9528700113296509
0.9742091111838818,582,0.017100539058446884,255100,5102000,2.0907745361328125
0.9760271087288857,582,0.0029389038681983948,255200,5104000,2.180941343307495
0.9905947418883443,582,0.0033566118218004704,255300,5106000,2.0515754222869873
0.9728652611374855,582,0.004677456803619862,255400,5108000,2.047536849975586
0.9212274104356766,582,0.01733529195189476,255500,5110000,2.0602385997772217
0.9564594477415085,582,0.020243806764483452,255600,5112000,2.0509181022644043
0.9659869968891144,582,0.00727895786985755,255700,5114000,1.8204662799835205
0.8369164317846298,582,0.035161904990673065,255800,5116000,1.989314317703247
0.7177455723285675,582,0.08722269535064697,255900,5118000,2.143092632293701
0.9844780713319778,583,0.009113545529544353,256000,5120000,1.922706961631775
