nupdates,policy_entropy,total_timesteps,fps,explained_variance,value_loss
310800,2.8136115074157715,6216000,708,0.9989947956055403,0.0016401333268731833
310900,2.885782241821289,6218000,708,-0.2824544906616211,0.00031965618836693466
311000,2.834696054458618,6220000,708,0.996492663398385,0.0041429391130805016
311100,2.8755269050598145,6222000,708,0.8898506835103035,0.001581731834448874
311200,2.6361618041992188,6224000,708,0.9834553673863411,0.007371251471340656
311300,2.1426820755004883,6226000,708,0.9971608226187527,0.0029076128266751766
311400,2.835299253463745,6228000,708,0.9985954135190696,0.006957686506211758
311500,2.8415939807891846,6230000,708,0.9989220964489505,0.0010310332290828228
311600,2.772412061691284,6232000,708,0.9975760243833065,0.004381031729280949
311700,2.7203431129455566,6234000,708,0.9977587510365993,0.004713003523647785
311800,2.791416645050049,6236000,708,0.9992368652601726,0.0006558155873790383
311900,2.697540521621704,6238000,708,0.38852035999298096,0.061923831701278687
312000,2.6588943004608154,6240000,708,0.9977319065947086,0.0057638236321508884
312100,2.414173126220703,6242000,708,0.9883430674672127,0.012038473971188068
312200,2.419423818588257,6244000,708,0.9979755177628249,0.0010735640535131097
312300,2.398254156112671,6246000,708,0.9111359119415283,0.21427933871746063
312400,2.4516968727111816,6248000,708,0.9955476066097617,0.0100142452865839
312500,2.6976146697998047,6250000,708,0.9993649258394726,0.0009008175693452358
312600,2.7279834747314453,6252000,708,0.9972235318273306,0.005031283013522625
312700,2.8871419429779053,6254000,708,0.993945793248713,0.0003877540584653616
312800,2.821110486984253,6256000,708,0.99970761462464,0.00031259283423423767
312900,2.8287506103515625,6258000,708,0.9896133365109563,0.01656169258058071
313000,2.847095012664795,6260000,708,0.9995466722175479,0.0022798164281994104
313100,2.5926640033721924,6262000,708,0.9995816196606029,0.0013917714823037386
313200,2.8028178215026855,6264000,708,0.9981019706465304,0.009525821544229984
313300,2.645420551300049,6266000,708,0.9998169814789435,0.0010826685465872288
313400,2.710214138031006,6268000,708,0.9998659527336713,0.0008176377159543335
313500,2.8183062076568604,6270000,708,0.9993067828472704,0.0027989414520561695
313600,2.6655097007751465,6272000,708,0.9983515220228583,0.0006720967357978225
313700,2.5372371673583984,6274000,708,0.9930719891563058,0.005214287433773279
313800,2.7917308807373047,6276000,708,0.9998402810742846,0.0010353941470384598
313900,2.6990604400634766,6278000,708,0.9997084631177131,0.0006576344021596014
314000,2.745593309402466,6280000,708,0.9999166067791521,0.00043476666905917227
314100,2.8681640625,6282000,708,0.9955875924788415,0.004684851970523596
314200,2.888655424118042,6284000,708,-0.9344260692596436,0.00030210253316909075
314300,2.809072256088257,6286000,708,0.9982510495465249,0.0028800072614103556
314400,2.8470656871795654,6288000,708,0.9997471846872941,0.00022325462487060577
314500,2.8660330772399902,6290000,708,0.9981880107661709,0.001981674926355481
314600,2.5789270401000977,6292000,708,0.9994800387648866,0.0012450487120077014
314700,2.8074848651885986,6294000,708,0.997082841815427,0.013272908516228199
314800,2.509010076522827,6296000,708,0.9956721635535359,0.000979552511125803
314900,2.7021541595458984,6298000,708,0.9949290556833148,0.020091837272047997
315000,2.690222978591919,6300000,708,0.9985931393457577,0.00307004083879292
315100,2.8633034229278564,6302000,708,0.9998909977002768,0.0005270834662951529
315200,2.487985372543335,6304000,708,0.9074617251753807,0.08303520828485489
315300,2.56615948677063,6306000,708,0.9994438154390082,0.0011470068711787462
315400,2.781093120574951,6308000,708,0.9996440222021192,0.0010802546748891473
315500,2.6750597953796387,6310000,708,0.998651499627158,0.0014985682209953666
315600,2.7170262336730957,6312000,708,0.9995977197831962,0.0006464830366894603
315700,2.642515182495117,6314000,708,0.9968200067523867,0.004860929679125547
315800,2.681417942047119,6316000,708,0.9995923200331163,0.0022345471661537886
315900,2.859415054321289,6318000,708,0.9963547713123262,0.006228120066225529
316000,2.827728748321533,6320000,708,0.9977992142084986,0.007305517792701721
316100,2.8053269386291504,6322000,708,0.9998613837669836,0.0008829579455778003
316200,2.6668152809143066,6324000,708,0.9992254721000791,0.0036592266988009214
316300,2.6663424968719482,6326000,708,0.9963307096622884,0.008354105055332184
316400,2.5499000549316406,6328000,708,0.9980029235593975,0.00655426224693656
316500,2.870917797088623,6330000,708,0.9518031552433968,0.012391937896609306
316600,2.7510130405426025,6332000,708,0.8643334805965424,0.07062012702226639
316700,2.6023623943328857,6334000,708,0.9970297240652144,0.0026597336400300264
316800,2.698023557662964,6336000,708,0.9986523750703782,0.002089160028845072
316900,2.844212293624878,6338000,708,0.9987777930218726,0.004980971105396748
317000,2.6510794162750244,6340000,708,0.9990314532187767,0.0028110328130424023
317100,2.657892942428589,6342000,708,0.9984501119470224,0.007659596856683493
317200,2.819847822189331,6344000,708,0.9896138831973076,0.01425665058195591
317300,2.653527021408081,6346000,708,0.9990414523635991,0.0038801643531769514
317400,2.568455457687378,6348000,708,0.9982736349338666,0.0049962857738137245
317500,2.66227388381958,6350000,708,0.9992580265970901,0.0006535720312967896
317600,2.7448177337646484,6352000,708,0.9993003063136712,0.004010701086372137
317700,2.7056078910827637,6354000,708,0.9926126408390701,0.0046358234249055386
317800,2.8797290325164795,6356000,708,0.9994403145974502,0.00035578408278524876
317900,2.8087642192840576,6358000,708,0.7822069078683853,0.06139543652534485
318000,2.7789804935455322,6360000,708,0.9886030750349164,0.02584104798734188
318100,2.781214475631714,6362000,708,0.9903122829273343,0.01572539284825325
318200,2.7055277824401855,6364000,708,0.9978008763864636,0.001625271514058113
318300,2.679020643234253,6366000,708,0.9992976876092143,0.0017913281917572021
318400,2.886009693145752,6368000,709,0.6396661698818207,0.00013924915401730686
318500,2.7789406776428223,6370000,709,0.9949614694342017,0.012278147041797638
318600,2.885296106338501,6372000,709,0.8621328920125961,0.000552469224203378
318700,2.8372857570648193,6374000,709,0.9981078123673797,0.00046712084440514445
318800,2.798534393310547,6376000,709,0.9981641136109829,0.004958719480782747
318900,2.841533660888672,6378000,709,0.997297671623528,0.010512219741940498
319000,2.810868740081787,6380000,709,0.9982112536672503,0.0011345986276865005
319100,2.6809756755828857,6382000,709,0.9988075259607285,0.004962486680597067
319200,2.804262638092041,6384000,709,0.9997065193892922,0.0009726467542350292
319300,2.585923433303833,6386000,709,0.9998747515492141,0.0004901493084616959
319400,2.636350154876709,6388000,709,0.9826212804764509,0.04165150970220566
319500,2.871105670928955,6390000,709,0.9986383516807109,0.0015637923497706652
319600,2.864201307296753,6392000,709,0.9990606572246179,0.0013319174759089947
319700,2.770134210586548,6394000,709,0.9987889479380101,0.0042146253399550915
319800,2.8652100563049316,6396000,709,0.9980121634434909,0.006842526141554117
319900,2.6368584632873535,6398000,708,0.9968019898515195,0.005065337289124727
320000,2.668367624282837,6400000,708,0.997259178198874,0.005858640186488628
320100,2.595069408416748,6402000,708,0.9945259420201182,0.008460148237645626
320200,2.77734637260437,6404000,708,0.9995080268126912,0.0006045907502993941
320300,2.686047077178955,6406000,708,0.9943146482110023,0.003397235181182623
320400,2.4983580112457275,6408000,708,0.9888901021331549,0.015089817345142365
320500,2.7569899559020996,6410000,708,0.9994570363778621,0.002642837120220065
320600,2.5045833587646484,6412000,708,0.9994644856196828,0.002377267461270094
320700,2.812295436859131,6414000,708,0.9997548095125239,0.0014099190011620522
320800,2.6638877391815186,6416000,708,0.9991738155367784,0.0019413105910643935
320900,2.7494120597839355,6418000,708,0.9992305737105198,0.003262729849666357
321000,2.624994993209839,6420000,708,0.9984637690940872,0.002817208645865321
321100,2.766799211502075,6422000,708,0.9998436139285332,0.00019223857088945806
321200,2.5734450817108154,6424000,708,0.9986089234007522,0.0016405129572376609
321300,2.2914655208587646,6426000,708,0.9986099844099954,0.001676245592534542
321400,2.630662441253662,6428000,707,0.9995969334268011,0.0018349355086684227
321500,2.884347438812256,6430000,707,0.9984681219793856,0.0007261085556820035
321600,2.789656639099121,6432000,707,0.9985031818505377,0.0023613418452441692
321700,2.7360713481903076,6434000,707,0.9996168891957495,0.0026378859765827656
321800,2.7461578845977783,6436000,707,0.9994578799814917,0.0005343389930203557
321900,2.6839442253112793,6438000,707,0.9996868630114477,0.0006869073258712888
322000,2.8821558952331543,6440000,707,0.17106974124908447,0.00026882559177465737
322100,2.5783843994140625,6442000,707,0.9967731742653996,0.012210174463689327
322200,2.888418436050415,6444000,707,0.7613375782966614,0.00012249176506884396
322300,2.7829065322875977,6446000,707,0.9973032758571208,0.01389989722520113
322400,2.7466988563537598,6448000,707,0.9994186966796406,0.0010478757321834564
322500,2.6412477493286133,6450000,707,0.9943581270053983,0.00917166005820036
322600,2.5526511669158936,6452000,707,0.9983106453437358,0.0038347027730196714
322700,2.8048412799835205,6454000,706,0.9970505184028298,0.012970788404345512
322800,2.4945991039276123,6456000,706,0.9900798816233873,0.030956551432609558
322900,2.827213764190674,6458000,706,0.9986575373914093,0.0016348434146493673
323000,2.8225796222686768,6460000,706,0.997976770857349,0.001306565129198134
323100,2.683506488800049,6462000,706,0.9983483725227416,0.004510382190346718
323200,2.8766074180603027,6464000,706,0.9996327320113778,0.0005264472565613687
323300,2.655521869659424,6466000,706,0.9959710305556655,0.0028834494296461344
323400,2.5112717151641846,6468000,706,0.9774370901286602,0.021784091368317604
323500,2.7945716381073,6470000,706,0.9996344090322964,0.001234606490470469
323600,2.859159469604492,6472000,706,0.9996822728717234,0.00020444909750949591
323700,2.7251009941101074,6474000,706,0.9993507034378126,0.0012624107766896486
323800,2.7209784984588623,6476000,706,0.998519484186545,0.0016833327244967222
323900,2.8258144855499268,6478000,706,0.9945640880614519,0.0005378365749493241
324000,2.6900010108947754,6480000,706,0.9987493272637948,0.0026591026689857244
324100,2.591081142425537,6482000,705,0.9994305318105035,0.0008053712663240731
324200,2.6536455154418945,6484000,705,0.989923101849854,0.05494881793856621
324300,2.837224006652832,6486000,705,0.9907701853662729,0.0035101447720080614
324400,2.823037624359131,6488000,705,0.9977019247598946,0.0026516348589211702
324500,2.642742395401001,6490000,705,0.9553245641291142,0.016356632113456726
324600,2.803722858428955,6492000,705,0.996070297434926,0.008480254560709
324700,2.6491122245788574,6494000,705,0.9981185640208423,0.00710711907595396
324800,2.767808437347412,6496000,705,0.999557239934802,0.0003323133278172463
324900,2.811750888824463,6498000,705,0.9976926674135029,0.0021745150443166494
325000,2.8816235065460205,6500000,705,0.9998357147269417,0.00012339580280240625
325100,2.876429319381714,6502000,705,0.9851480536162853,0.03103659115731716
325200,2.720475435256958,6504000,705,0.9968292533885688,0.002936221193522215
325300,2.756225347518921,6506000,705,0.999396252038423,0.0012083320179954171
325400,2.3583662509918213,6508000,705,0.9927831864915788,0.011356024071574211
325500,2.5316553115844727,6510000,705,0.9990882032434456,0.001550105051137507
325600,2.357337713241577,6512000,704,0.9892689799889922,0.039317306131124496
325700,2.797696352005005,6514000,704,0.9995192670903634,0.0019988000858575106
325800,2.855013608932495,6516000,704,0.9981711563887075,0.007251921109855175
325900,2.8764443397521973,6518000,704,0.998738051042892,0.002046039793640375
326000,2.785355567932129,6520000,704,0.9995314092957415,0.0005474566714838147
326100,2.7023236751556396,6522000,704,0.9967630738392472,0.01121927984058857
326200,2.884730815887451,6524000,704,0.9998870423878543,1.374682778987335e-05
326300,2.8785383701324463,6526000,704,0.9987450019689277,0.0011371683795005083
326400,2.657963991165161,6528000,704,0.9991497973678634,0.003731692675501108
326500,2.5954787731170654,6530000,704,0.9954717583023012,0.004978702403604984
326600,2.754859447479248,6532000,704,0.9967446818482131,0.004657957702875137
326700,2.7837321758270264,6534000,704,0.999775566990138,0.0013957465998828411
326800,2.665529727935791,6536000,704,0.9945781454443932,0.0009975258726626635
326900,2.783289670944214,6538000,704,0.9926258679479361,0.013397017493844032
327000,2.6088480949401855,6540000,704,0.968881506472826,0.01695585995912552
327100,2.7354652881622314,6542000,704,0.9998380762699526,0.0005588183412328362
327200,2.7305378913879395,6544000,703,0.700481504201889,0.38491109013557434
327300,2.7451767921447754,6546000,703,0.9994868595968001,0.0021219514310359955
327400,2.7209911346435547,6548000,703,0.9990874718059786,0.0006927399663254619
327500,2.5935587882995605,6550000,703,0.9980776292504743,0.0027505254838615656
327600,2.8429617881774902,6552000,703,0.9996410302410368,0.0016746027395129204
327700,2.889026165008545,6554000,703,-3.5506186485290527,0.0009047778439708054
327800,2.7667126655578613,6556000,703,0.9999199091762421,0.00010710549395298585
327900,2.808150053024292,6558000,703,0.9995083077810705,0.0025782310403883457
328000,2.8728950023651123,6560000,703,0.999552044639131,0.0015043307794257998
328100,2.8500499725341797,6562000,703,0.9996724132797681,0.001081371447071433
328200,2.680305242538452,6564000,703,0.9924446498043835,0.019471939653158188
328300,2.757725238800049,6566000,703,0.9992447908734903,0.0017901301616802812
328400,2.8285253047943115,6568000,703,0.99206836335361,0.00894872099161148
328500,2.847865343093872,6570000,703,0.9960514311678708,0.0028642991092056036
328600,2.827199935913086,6572000,703,0.9944833996705711,0.006434173323214054
328700,2.618709087371826,6574000,702,0.9827567636966705,0.010153671726584435
328800,2.8356549739837646,6576000,702,0.9990922372671776,0.00586432171985507
328900,2.824446201324463,6578000,702,0.9957004827447236,0.0014157162513583899
329000,2.6405158042907715,6580000,702,0.9989933401811868,0.0015763413393869996
329100,2.4959917068481445,6582000,702,0.9977707979269326,0.002162262797355652
329200,2.694904088973999,6584000,702,0.9979731945786625,0.016580548137426376
329300,2.466259717941284,6586000,702,0.9882760839536786,0.016351424157619476
329400,2.7901172637939453,6588000,702,0.9984925930621102,0.006801110692322254
329500,2.701000452041626,6590000,702,0.9991924576461315,0.0026907147839665413
329600,2.864508628845215,6592000,702,0.993820218835026,0.005207843147218227
329700,2.701944351196289,6594000,702,0.9993537349510007,0.0005761595093645155
329800,2.752624034881592,6596000,702,0.9985228824662045,0.0016064539086073637
329900,2.782545566558838,6598000,702,0.998133834102191,0.002463965443894267
330000,2.832871913909912,6600000,702,0.9986999734537676,0.003959660418331623
330100,2.698648452758789,6602000,702,0.9989610185148194,0.003816561307758093
330200,2.647181272506714,6604000,702,0.9900713143870234,0.02388186752796173
330300,2.829552412033081,6606000,701,0.9987270561978221,0.0069066183641552925
330400,2.6685190200805664,6608000,701,0.9972679149359465,0.004171154461801052
330500,2.8216826915740967,6610000,701,0.9968015872873366,0.003681826638057828
330600,2.603593349456787,6612000,701,0.996859259204939,0.017263254150748253
330700,2.559145927429199,6614000,701,0.9913143189623952,0.002691445639356971
330800,2.6759350299835205,6616000,701,0.9963292723987252,0.006027211435139179
330900,2.8866801261901855,6618000,701,0.09255170822143555,0.0004953288589604199
331000,2.7707769870758057,6620000,701,0.9995026795659214,0.0010873868595808744
331100,2.7315616607666016,6622000,701,0.9983421267243102,0.0013546192785724998
331200,2.7904231548309326,6624000,701,0.9998764009069419,0.00046869777725078166
331300,2.630161762237549,6626000,701,0.9995841604541056,0.0015581250190734863
331400,2.7397429943084717,6628000,701,0.9975880621932447,0.011211019940674305
331500,2.6978557109832764,6630000,701,0.9989522889954969,0.004259637091308832
331600,2.683837413787842,6632000,701,0.9992485680268146,0.0029216839466243982
331700,2.7223541736602783,6634000,701,0.9922759607434273,0.01122494786977768
331800,2.6717801094055176,6636000,701,0.9974716394208372,0.005198822356760502
331900,2.7958083152770996,6638000,700,0.9967882689088583,0.011527271009981632
332000,2.709510326385498,6640000,700,0.9997979960317025,0.0007084395037963986
332100,2.882004737854004,6642000,700,0.9994787316536531,0.00041304962360300124
332200,2.86932110786438,6644000,700,0.9985627280548215,0.0011790355201810598
332300,2.7019505500793457,6646000,700,0.9711633771657944,0.010397066362202168
332400,2.8750531673431396,6648000,700,0.9992904790560715,0.000788911827839911
332500,2.8846797943115234,6650000,700,0.9993064487935044,0.00020728050731122494
332600,2.730924129486084,6652000,700,0.9923687074333429,0.020387548953294754
332700,2.8872687816619873,6654000,700,0.9013968259096146,0.0003554019203875214
332800,2.5197713375091553,6656000,700,0.9990911353961565,0.0034068026579916477
332900,2.6001079082489014,6658000,700,0.9990392506006174,0.003644933458417654
333000,2.879971504211426,6660000,700,0.999079623434227,0.0008570680511184037
333100,2.8887174129486084,6662000,700,0.88399887830019,9.443208909942769e-06
333200,2.883922815322876,6664000,700,0.9993071926874109,0.00022925976372789592
333300,2.8726820945739746,6666000,700,0.9964800244197249,0.0041696541011333466
333400,2.884232997894287,6668000,699,-0.6621497869491577,0.00016570868319831789
333500,2.8385448455810547,6670000,699,0.9995774367416743,0.0006363866850733757
333600,2.703263998031616,6672000,699,0.9954960499890149,0.00540082436054945
333700,2.7751429080963135,6674000,699,0.9990087117766961,0.002989497734233737
333800,2.718996524810791,6676000,699,0.99941520486027,0.003266311716288328
333900,2.8806564807891846,6678000,699,0.9983573274221271,0.0011355120223015547
334000,2.682025909423828,6680000,699,0.9998718033893965,0.0003187917172908783
334100,2.887054920196533,6682000,699,-0.1414097547531128,0.00012156355660408735
334200,2.872985363006592,6684000,699,0.9981019037077203,0.004660001024603844
334300,2.576167106628418,6686000,699,0.9995079025393352,0.0006854443927295506
334400,2.711945056915283,6688000,699,0.9975229422561824,0.004278562031686306
334500,2.7652969360351562,6690000,699,0.9996928400360048,0.0007389766979031265
334600,2.7024025917053223,6692000,699,0.9994231120217592,0.00265088421292603
334700,2.775506019592285,6694000,699,0.9996640448225662,0.0029734603594988585
334800,2.718489170074463,6696000,699,0.9999007844526204,0.0007288343622349203
334900,2.8881287574768066,6698000,699,0.9985191150335595,0.00015140767209231853
335000,2.7836709022521973,6700000,698,0.997321039205417,0.002263876376673579
335100,2.773207187652588,6702000,698,0.9985213059699163,0.0019072231370955706
335200,2.7077198028564453,6704000,698,0.9972503737080842,0.0042076101526618
335300,2.8888003826141357,6706000,698,0.9060594812035561,6.84815677232109e-05
335400,2.8229289054870605,6708000,698,0.9891653740778565,0.016536584123969078
335500,2.7903287410736084,6710000,698,0.9960561795160174,0.006978508085012436
335600,2.8042731285095215,6712000,698,0.998918070574291,0.0006782495183870196
335700,2.772646427154541,6714000,698,0.9965110784396529,0.005387537647038698
335800,2.7841155529022217,6716000,698,0.9935748213902116,0.02775135263800621
335900,2.8535971641540527,6718000,698,0.9945389861240983,0.018979640677571297
336000,2.7097766399383545,6720000,698,0.9992838196340017,0.0012713350588455796
336100,2.6304073333740234,6722000,698,0.9968944769352674,0.015794359147548676
336200,2.885169744491577,6724000,698,0.870192289352417,0.0001131965545937419
336300,2.832911968231201,6726000,698,0.9769239034503698,0.0025241789408028126
336400,2.8761818408966064,6728000,698,0.9996291293646209,0.0002484892029315233
336500,2.8415935039520264,6730000,698,0.9963727078866214,0.00042055873200297356
336600,2.7848892211914062,6732000,697,0.9958050823770463,0.004357128404080868
336700,2.72676682472229,6734000,697,0.9982429575175047,0.0036491111386567354
336800,2.747580051422119,6736000,697,0.9968108478933573,0.004559564404189587
336900,2.832456111907959,6738000,697,0.9996702903299592,0.0003811304341070354
337000,2.643918514251709,6740000,697,0.9996113063534722,0.0008052380871959031
337100,2.6506266593933105,6742000,697,0.9978923215530813,0.004094601608812809
337200,2.602029323577881,6744000,697,0.9931959640234709,0.008241393603384495
337300,2.6592533588409424,6746000,697,0.9991506366641261,0.002140870550647378
337400,2.717362403869629,6748000,697,0.9997042322647758,0.00204307958483696
337500,2.80664324760437,6750000,697,0.9974171749781817,0.00863662175834179
337600,2.714550733566284,6752000,697,0.9997360713605303,0.001374659826979041
337700,2.7483105659484863,6754000,697,0.998831354896538,0.0014011524617671967
337800,2.8709616661071777,6756000,697,0.999722741136793,0.00023292105470318347
337900,2.7127771377563477,6758000,697,0.9971129414625466,0.009431872516870499
338000,2.756077527999878,6760000,697,0.9996317364857532,0.0014835757901892066
338100,2.760125160217285,6762000,697,0.9977828203700483,0.004189734347164631
338200,2.8411197662353516,6764000,696,0.9923359779641032,0.011152215301990509
338300,2.551121950149536,6766000,696,0.9988456049468368,0.006517232395708561
338400,2.702286958694458,6768000,696,0.9988395714899525,0.0017469984013587236
338500,2.689235210418701,6770000,696,0.9989447925472632,0.0017801523208618164
338600,2.8098838329315186,6772000,696,0.999684435344534,0.0002016416983678937
338700,2.8030831813812256,6774000,696,0.9983200554270297,0.0011996487155556679
338800,2.874952554702759,6776000,696,0.9996214822749607,0.0003159618063364178
338900,2.8234779834747314,6778000,696,0.9995515995542519,0.00031233494519256055
339000,2.8479132652282715,6780000,696,0.9995083941612393,0.002390065463259816
339100,2.8673057556152344,6782000,696,0.9997764658328379,0.0008662085747346282
339200,2.7867541313171387,6784000,696,0.9842925444245338,0.01011552195996046
339300,2.777334690093994,6786000,696,0.9994528934475966,0.0036240885965526104
339400,2.4581210613250732,6788000,696,0.9971349916886538,0.006437136325985193
339500,2.512998104095459,6790000,696,0.9971637825947255,0.0057677715085446835
339600,2.6968817710876465,6792000,696,0.9993969455244951,0.0029631254728883505
339700,2.7474067211151123,6794000,696,0.999032580119092,0.001536650350317359
339800,2.7808845043182373,6796000,696,0.9991539331967942,0.003776428522542119
339900,2.7470600605010986,6798000,696,0.998364900238812,0.0020577446557581425
340000,2.88862943649292,6800000,695,0.8092218637466431,0.0001449081755708903
340100,2.82140851020813,6802000,695,0.9967876903247088,0.0037128631956875324
340200,2.7678942680358887,6804000,695,0.9997055207495578,0.0003811647475231439
340300,2.691114902496338,6806000,695,0.9989091557217762,0.0018400829285383224
340400,2.877581834793091,6808000,695,0.9861647002398968,0.006816258188337088
340500,2.781477451324463,6810000,695,0.996865431079641,0.008195226080715656
340600,2.5548770427703857,6812000,695,0.9989894333994016,0.0014104414731264114
340700,2.779841184616089,6814000,695,0.9998185806325637,0.00034078810131177306
340800,2.712996006011963,6816000,695,0.9995301343151368,0.0008948884787969291
340900,2.677493095397949,6818000,695,0.9986444984097034,0.003532669274136424
341000,2.5949769020080566,6820000,695,0.9994062923360616,0.00071808259235695
341100,2.789163112640381,6822000,695,0.9913892652839422,0.02937939763069153
341200,2.750208854675293,6824000,695,0.9997715550998691,0.00023650242656003684
341300,2.81154727935791,6826000,695,0.9988838512217626,0.0060098180547356606
341400,2.826663017272949,6828000,695,0.99893753323704,0.0002741644566413015
341500,2.754385471343994,6830000,695,0.9961961677763611,0.0043496317230165005
341600,2.5705578327178955,6832000,694,0.9955807463265955,0.0067450725473463535
341700,2.8785858154296875,6834000,694,0.8815022632479668,0.000300756364595145
341800,2.5573604106903076,6836000,694,0.9943024232052267,0.0053457096219062805
341900,2.4833824634552,6838000,694,0.9986507018329576,0.0033200804609805346
342000,2.5780844688415527,6840000,694,0.861469179391861,0.24777726829051971
342100,2.781400680541992,6842000,694,0.996649093227461,0.008304904215037823
342200,2.7537028789520264,6844000,694,0.9996581105515361,0.0009953504195436835
342300,2.864063024520874,6846000,694,0.9989974561613053,0.001277601346373558
342400,2.8808929920196533,6848000,694,0.9895287035033107,0.002093535615131259
342500,2.8005926609039307,6850000,694,0.9990252681891434,0.001269585220143199
342600,2.8423781394958496,6852000,694,0.970783494412899,0.0031775471288710833
342700,2.66986083984375,6854000,694,0.9992482073721476,0.0006538843736052513
342800,2.803534746170044,6856000,694,0.9993968507042155,0.002308564493432641
342900,2.8389062881469727,6858000,694,0.9995877631299663,0.0014332345454022288
343000,2.636195659637451,6860000,694,0.9958512471057475,0.011031342670321465
343100,2.78843092918396,6862000,694,0.9988517393358052,0.0052211834117770195
343200,2.785186767578125,6864000,694,0.9967405644711107,0.004702636040747166
343300,2.7935047149658203,6866000,693,0.9995879352791235,0.0019962522201240063
343400,2.7983100414276123,6868000,693,0.9973046274390072,0.01746361330151558
343500,2.801360607147217,6870000,693,0.9998262627050281,0.0007285182946361601
343600,2.7464754581451416,6872000,693,0.9995479699282441,0.0010301179718226194
343700,2.7849349975585938,6874000,693,0.999346039199736,0.000415652000810951
343800,2.650892496109009,6876000,693,0.9957992536947131,0.0024952739477157593
343900,2.678347110748291,6878000,693,0.9980682341847569,0.013410476967692375
344000,2.5996925830841064,6880000,693,0.9955558669753373,0.011870954185724258
344100,2.7477786540985107,6882000,693,0.9998710180370836,0.001333011081442237
344200,2.793856143951416,6884000,693,0.977989811450243,0.017929663881659508
344300,2.859790086746216,6886000,693,0.8641388863325119,0.011010210029780865
344400,2.75992751121521,6888000,693,0.9986432818695903,0.0026625844184309244
344500,2.7883689403533936,6890000,693,0.997632313054055,0.0010951722506433725
344600,2.654106378555298,6892000,693,0.9963119113817811,0.0037342640571296215
344700,2.6727547645568848,6894000,693,0.9989176040980965,0.0017642537131905556
344800,2.7546725273132324,6896000,693,0.9995836914458778,0.0012989059323444963
344900,2.542912483215332,6898000,693,0.9983306186040863,0.0009061816381290555
345000,2.785228967666626,6900000,692,0.9996317918994464,0.0012307721190154552
345100,2.7396459579467773,6902000,692,0.8350416272878647,0.2005801647901535
345200,2.769937038421631,6904000,692,0.9681840240955353,0.07370894402265549
345300,2.513396739959717,6906000,692,0.9959057723172009,0.008837904781103134
345400,2.7244040966033936,6908000,692,0.9989641644060612,0.0023109421599656343
345500,2.787158489227295,6910000,692,0.9981531179510057,0.006156610790640116
345600,2.8515806198120117,6912000,692,0.99928488250589,0.0006403129664249718
345700,2.7910079956054688,6914000,692,0.998119410709478,0.0014971166383475065
345800,2.8831217288970947,6916000,692,-0.5183937549591064,0.01222706027328968
345900,2.878002166748047,6918000,692,0.9677911214530468,0.0034087959211319685
346000,2.8712987899780273,6920000,692,-0.8109742403030396,0.0011748718097805977
346100,2.6919875144958496,6922000,692,0.8932671770453453,0.08184119313955307
346200,2.7147014141082764,6924000,692,0.9976316904649138,0.006583347916603088
346300,2.791215181350708,6926000,692,0.9995366056100465,0.0016541446093469858
346400,2.8125860691070557,6928000,692,0.9960189713165164,0.0026927718427032232
346500,2.8446898460388184,6930000,692,0.9971314009744674,0.0003146206436213106
346600,2.8639492988586426,6932000,692,0.9997329137404449,0.001161464722827077
346700,2.7030818462371826,6934000,692,0.9994038040167652,0.0008934553479775786
346800,2.642744541168213,6936000,691,0.9899601405486465,0.013423897325992584
346900,2.643740177154541,6938000,691,0.9991866351338103,0.0015465088654309511
347000,2.5462894439697266,6940000,691,0.9978527659550309,0.0017241975292563438
347100,2.668233871459961,6942000,691,0.9974981416016817,0.0034393046516925097
347200,2.7079226970672607,6944000,691,0.998814293416217,0.0044298553839325905
347300,2.761234760284424,6946000,691,0.9971655609551817,0.001887976424768567
347400,2.8340513706207275,6948000,691,0.9953418923541903,0.0031779177952557802
347500,2.81683087348938,6950000,691,0.9994193470920436,0.0023051812313497066
347600,2.801039934158325,6952000,691,0.9992533266195096,0.0029042598325759172
347700,2.8574790954589844,6954000,691,0.9854288771748543,0.0016782029997557402
347800,2.628255605697632,6956000,691,0.9992247678455897,0.002155037596821785
347900,2.682023763656616,6958000,691,0.9808826241642237,0.030750054866075516
348000,2.816693067550659,6960000,691,0.999846337348572,0.0007281506550498307
348100,2.719853162765503,6962000,691,0.9998803526395932,0.0007174045313149691
348200,2.682713031768799,6964000,691,0.9595351442694664,0.03428162634372711
348300,2.884976625442505,6966000,691,0.9843475501984358,0.0007513136370107532
348400,2.753556966781616,6968000,690,0.9989671185612679,0.0013491916470229626
348500,2.798308849334717,6970000,690,0.9914501225575805,0.024368489161133766
348600,2.845315456390381,6972000,690,0.9935141121968627,0.0007736661937087774
348700,2.6713452339172363,6974000,690,0.9989528459263965,0.002327388385310769
348800,2.8179638385772705,6976000,690,0.9923268398270011,0.004860416986048222
348900,2.4597249031066895,6978000,690,0.9972011379431933,0.005181616637855768
349000,2.8765289783477783,6980000,690,0.9999400038177555,0.0002705827064346522
349100,2.54644775390625,6982000,690,0.9997344580770005,0.0009689973667263985
349200,2.887500286102295,6984000,690,0.9812925290316343,7.471401477232575e-05
349300,2.4810643196105957,6986000,690,0.9986781011102721,0.0011978307738900185
349400,2.6839144229888916,6988000,690,0.9991820871364325,0.005823265761137009
349500,2.570114850997925,6990000,690,0.9958039759658277,0.0033417989034205675
