#{"t_start": 1525615573.1933532, "env_id": "FrostbiteNoFrameskip-v4"}
r,l,t,i
190.0,430,1042.69277,197212
200.0,464,1045.116551,197676
230.0,462,1047.524451,198138
230.0,550,1050.441801,198688
240.0,510,1053.134871,199198
220.0,544,1056.013424,199742
240.0,538,1058.849035,200280
180.0,421,1061.080437,200701
240.0,553,1064.018663,201254
220.0,519,1066.768675,201773
220.0,547,1069.63822,202320
200.0,451,1072.001011,202771
150.0,410,1074.187926,203181
210.0,448,1076.51476,203629
220.0,439,1078.861861,204068
210.0,499,1081.493389,204567
200.0,449,1083.919116,205016
250.0,534,1086.7988,205550
200.0,509,1089.487467,206059
240.0,549,1092.488027,206608
240.0,624,1095.898295,207232
180.0,414,1098.06341,207646
250.0,530,1100.91587,208176
200.0,476,1103.393437,208652
220.0,508,1106.125788,209160
220.0,579,1109.191515,209739
230.0,462,1111.643255,210201
210.0,437,1113.985111,210638
220.0,447,1116.361223,211085
200.0,585,1119.471138,211670
220.0,484,1122.028195,212154
170.0,481,1124.603885,212635
200.0,464,1127.00855,213099
240.0,534,1129.840595,213633
180.0,573,1132.804329,214206
190.0,556,1135.677498,214762
200.0,461,1138.087766,215223
230.0,523,1140.810913,215746
220.0,453,1143.184466,216199
190.0,460,1145.61618,216659
210.0,523,1148.302801,217182
260.0,564,1151.303998,217746
220.0,473,1153.755014,218219
200.0,480,1156.277945,218699
240.0,526,1159.006984,219225
170.0,459,1161.411632,219684
190.0,523,1164.184277,220207
220.0,536,1166.973826,220743
220.0,576,1170.008795,221319
210.0,465,1172.480251,221784
210.0,431,1174.682104,222215
260.0,541,1177.460716,222756
210.0,470,1179.969047,223226
220.0,556,1182.881024,223782
210.0,460,1185.316114,224242
200.0,454,1187.759417,224696
210.0,502,1190.312301,225198
220.0,527,1193.120472,225725
200.0,431,1195.353235,226156
230.0,574,1198.44276,226730
170.0,424,1200.727955,227154
240.0,613,1203.963115,227767
200.0,501,1206.583753,228268
200.0,489,1209.157839,228757
140.0,407,1211.239475,229164
170.0,480,1213.788302,229644
170.0,409,1215.960763,230053
190.0,529,1218.813253,230582
220.0,436,1221.096923,231018
200.0,531,1223.876839,231549
220.0,575,1226.916026,232124
230.0,469,1229.385619,232593
210.0,464,1231.86116,233057
240.0,509,1234.522837,233566
210.0,508,1237.28747,234074
220.0,543,1240.120135,234617
220.0,576,1243.145767,235193
200.0,514,1245.94373,235707
180.0,454,1248.356595,236161
220.0,508,1251.096426,236669
170.0,500,1253.716054,237169
190.0,482,1256.295032,237651
150.0,357,1258.162696,238008
190.0,507,1260.827429,238515
210.0,491,1263.370415,239006
220.0,601,1266.569606,239607
200.0,530,1269.38578,240137
200.0,510,1272.106563,240647
180.0,543,1275.012836,241190
240.0,551,1277.884558,241741
220.0,447,1280.244918,242188
210.0,513,1282.938575,242701
220.0,584,1286.049161,243285
210.0,475,1288.576264,243760
190.0,428,1290.765305,244188
260.0,562,1293.750556,244750
220.0,592,1296.920332,245342
190.0,477,1299.34533,245819
210.0,441,1301.61076,246260
170.0,455,1304.035617,246715
210.0,468,1306.422155,247183
200.0,509,1309.079144,247692
170.0,471,1311.607374,248163
180.0,437,1313.942144,248600
210.0,461,1316.326844,249061
170.0,526,1319.017689,249587
210.0,594,1322.129285,250181
220.0,497,1324.70007,250678
240.0,583,1327.767838,251261
260.0,549,1330.622353,251810
220.0,487,1333.239389,252297
250.0,544,1336.075391,252841
200.0,505,1338.777543,253346
220.0,528,1341.595765,253874
210.0,460,1343.982107,254334
220.0,557,1346.902587,254891
210.0,458,1349.362585,255349
220.0,491,1351.969932,255840
210.0,494,1354.555089,256334
220.0,462,1356.996058,256796
180.0,423,1359.212124,257219
240.0,494,1361.820886,257713
220.0,560,1364.756565,258273
210.0,497,1367.375897,258770
210.0,464,1369.808918,259234
220.0,510,1372.537479,259744
260.0,564,1375.497371,260308
200.0,474,1378.004114,260782
220.0,479,1380.469338,261261
220.0,538,1383.300286,261799
230.0,489,1385.810166,262288
250.0,542,1388.610586,262830
250.0,540,1391.439687,263370
220.0,537,1394.307451,263907
220.0,543,1397.176561,264450
240.0,537,1399.93516,264987
240.0,556,1402.949943,265543
210.0,471,1405.3988,266014
220.0,487,1408.00629,266501
250.0,598,1411.144754,267099
210.0,513,1413.791122,267612
260.0,600,1416.923643,268212
250.0,538,1419.687573,268750
200.0,463,1422.114582,269213
