#{"t_start": 1525402155.9304774, "env_id": "FrostbiteNoFrameskip-v4"}
r,l,t
230.0,506,7201.341924
260.0,524,7203.985554
240.0,584,7206.887776
270.0,603,7209.866117
270.0,621,7212.952487
260.0,522,7215.614969
250.0,568,7218.4619
240.0,534,7221.10363
270.0,591,7224.108561
260.0,573,7226.969135
240.0,590,7229.932324
270.0,532,7232.600706
270.0,538,7235.250079
240.0,491,7237.704432
250.0,522,7240.335578
270.0,548,7243.082054
270.0,552,7245.871093
240.0,608,7248.936858
270.0,567,7251.802914
260.0,542,7254.472472
270.0,601,7257.46012
270.0,536,7260.093786
270.0,547,7262.791842
270.0,611,7265.880481
270.0,633,7269.077789
270.0,609,7272.209661
240.0,612,7275.253836
270.0,571,7278.162568
270.0,612,7281.243559
260.0,551,7284.035482
270.0,577,7286.954462
240.0,512,7289.515568
270.0,546,7292.267665
270.0,560,7295.087467
190.0,443,7297.279303
270.0,512,7299.868192
270.0,578,7302.803537
270.0,525,7305.507852
190.0,495,7308.049791
270.0,512,7310.665117
270.0,612,7313.824189
240.0,531,7316.494756
270.0,658,7319.851251
270.0,637,7323.068214
270.0,526,7325.697611
280.0,634,7328.860382
270.0,553,7331.643064
220.0,607,7334.750245
260.0,624,7337.889005
230.0,495,7340.357206
260.0,636,7343.555241
270.0,615,7346.644302
230.0,538,7349.386887
260.0,604,7352.468452
270.0,554,7355.341082
270.0,515,7357.957033
260.0,555,7360.758656
270.0,524,7363.417982
270.0,592,7366.389664
240.0,476,7368.76518
270.0,583,7371.681313
270.0,578,7374.611816
230.0,502,7377.110908
270.0,592,7380.051383
270.0,576,7382.928561
300.0,624,7386.09917
270.0,566,7388.905396
270.0,529,7391.552553
230.0,535,7394.264969
270.0,565,7397.087603
270.0,623,7400.254749
230.0,584,7403.174532
270.0,607,7406.219036
270.0,587,7409.160989
270.0,567,7411.990937
240.0,609,7415.083835
230.0,523,7417.673904
270.0,573,7420.534032
240.0,557,7423.326938
270.0,599,7426.352747
270.0,525,7428.976266
270.0,541,7431.687693
240.0,524,7434.328129
270.0,541,7437.074927
270.0,621,7440.151428
270.0,580,7443.100214
270.0,584,7446.018007
270.0,532,7448.664239
250.0,562,7451.511356
270.0,544,7454.306549
270.0,558,7457.08675
270.0,570,7459.9512
230.0,555,7462.779172
270.0,625,7465.965762
270.0,571,7468.790437
260.0,524,7471.496833
260.0,546,7474.268793
260.0,558,7477.031398
240.0,509,7479.650625
240.0,609,7482.679394
270.0,602,7485.804486
270.0,601,7488.839308
270.0,553,7491.608583
200.0,445,7493.874924
270.0,634,7497.046024
260.0,569,7499.934987
260.0,596,7502.967726
200.0,464,7505.346859
270.0,540,7508.141316
270.0,628,7511.345134
260.0,565,7514.186518
270.0,574,7517.015114
270.0,523,7519.620734
270.0,557,7522.402713
270.0,539,7525.103842
270.0,534,7527.784163
270.0,554,7530.544256
270.0,547,7533.309787
270.0,505,7535.863951
180.0,494,7538.311737
200.0,468,7540.647318
270.0,629,7543.823786
270.0,548,7546.581797
270.0,563,7549.404674
210.0,475,7551.77599
260.0,519,7554.384783
270.0,576,7557.281091
270.0,557,7560.049541
240.0,544,7562.755673
260.0,517,7565.376486
270.0,491,7567.835584
240.0,457,7570.112474
270.0,622,7573.225431
240.0,541,7575.927106
270.0,579,7578.872967
270.0,650,7582.15412
270.0,535,7584.816046
270.0,604,7587.792151
270.0,556,7590.582513
270.0,530,7593.209779
270.0,609,7596.310422
270.0,529,7598.893454
270.0,544,7601.613266
250.0,544,7604.303077
270.0,554,7607.080564
240.0,535,7609.801008
270.0,516,7612.403806
270.0,642,7615.659702
270.0,607,7618.730983
310.0,635,7621.853437
260.0,625,7625.017355
270.0,651,7628.285287
240.0,575,7631.200434
270.0,556,7633.967759
260.0,514,7636.564312
270.0,611,7639.606941
270.0,607,7642.651198
250.0,504,7645.16681
270.0,516,7647.746415
270.0,535,7650.428073
250.0,523,7653.083711
270.0,544,7655.851517
270.0,597,7658.886005
270.0,614,7661.957757
270.0,619,7665.132612
270.0,596,7668.171042
240.0,529,7670.853322
270.0,537,7673.541911
270.0,563,7676.394485
270.0,636,7679.648766
240.0,504,7682.137726
270.0,545,7684.91617
250.0,520,7687.536246
270.0,541,7690.270595
270.0,520,7692.875794
270.0,573,7695.804568
220.0,459,7698.023355
270.0,533,7700.685877
240.0,506,7703.181851
270.0,553,7705.958743
260.0,539,7708.688837
270.0,540,7711.372164
250.0,631,7714.57919
270.0,651,7717.856592
270.0,569,7720.727803
270.0,533,7723.429795
270.0,552,7726.193652
270.0,551,7728.956775
270.0,569,7731.817656
270.0,758,7735.648299
270.0,538,7738.326828
270.0,542,7741.03955
270.0,511,7743.566311
260.0,540,7746.284098
270.0,625,7749.379376
240.0,665,7752.750165
240.0,522,7755.346365
270.0,551,7758.109033
270.0,549,7760.833641
270.0,504,7763.341026
270.0,574,7766.156226
270.0,512,7768.736456
250.0,577,7771.595767
270.0,529,7774.206535
270.0,534,7776.897877
270.0,536,7779.607435
270.0,546,7782.351884
270.0,538,7785.041591
250.0,544,7787.831585
270.0,589,7790.791451
240.0,492,7793.226503
270.0,531,7795.967542
230.0,550,7798.773332
270.0,594,7801.750965
270.0,677,7805.192014
260.0,569,7808.036126
260.0,545,7810.761342
250.0,524,7813.400042
270.0,549,7816.167236
270.0,532,7818.864204
280.0,533,7821.513691
270.0,517,7824.181412
270.0,534,7826.912403
230.0,521,7829.542965
270.0,530,7832.29429
270.0,641,7835.513868
270.0,528,7838.180836
210.0,584,7841.144152
270.0,542,7843.871462
270.0,592,7846.92022
270.0,622,7850.036832
270.0,593,7853.039385
260.0,594,7856.009077
260.0,612,7859.130512
270.0,623,7862.19215
270.0,588,7865.13575
270.0,668,7868.449303
270.0,535,7871.092749
270.0,542,7873.808114
260.0,544,7876.534304
270.0,590,7879.565627
230.0,488,7882.070363
270.0,612,7885.107799
270.0,574,7888.014839
270.0,520,7890.591737
260.0,558,7893.382621
270.0,686,7896.827516
270.0,542,7899.533273
270.0,523,7902.079739
270.0,541,7904.786123
260.0,608,7907.925937
270.0,584,7910.857993
240.0,588,7913.775452
270.0,571,7916.578204
270.0,628,7919.746769
270.0,566,7922.574907
270.0,566,7925.398555
270.0,598,7928.366877
260.0,647,7931.564936
270.0,633,7934.747019
270.0,610,7937.807103
270.0,614,7940.911841
270.0,507,7943.502454
240.0,553,7946.331828
270.0,522,7948.932691
260.0,583,7951.84495
270.0,640,7955.076391
270.0,546,7957.852123
270.0,542,7960.599749
260.0,507,7963.151263
220.0,559,7965.964975
280.0,575,7968.866648
270.0,511,7971.45394
230.0,548,7974.204461
250.0,534,7976.85261
270.0,543,7979.660241
270.0,558,7982.448061
270.0,515,7985.032403
270.0,555,7987.836779
270.0,584,7990.858983
270.0,537,7993.568121
210.0,464,7995.927538
210.0,483,7998.372513
270.0,525,8001.072705
270.0,598,8004.147259
260.0,562,8007.006092
270.0,575,8009.917738
240.0,523,8012.651903
270.0,585,8015.568476
270.0,563,8018.443673
270.0,520,8021.065956
250.0,515,8023.648963
270.0,592,8026.6558
270.0,535,8029.402787
260.0,552,8032.170391
270.0,542,8034.902912
260.0,707,8038.528191
260.0,532,8041.220442
260.0,530,8043.834976
270.0,541,8046.585893
270.0,546,8049.367406
270.0,570,8052.197397
260.0,526,8054.860709
270.0,599,8057.892137
270.0,544,8060.639534
270.0,569,8063.530606
260.0,570,8066.371899
270.0,537,8069.113045
270.0,570,8071.950307
270.0,612,8074.968972
270.0,502,8077.528607
270.0,584,8080.483706
270.0,625,8083.584369
270.0,554,8086.335105
270.0,554,8089.136122
250.0,570,8091.969438
270.0,533,8094.612066
270.0,526,8097.233458
270.0,622,8100.338323
240.0,569,8103.144606
270.0,574,8106.046532
270.0,548,8108.752164
270.0,545,8111.492795
250.0,606,8114.517913
230.0,502,8117.003144
270.0,578,8119.951912
270.0,555,8122.708497
270.0,542,8125.440997
270.0,614,8128.58543
270.0,536,8131.295839
240.0,518,8133.873687
270.0,674,8137.230425
280.0,606,8140.248191
230.0,517,8142.850656
270.0,547,8145.557762
250.0,616,8148.72798
270.0,618,8151.825937
240.0,529,8154.515065
270.0,523,8157.114957
270.0,587,8160.03973
270.0,527,8162.688607
270.0,523,8165.298271
270.0,544,8168.120297
270.0,657,8171.401881
250.0,531,8174.083292
270.0,533,8176.78829
270.0,634,8180.015541
270.0,550,8182.795858
240.0,566,8185.610904
250.0,560,8188.499769
270.0,683,8191.922692
270.0,501,8194.533235
270.0,596,8197.546969
270.0,606,8200.633476
270.0,565,8203.430573
270.0,573,8206.337839
270.0,638,8209.623367
270.0,536,8212.371909
270.0,518,8214.986316
270.0,516,8217.591709
270.0,491,8220.03175
270.0,568,8222.909786
270.0,577,8225.846617
270.0,599,8228.861587
270.0,501,8231.34179
270.0,550,8234.090814
230.0,482,8236.572498
270.0,556,8239.382891
270.0,546,8242.095599
270.0,538,8244.788124
230.0,478,8247.184264
270.0,540,8249.864431
280.0,582,8252.787058
270.0,541,8255.511991
270.0,588,8258.450198
270.0,569,8261.283688
230.0,486,8263.71813
240.0,509,8266.268714
200.0,469,8268.576307
270.0,506,8271.107759
240.0,504,8273.611256
270.0,538,8276.327905
250.0,526,8279.001883
230.0,574,8281.914441
270.0,657,8285.127096
220.0,487,8287.559658
260.0,560,8290.385917
200.0,475,8292.793569
270.0,585,8295.776601
260.0,524,8298.38612
230.0,596,8301.456284
270.0,630,8304.651503
270.0,601,8307.636891
260.0,602,8310.644193
270.0,493,8313.120494
270.0,552,8315.963734
230.0,554,8318.757009
270.0,570,8321.623463
270.0,586,8324.601012
210.0,482,8327.030366
260.0,525,8329.759194
230.0,536,8332.54923
260.0,550,8335.343722
240.0,567,8338.199814
250.0,625,8341.383508
230.0,563,8344.231752
230.0,512,8346.873373
230.0,480,8349.301434
260.0,532,8351.98067
270.0,571,8354.836484
250.0,570,8357.761225
200.0,466,8360.11087
270.0,596,8363.112433
260.0,519,8365.825105
270.0,572,8368.662134
270.0,536,8371.38184
260.0,569,8374.283231
270.0,578,8377.21
270.0,529,8379.951896
270.0,559,8382.774039
270.0,629,8386.015605
180.0,466,8388.329464
270.0,536,8391.05859
250.0,578,8393.92428
270.0,558,8396.697159
270.0,516,8399.29141
270.0,595,8402.286824
270.0,573,8405.085253
250.0,559,8407.842157
260.0,562,8410.681774
250.0,500,8413.196954
270.0,605,8416.205404
230.0,474,8418.554354
270.0,532,8421.22301
270.0,542,8423.944741
240.0,564,8426.753173
270.0,608,8429.768815
270.0,629,8432.949772
270.0,594,8435.883651
270.0,573,8438.716204
270.0,530,8441.382367
270.0,613,8444.449841
230.0,467,8446.810632
270.0,540,8449.528409
270.0,560,8452.359846
270.0,595,8455.349314
220.0,465,8457.624919
270.0,623,8460.804385
230.0,532,8463.482984
270.0,547,8466.309265
270.0,557,8469.109517
270.0,546,8471.797536
230.0,586,8474.772049
240.0,476,8477.15353
270.0,618,8480.300683
270.0,516,8482.91955
230.0,547,8485.694114
270.0,601,8488.74653
270.0,595,8491.783901
270.0,562,8494.593795
260.0,559,8497.452692
270.0,554,8500.271711
270.0,584,8503.203533
270.0,603,8506.256671
230.0,512,8508.874777
260.0,500,8511.357428
270.0,544,8514.126899
270.0,597,8517.165092
270.0,583,8520.07392
240.0,579,8523.033688
270.0,546,8525.809445
270.0,608,8528.847542
270.0,518,8531.461771
270.0,576,8534.387881
260.0,481,8536.828922
270.0,664,8540.223483
270.0,558,8542.987622
260.0,689,8546.434996
270.0,543,8549.158541
270.0,590,8552.196543
260.0,557,8555.043175
240.0,566,8557.870352
260.0,604,8560.888252
240.0,550,8563.662064
270.0,551,8566.467846
270.0,617,8569.519516
230.0,572,8572.390789
240.0,523,8575.007615
270.0,686,8578.421876
260.0,509,8580.991277
270.0,573,8583.850159
310.0,732,8587.563749
270.0,593,8590.481267
240.0,580,8593.3926
270.0,534,8596.081653
270.0,588,8599.034811
270.0,615,8602.087909
230.0,520,8604.677433
270.0,541,8607.356076
230.0,589,8610.337643
270.0,530,8612.98445
240.0,523,8615.585027
270.0,596,8618.528245
220.0,519,8621.147738
270.0,561,8623.976901
270.0,613,8627.022874
270.0,572,8629.867537
270.0,517,8632.440615
270.0,528,8635.109389
270.0,566,8637.91019
270.0,611,8640.920107
260.0,521,8643.570344
270.0,550,8646.398621
260.0,517,8649.027211
270.0,566,8651.856817
270.0,538,8654.563263
270.0,548,8657.344787
270.0,545,8660.095898
270.0,540,8662.855749
270.0,538,8665.549217
270.0,563,8668.42455
270.0,624,8671.601504
270.0,524,8674.29378
270.0,575,8677.18711
270.0,641,8680.405565
250.0,567,8683.30492
270.0,534,8686.181941
280.0,566,8689.089573
270.0,532,8691.768094
260.0,514,8694.372983
260.0,558,8697.190272
270.0,520,8699.800913
270.0,601,8702.873609
270.0,565,8705.759578
270.0,516,8708.439758
270.0,629,8711.627929
270.0,563,8714.531332
270.0,520,8717.188743
270.0,558,8720.027579
250.0,510,8722.598833
260.0,521,8725.259472
270.0,530,8727.874605
270.0,524,8730.481898
270.0,514,8733.017664
270.0,525,8735.672165
260.0,524,8738.253129
210.0,501,8740.791513
270.0,586,8743.770135
270.0,532,8746.488162
270.0,561,8749.307436
300.0,639,8752.516141
270.0,525,8755.14301
270.0,537,8757.799887
270.0,651,8761.082225
250.0,596,8764.041957
250.0,553,8766.831768
270.0,544,8769.530738
270.0,734,8773.178473
260.0,526,8775.863014
250.0,557,8778.647911
260.0,542,8781.342185
270.0,535,8784.040137
270.0,669,8787.375473
270.0,620,8790.507663
270.0,544,8793.249042
270.0,541,8795.95156
260.0,587,8798.870002
270.0,535,8801.533072
270.0,525,8804.183721
260.0,504,8806.73511
270.0,618,8809.786962
270.0,560,8812.547899
270.0,603,8815.615299
270.0,545,8818.357747
270.0,629,8821.553032
310.0,701,8825.12451
270.0,547,8827.881556
240.0,522,8830.520774
210.0,479,8832.885673
230.0,486,8835.331159
270.0,519,8837.971229
270.0,581,8840.923831
270.0,612,8844.061052
270.0,645,8847.320721
260.0,561,8850.111691
270.0,553,8852.848425
270.0,570,8855.689792
270.0,578,8858.549079
270.0,536,8861.216539
230.0,481,8863.615263
270.0,544,8866.348311
270.0,513,8868.890579
270.0,550,8871.695801
230.0,458,8873.982781
270.0,622,8877.108145
270.0,547,8879.868097
270.0,559,8882.637351
270.0,557,8885.410298
270.0,645,8888.686896
260.0,497,8891.168337
270.0,575,8894.106636
270.0,629,8897.300176
250.0,540,8899.993661
270.0,578,8902.898982
280.0,564,8905.722091
270.0,522,8908.327785
260.0,584,8911.267178
270.0,642,8914.464376
270.0,542,8917.166419
270.0,568,8919.981276
270.0,600,8922.98315
270.0,567,8925.89722
270.0,547,8928.638686
270.0,552,8931.367759
270.0,583,8934.319804
270.0,551,8937.092581
240.0,560,8939.875945
270.0,596,8942.889531
270.0,574,8945.748887
230.0,475,8948.115476
270.0,540,8950.820842
270.0,610,8953.868935
220.0,561,8956.650185
270.0,601,8959.702199
250.0,509,8962.226322
270.0,653,8965.506506
270.0,536,8968.14714
220.0,486,8970.537337
270.0,571,8973.343593
270.0,647,8976.630979
260.0,575,8979.546635
270.0,589,8982.526721
240.0,502,8985.029566
270.0,588,8988.036734
270.0,710,8991.659597
270.0,628,8994.848318
270.0,601,8997.859799
240.0,535,9000.520419
270.0,611,9003.625013
270.0,556,9006.439346
250.0,576,9009.332197
270.0,529,9011.991381
270.0,555,9014.783896
260.0,557,9017.637116
270.0,520,9020.208058
240.0,556,9022.967941
270.0,607,9026.048089
220.0,481,9028.511239
270.0,592,9031.567131
270.0,582,9034.510939
220.0,470,9036.85459
270.0,580,9039.725139
270.0,536,9042.439132
270.0,541,9045.149359
270.0,575,9048.062003
240.0,515,9050.678136
270.0,528,9053.342945
210.0,457,9055.621529
220.0,502,9058.112185
240.0,563,9060.913072
300.0,577,9063.812297
230.0,519,9066.453043
270.0,586,9069.415888
270.0,538,9072.149559
230.0,508,9074.641196
270.0,623,9077.778079
270.0,620,9080.875077
270.0,616,9083.892023
270.0,629,9087.033584
260.0,518,9089.574472
270.0,683,9092.983143
250.0,607,9096.019825
270.0,650,9099.251921
260.0,560,9102.068331
270.0,530,9104.72418
220.0,558,9107.534255
270.0,570,9110.402414
270.0,553,9113.164501
250.0,614,9116.28778
260.0,593,9119.24216
270.0,603,9122.251668
230.0,457,9124.546702
270.0,596,9127.5462
260.0,525,9130.197865
260.0,566,9132.993414
270.0,537,9135.67394
270.0,600,9138.734028
270.0,633,9141.963001
270.0,572,9144.839625
250.0,541,9147.573662
270.0,740,9151.334596
270.0,543,9154.077067
270.0,543,9156.841606
270.0,573,9159.740407
250.0,481,9162.157833
270.0,514,9164.785126
190.0,445,9167.052464
250.0,572,9170.007319
240.0,554,9172.781713
260.0,521,9175.378441
270.0,597,9178.448533
270.0,599,9181.464286
270.0,617,9184.595109
270.0,573,9187.421625
270.0,564,9190.28406
240.0,534,9193.006192
270.0,582,9195.945783
240.0,566,9198.802907
270.0,608,9201.862434
230.0,504,9204.373233
270.0,539,9207.063648
270.0,641,9210.308997
270.0,533,9212.993703
270.0,621,9216.125362
270.0,561,9218.928512
270.0,576,9221.81754
270.0,552,9224.546744
270.0,533,9227.174606
280.0,565,9230.009691
270.0,508,9232.604055
270.0,553,9235.372325
230.0,514,9237.929573
270.0,581,9240.946941
260.0,502,9243.452375
260.0,522,9246.084273
270.0,543,9248.820169
270.0,539,9251.500074
270.0,524,9254.073039
270.0,537,9256.726371
270.0,551,9259.487562
270.0,642,9262.713904
270.0,583,9265.58565
270.0,577,9268.460747
270.0,556,9271.212788
270.0,542,9273.90576
270.0,535,9276.622977
270.0,572,9279.466671
270.0,645,9282.696173
270.0,548,9285.386195
270.0,615,9288.485233
270.0,577,9291.37328
240.0,563,9294.213922
270.0,529,9296.803668
270.0,530,9299.500312
270.0,576,9302.421811
210.0,455,9304.660315
270.0,599,9307.659315
170.0,493,9310.151359
270.0,623,9313.294183
270.0,639,9316.502278
270.0,615,9319.852451
270.0,639,9323.143643
240.0,522,9325.790051
260.0,575,9328.760446
270.0,575,9331.654658
270.0,562,9334.506149
270.0,602,9337.56136
270.0,548,9340.36058
270.0,581,9343.307518
260.0,588,9346.294988
270.0,593,9349.316984
270.0,543,9352.103032
270.0,587,9355.057795
270.0,564,9357.889333
240.0,495,9360.435921
270.0,545,9363.18238
180.0,427,9365.366879
270.0,533,9368.029173
270.0,598,9371.065791
250.0,542,9373.770353
270.0,601,9376.804015
270.0,541,9379.526567
270.0,646,9382.743452
240.0,551,9385.526945
270.0,558,9388.360755
270.0,551,9391.195373
270.0,623,9394.32791
270.0,543,9397.02333
270.0,572,9399.897551
270.0,562,9402.722134
250.0,519,9405.336615
270.0,548,9408.09382
270.0,562,9410.884455
230.0,501,9413.367457
270.0,560,9416.133662
270.0,588,9419.063379
270.0,726,9422.64952
280.0,545,9425.371153
260.0,573,9428.245336
270.0,552,9431.013814
260.0,501,9433.512199
270.0,547,9436.227407
270.0,554,9438.951447
240.0,500,9441.439511
270.0,540,9444.14709
240.0,543,9446.868913
270.0,525,9449.51849
270.0,520,9452.166075
230.0,490,9454.600964
270.0,597,9457.66683
270.0,664,9461.004726
270.0,614,9464.106
230.0,506,9466.654035
270.0,570,9469.510138
270.0,571,9472.334585
240.0,597,9475.425708
260.0,557,9478.230634
270.0,561,9481.126813
270.0,534,9483.770882
250.0,522,9486.414549
270.0,606,9489.493213
270.0,531,9492.16534
230.0,557,9495.014373
260.0,483,9497.45605
270.0,591,9500.466706
270.0,545,9503.23734
270.0,613,9506.412469
240.0,587,9509.31444
240.0,505,9511.876898
270.0,550,9514.653473
250.0,549,9517.382949
270.0,622,9520.485936
230.0,474,9522.832206
230.0,475,9525.199326
270.0,531,9527.92542
260.0,577,9530.851149
270.0,701,9534.405063
270.0,569,9537.275655
270.0,517,9539.914246
270.0,583,9542.833738
240.0,589,9545.827217
270.0,577,9548.711401
270.0,537,9551.406988
260.0,548,9554.17559
270.0,541,9556.855986
270.0,496,9559.284831
270.0,581,9562.239522
270.0,623,9565.328363
270.0,584,9568.257566
230.0,540,9571.045566
270.0,565,9573.897894
250.0,609,9576.947128
260.0,612,9579.977192
270.0,667,9583.304202
270.0,597,9586.352396
270.0,696,9589.871293
270.0,580,9592.777898
240.0,645,9596.076686
270.0,570,9598.911079
240.0,538,9601.641916
270.0,593,9604.623485
270.0,532,9607.236083
290.0,639,9610.422387
270.0,537,9613.106991
260.0,517,9615.714633
260.0,533,9618.38315
240.0,483,9620.820536
240.0,581,9623.787517
270.0,605,9626.871016
270.0,567,9629.738359
230.0,567,9632.579906
260.0,563,9635.407109
270.0,537,9638.11207
270.0,604,9641.172469
270.0,535,9643.839015
270.0,569,9646.747931
270.0,596,9649.731562
190.0,438,9651.887302
280.0,574,9654.810473
270.0,602,9657.842684
240.0,558,9660.696078
270.0,612,9663.734244
270.0,586,9666.720477
270.0,557,9669.532064
270.0,570,9672.385875
270.0,635,9675.595979
230.0,505,9678.176049
220.0,466,9680.525551
270.0,564,9683.28942
270.0,638,9686.539524
270.0,517,9689.137224
270.0,539,9691.871497
270.0,591,9694.827773
270.0,566,9697.67673
260.0,595,9700.644839
270.0,575,9703.492012
260.0,520,9706.108491
270.0,538,9708.820229
270.0,546,9711.512808
270.0,542,9714.249604
270.0,534,9716.917145
260.0,606,9719.961724
270.0,575,9722.839111
270.0,572,9725.663153
270.0,673,9729.124398
270.0,515,9731.704639
270.0,545,9734.429562
270.0,544,9737.195939
270.0,594,9740.188858
230.0,553,9742.951467
260.0,512,9745.568301
270.0,570,9748.468173
270.0,719,9752.043119
230.0,524,9754.683628
230.0,565,9757.499765
270.0,596,9760.501232
240.0,636,9763.671958
270.0,556,9766.459037
270.0,538,9769.16631
270.0,584,9772.10688
260.0,614,9775.200181
280.0,526,9777.824428
270.0,565,9780.680509
270.0,609,9783.771776
230.0,526,9786.467601
250.0,523,9789.075239
270.0,612,9792.131178
260.0,600,9795.160048
270.0,557,9797.936045
270.0,581,9800.878675
270.0,549,9803.640759
270.0,547,9806.379754
240.0,547,9809.195158
180.0,441,9811.389471
270.0,555,9814.166041
240.0,506,9816.765205
270.0,671,9820.210957
230.0,514,9822.79377
270.0,568,9825.705511
270.0,547,9828.454047
270.0,561,9831.296106
270.0,566,9834.160516
240.0,534,9836.843621
270.0,534,9839.51782
240.0,506,9842.078223
270.0,523,9844.718754
270.0,600,9847.728726
270.0,556,9850.488244
270.0,511,9853.067551
270.0,531,9855.764244
270.0,523,9858.413814
260.0,557,9861.190931
160.0,444,9863.409222
220.0,458,9865.718915
220.0,524,9868.362547
270.0,528,9871.100954
240.0,572,9873.991504
270.0,546,9876.677437
270.0,685,9880.160988
270.0,573,9882.999174
270.0,532,9885.630863
220.0,448,9887.812047
270.0,512,9890.373406
270.0,575,9893.24316
270.0,550,9896.031637
270.0,526,9898.633406
270.0,544,9901.351361
220.0,518,9903.930604
270.0,635,9907.102445
270.0,534,9909.789222
220.0,559,9912.624514
270.0,623,9915.780562
270.0,545,9918.469964
270.0,586,9921.472905
270.0,525,9924.147262
270.0,555,9926.924383
230.0,502,9929.401206
230.0,487,9931.835958
270.0,553,9934.640847
260.0,556,9937.415912
270.0,565,9940.167197
230.0,466,9942.505319
270.0,511,9945.064434
270.0,537,9947.820321
270.0,620,9951.007473
270.0,532,9953.661171
240.0,483,9956.104063
270.0,647,9959.394412
270.0,541,9962.092952
270.0,505,9964.652777
270.0,557,9967.410521
250.0,561,9970.258779
270.0,615,9973.358599
230.0,485,9975.765408
270.0,541,9978.483054
270.0,590,9981.418962
250.0,532,9984.116699
270.0,530,9986.809085
250.0,576,9989.688812
190.0,437,9991.881666
240.0,517,9994.477498
240.0,515,9997.064898
270.0,651,10000.365185
270.0,586,10003.358711
270.0,601,10006.352793
270.0,605,10009.386335
260.0,659,10012.683489
260.0,473,10015.075335
230.0,470,10017.449781
270.0,633,10020.643536
230.0,469,10022.989948
270.0,570,10025.83679
270.0,545,10028.607065
270.0,519,10031.181378
270.0,538,10033.860078
270.0,547,10036.591136
270.0,595,10039.534341
270.0,576,10042.443115
240.0,500,10044.92813
270.0,567,10047.722878
270.0,593,10050.733508
270.0,544,10053.465543
240.0,628,10056.593047
270.0,621,10059.774935
260.0,597,10062.773414
270.0,612,10065.91504
270.0,546,10068.674628
310.0,615,10071.798304
270.0,577,10074.746115
240.0,570,10077.682247
270.0,716,10081.344355
230.0,494,10083.811204
270.0,543,10086.535042
260.0,578,10089.484727
270.0,545,10092.240961
270.0,650,10095.599313
270.0,615,10098.742386
270.0,615,10101.884519
270.0,661,10105.197778
240.0,584,10108.150765
270.0,606,10111.166443
270.0,568,10114.000567
270.0,505,10116.5779
220.0,514,10119.130936
270.0,524,10121.785319
270.0,524,10124.421641
230.0,520,10127.051726
250.0,598,10130.100449
270.0,553,10132.949324
260.0,520,10135.524667
240.0,515,10138.051235
280.0,630,10141.148276
270.0,513,10143.742411
260.0,521,10146.361505
270.0,523,10148.968968
240.0,517,10151.555579
270.0,552,10154.29849
270.0,536,10156.954718
270.0,533,10159.57983
270.0,623,10162.710441
270.0,591,10165.606557
270.0,585,10168.572701
270.0,549,10171.286913
270.0,523,10173.930957
270.0,572,10176.825353
240.0,538,10179.429098
270.0,521,10182.0761
270.0,624,10185.206891
230.0,557,10187.993771
240.0,526,10190.605433
220.0,485,10193.003298
270.0,526,10195.641781
260.0,519,10198.25526
270.0,517,10200.862705
270.0,640,10204.02249
270.0,590,10206.947076
270.0,625,10210.081834
260.0,531,10212.719008
270.0,575,10215.58371
270.0,623,10218.707775
280.0,552,10221.519596
270.0,578,10224.478412
270.0,667,10227.848465
270.0,647,10231.172104
260.0,559,10233.96329
260.0,642,10237.182609
250.0,520,10239.811921
260.0,514,10242.399138
260.0,516,10244.974943
270.0,645,10248.349325
270.0,622,10251.548007
270.0,504,10254.067427
270.0,535,10256.765555
230.0,523,10259.386149
260.0,549,10262.162347
240.0,533,10264.874465
260.0,524,10267.526488
270.0,546,10270.251206
270.0,526,10272.925932
240.0,530,10275.613314
260.0,555,10278.465336
190.0,452,10280.743279
190.0,422,10282.868253
220.0,484,10285.278385
270.0,631,10288.518655
270.0,615,10291.622326
240.0,521,10294.265919
270.0,607,10297.31064
280.0,575,10300.219636
270.0,592,10303.176472
260.0,612,10306.296203
270.0,601,10309.358346
270.0,529,10311.989969
270.0,582,10314.871663
270.0,560,10317.727409
270.0,540,10320.455855
270.0,549,10323.201252
270.0,536,10325.883485
270.0,576,10328.85429
270.0,628,10332.026958
270.0,560,10334.805349
270.0,565,10337.684113
270.0,522,10340.316963
260.0,538,10343.009918
280.0,577,10345.904391
270.0,588,10348.826075
270.0,585,10351.723963
270.0,543,10354.411225
270.0,610,10357.463814
270.0,542,10360.205877
200.0,458,10362.492592
270.0,570,10365.375314
200.0,491,10367.828929
270.0,624,10370.93386
270.0,527,10373.516554
270.0,617,10376.633114
250.0,499,10379.143314
270.0,575,10381.995298
240.0,457,10384.301033
170.0,422,10386.408046
200.0,460,10388.741774
270.0,514,10391.301758
270.0,593,10394.292733
240.0,544,10397.047538
250.0,602,10400.16594
270.0,561,10402.964841
240.0,508,10405.550035
270.0,634,10408.723864
270.0,650,10411.944815
230.0,498,10414.451429
270.0,579,10417.357176
270.0,557,10420.163584
240.0,487,10422.572232
270.0,521,10425.261433
270.0,539,10427.970236
270.0,621,10431.17538
250.0,487,10433.56642
270.0,597,10436.565042
270.0,533,10439.258436
230.0,484,10441.702921
270.0,596,10444.708003
280.0,538,10447.417422
270.0,579,10450.348171
270.0,592,10453.333232
270.0,615,10456.41987
240.0,469,10458.72739
270.0,635,10461.9663
270.0,565,10464.782123
270.0,533,10467.441533
270.0,603,10470.457363
270.0,619,10473.600483
260.0,577,10476.483464
