total_timesteps,value_loss,nupdates,explained_variance,fps,policy_entropy
2962000,0.031277794390916824,148100,0.7252043187618256,689,1.491825819015503
2964000,0.0028157331980764866,148200,0.9825038686394691,689,1.7638309001922607
2966000,0.03771799057722092,148300,0.4992940425872803,689,1.689613938331604
2968000,0.0015489272773265839,148400,0.7588777989149094,689,1.6603351831436157
2970000,0.007523587439209223,148500,0.9052802622318268,689,1.6883904933929443
2972000,0.004423786886036396,148600,0.8822883069515228,689,1.643927812576294
2974000,0.026745561510324478,148700,0.8839683532714844,689,1.161875605583191
2976000,0.015870515257120132,148800,0.8234464973211288,689,1.6998192071914673
2978000,0.003372951876372099,148900,0.9327891245484352,689,1.723464012145996
2980000,0.007605542428791523,149000,0.9603759981691837,689,1.6401599645614624
2982000,0.028157809749245644,149100,0.8814620226621628,689,1.4617640972137451
2984000,0.0032091159373521805,149200,-4.519099712371826,689,1.717000961303711
2986000,0.008824124932289124,149300,0.7908890694379807,689,1.7310912609100342
2988000,0.007682762108743191,149400,0.6291672587394714,689,1.6819931268692017
2990000,0.05170320346951485,149500,0.7149132788181305,690,1.6811491250991821
2992000,0.0009275693446397781,149600,0.973505774512887,690,1.6263471841812134
2994000,0.004018099047243595,149700,0.9715712945908308,690,1.6305071115493774
2996000,0.0019660561811178923,149800,0.9891803814098239,690,1.478816032409668
2998000,0.00996130146086216,149900,0.8323139995336533,690,1.6858081817626953
3000000,0.004630419425666332,150000,0.4768366813659668,690,1.7517229318618774
3002000,0.00570822274312377,150100,0.858298271894455,690,1.4701495170593262
3004000,0.006528221070766449,150200,0.8650170266628265,690,1.7488603591918945
3006000,0.00899049174040556,150300,0.9348473846912384,690,1.3911679983139038
3008000,0.008858823217451572,150400,0.8689458966255188,690,1.6266860961914062
3010000,0.011787505820393562,150500,0.9180941507220268,690,1.692979097366333
3012000,0.006239316426217556,150600,0.978326354175806,690,1.5925607681274414
3014000,0.001691721030510962,150700,0.9969188026152551,690,1.6977598667144775
3016000,0.0023344478104263544,150800,0.9678368344902992,690,1.6412088871002197
3018000,0.01738833449780941,150900,0.8965330347418785,690,1.7141458988189697
3020000,0.007822105661034584,151000,0.8827446848154068,690,1.7394590377807617
3022000,0.046919696033000946,151100,0.7871154695749283,690,1.453308343887329
3024000,0.03891206532716751,151200,0.8241104334592819,690,1.7048003673553467
3026000,0.004395763855427504,151300,0.9767760429531336,690,1.666590929031372
3028000,0.007457035128027201,151400,0.9587803967297077,690,1.6837247610092163
3030000,0.007282136473804712,151500,0.8248228877782822,690,1.5233335494995117
3032000,0.010178891010582447,151600,0.8437081277370453,690,1.7316316366195679
3034000,0.0023778213653713465,151700,0.29401230812072754,690,1.5168321132659912
3036000,0.017676377668976784,151800,0.8826373070478439,690,1.7595131397247314
3038000,0.0046403720043599606,151900,0.979636512696743,690,1.7628806829452515
3040000,0.001967810094356537,152000,0.7054504454135895,690,1.532684326171875
3042000,0.01676429808139801,152100,0.21209818124771118,690,1.5412442684173584
3044000,0.00322258984670043,152200,0.8295762836933136,690,1.5679700374603271
3046000,0.0032743439078330994,152300,0.6821917593479156,690,1.651475191116333
3048000,0.01461670733988285,152400,0.8147880733013153,690,1.6453126668930054
3050000,0.00153347197920084,152500,0.9657316543161869,690,1.716747522354126
3052000,0.00264489883556962,152600,0.9554270356893539,690,1.5836633443832397
3054000,0.015762008726596832,152700,-16.8955078125,690,1.6981416940689087
3056000,0.009597476571798325,152800,0.6069786548614502,690,1.5978578329086304
3058000,0.002908217255026102,152900,0.5711347758769989,690,1.6019645929336548
3060000,0.001547173480503261,153000,0.9746804945170879,690,1.4638715982437134
3062000,0.005550077650696039,153100,0.946300957351923,690,1.4210151433944702
3064000,0.019908864051103592,153200,0.8287714719772339,690,1.5182348489761353
3066000,0.04629800096154213,153300,0.6730116009712219,690,1.6074097156524658
3068000,0.0020458984654396772,153400,0.9887777278199792,690,1.6290724277496338
3070000,0.005123210605233908,153500,0.6459875404834747,690,1.7215776443481445
3072000,0.01812102273106575,153600,0.821977436542511,690,1.6139609813690186
3074000,0.03060149773955345,153700,0.5680458247661591,690,1.4537907838821411
3076000,0.014732612296938896,153800,0.8302569538354874,690,1.5193761587142944
3078000,0.009138555265963078,153900,0.33737969398498535,690,1.7275806665420532
3080000,0.009913027286529541,154000,0.9426914267241955,690,1.637660264968872
3082000,0.004201502539217472,154100,0.9812955409288406,690,1.4523236751556396
3084000,0.006862470414489508,154200,-3.8732690811157227,690,1.74957275390625
3086000,0.0029331976547837257,154300,0.9589279443025589,690,1.5722291469573975
3088000,0.00416981428861618,154400,0.9373675510287285,690,1.4244160652160645
3090000,0.009296959266066551,154500,0.8901853039860725,690,1.2900311946868896
3092000,0.014410978183150291,154600,0.6403980255126953,690,1.397261381149292
3094000,0.0119691276922822,154700,0.7093749940395355,690,1.6940374374389648
3096000,0.005935740191489458,154800,0.872871607542038,690,1.5926223993301392
3098000,0.008093626238405704,154900,0.9141314178705215,690,1.670250654220581
3100000,0.004508097656071186,155000,0.525558739900589,690,1.7515904903411865
3102000,0.0044925822876393795,155100,0.9078530371189117,690,1.5486191511154175
3104000,0.02835226058959961,155200,0.708911120891571,690,1.41834557056427
3106000,0.000678780023008585,155300,0.9666067659854889,690,1.5588375329971313
3108000,0.0034398953430354595,155400,0.872290700674057,691,1.771148443222046
3110000,0.01617215760052204,155500,0.9608290232717991,691,1.5970581769943237
3112000,0.0042483932338654995,155600,0.9513984769582748,691,1.7125205993652344
3114000,0.008615167811512947,155700,0.9183945506811142,691,1.422337293624878
3116000,0.04035184532403946,155800,0.6280432045459747,691,1.5305936336517334
3118000,0.012556031346321106,155900,0.17129474878311157,691,1.4350824356079102
3120000,0.003672377672046423,156000,0.8304087668657303,691,1.7685686349868774
3122000,0.004392760805785656,156100,0.4572678804397583,691,1.7458425760269165
3124000,0.0036341131199151278,156200,0.9792391303926706,691,1.6661838293075562
3126000,0.0028993659652769566,156300,-0.5323399305343628,691,1.7163026332855225
3128000,0.0020661684684455395,156400,0.9873837754130363,691,1.659925103187561
3130000,0.0042368462309241295,156500,0.4226994514465332,691,1.709343671798706
3132000,0.023931024596095085,156600,0.8150869309902191,691,1.608415961265564
3134000,0.02281535416841507,156700,0.8758928254246712,691,1.5537809133529663
3136000,0.005756991449743509,156800,0.05662095546722412,691,1.5743328332901
3138000,0.00870505254715681,156900,0.7084873616695404,691,1.6673933267593384
3140000,0.015213042497634888,157000,0.8936612829566002,691,1.6206905841827393
3142000,0.018940305337309837,157100,0.9333629533648491,691,1.6166988611221313
3144000,0.029250074177980423,157200,0.6373323798179626,691,1.628574013710022
3146000,0.0046935779973864555,157300,0.9623228944838047,691,1.4710241556167603
3148000,0.006253302097320557,157400,0.8774544894695282,691,1.7089557647705078
3150000,0.004018137697130442,157500,-4.8101654052734375,691,1.7310384511947632
3152000,0.0026556337252259254,157600,0.9869953840970993,691,1.642343521118164
3154000,0.024679960682988167,157700,0.779448539018631,691,1.7273565530776978
3156000,0.01267686765640974,157800,0.9461103081703186,691,1.3867771625518799
3158000,0.008317357860505581,157900,0.9669444561004639,691,1.2037832736968994
3160000,0.008427586406469345,158000,0.9354595988988876,691,1.3693695068359375
3162000,0.06806754320859909,158100,0.6386107206344604,691,1.7035634517669678
3164000,0.012367919087409973,158200,0.8043864220380783,691,1.5708906650543213
3166000,0.0073180734179914,158300,0.9441599138081074,691,1.41499662399292
3168000,0.003933463711291552,158400,0.9848442375659943,691,1.6028083562850952
3170000,0.018710710108280182,158500,0.5552451014518738,691,1.7576935291290283
3172000,0.007270836271345615,158600,0.9237943291664124,691,1.6328710317611694
3174000,0.006188099272549152,158700,0.9601124376058578,691,1.6639165878295898
3176000,0.011006101034581661,158800,0.9535607285797596,691,1.741172194480896
3178000,0.02365267276763916,158900,0.7529922723770142,691,1.6946426630020142
3180000,0.0062720030546188354,159000,0.8426095545291901,691,1.6424720287322998
3182000,0.009909632615745068,159100,0.7557888478040695,691,1.7239415645599365
3184000,0.00841489527374506,159200,0.19438987970352173,691,1.6784846782684326
3186000,0.00910312682390213,159300,0.6546920537948608,691,1.7210323810577393
3188000,0.010934019461274147,159400,0.7995669990777969,691,1.7758738994598389
3190000,0.01948670856654644,159500,0.37391895055770874,691,1.7660547494888306
3192000,0.02530977688729763,159600,0.8580775856971741,691,1.6949422359466553
3194000,0.009746097959578037,159700,0.4838724136352539,691,1.7264478206634521
3196000,0.019605882465839386,159800,-0.036122679710388184,691,1.4903424978256226
3198000,0.010536898858845234,159900,0.9544921815395355,691,1.532499074935913
3200000,0.06443821638822556,160000,0.6138793230056763,691,1.700887680053711
3202000,0.007948299869894981,160100,0.9233279898762703,691,1.728966474533081
3204000,0.003979814704507589,160200,0.9562449976801872,691,1.5819485187530518
3206000,0.006369902286678553,160300,0.6288701593875885,691,1.7335894107818604
3208000,0.017851725220680237,160400,0.9563346430659294,691,1.6640043258666992
3210000,0.003969117067754269,160500,0.9072249159216881,691,1.6926543712615967
3212000,0.014041416347026825,160600,0.8157691806554794,691,1.7213146686553955
3214000,0.005478168837726116,160700,0.9220110550522804,691,1.4732494354248047
3216000,0.006677421275526285,160800,0.9353180900216103,691,1.590855598449707
3218000,0.00596566591411829,160900,0.9403804503381252,691,1.739938735961914
3220000,0.017598846927285194,161000,0.948833879083395,691,1.582479476928711
3222000,0.002554337028414011,161100,0.9150644168257713,691,1.763452172279358
3224000,0.002900131745263934,161200,0.9778443910181522,691,1.3642446994781494
3226000,0.04021935164928436,161300,0.7411512732505798,691,1.7067043781280518
3228000,0.010373437777161598,161400,0.9159442484378815,691,1.6436418294906616
3230000,0.006632021628320217,161500,0.8191148787736893,691,1.6132001876831055
3232000,0.0026612053625285625,161600,0.9765579681843519,691,1.7696300745010376
3234000,0.0049100033938884735,161700,0.15260541439056396,691,1.5075099468231201
3236000,0.01543986052274704,161800,0.8585818409919739,691,1.5577194690704346
3238000,0.027161207050085068,161900,0.8828090652823448,691,1.7450456619262695
3240000,0.00525989243760705,162000,0.7027876675128937,691,1.7392148971557617
3242000,0.006106674671173096,162100,0.9547262452542782,691,1.6709896326065063
3244000,0.0021286923438310623,162200,0.9938316410407424,691,1.7151368856430054
3246000,0.027019914239645004,162300,0.47584348917007446,691,1.5683777332305908
3248000,0.00579775869846344,162400,0.9402858577668667,691,1.7310950756072998
3250000,0.0010587729047983885,162500,0.8136803805828094,691,1.7168203592300415
3252000,0.006984050385653973,162600,0.348186731338501,691,1.691545844078064
3254000,0.007572702132165432,162700,0.9054088518023491,691,1.561565637588501
3256000,0.01798642799258232,162800,0.8453981280326843,691,1.3570209741592407
3258000,0.012344388291239738,162900,0.8561160713434219,691,1.2376763820648193
3260000,0.009185798466205597,163000,0.9341743364930153,691,1.6858899593353271
3262000,0.0007423961069434881,163100,0.9569885395467281,691,1.595999836921692
3264000,0.024635236710309982,163200,0.8943114802241325,691,1.5867838859558105
3266000,0.0018512032693251967,163300,0.9780218228697777,691,1.4332053661346436
3268000,0.027858059853315353,163400,0.8520719110965729,691,1.7001914978027344
3270000,0.02300885319709778,163500,-0.28801584243774414,691,1.4842089414596558
3272000,0.005641057156026363,163600,0.9161157980561256,691,1.4938348531723022
3274000,0.005233746953308582,163700,0.9176904633641243,691,1.7081378698349
3276000,0.0035606231540441513,163800,0.8987255319952965,691,1.6748768091201782
3278000,0.02695486880838871,163900,0.7552934139966965,691,1.5869824886322021
3280000,0.008772940374910831,164000,0.9188489019870758,691,1.3533439636230469
3282000,0.03937230259180069,164100,0.7546333223581314,691,1.6199314594268799
3284000,0.007128407713025808,164200,0.9486440010368824,691,1.6179664134979248
3286000,0.005576552357524633,164300,0.9257538691163063,691,1.5928890705108643
3288000,0.014129824936389923,164400,0.8099213540554047,691,1.728721022605896
3290000,0.003012297675013542,164500,0.9850212996825576,691,1.7134538888931274
3292000,0.028002139180898666,164600,0.7258460521697998,692,1.582273244857788
3294000,0.04882223159074783,164700,0.2900528907775879,692,1.4835798740386963
3296000,0.005634133704006672,164800,0.8303681164979935,692,1.6876596212387085
3298000,0.0050261132419109344,164900,0.9756762832403183,692,1.6173750162124634
3300000,0.025129180401563644,165000,0.8472614139318466,692,1.5767616033554077
3302000,0.028542539104819298,165100,0.7081196010112762,692,1.3769985437393188
3304000,0.035501785576343536,165200,0.6891745030879974,692,1.7075955867767334
3306000,0.026799853891134262,165300,0.6537785828113556,692,1.611116647720337
3308000,0.008320972323417664,165400,0.9344320669770241,692,1.5280358791351318
3310000,0.0028154163155704737,165500,0.960028700530529,692,1.771695852279663
3312000,0.0050034415908157825,165600,0.9740500822663307,692,1.6602733135223389
3314000,0.026575202122330666,165700,0.776996910572052,692,1.5073107481002808
3316000,0.02076842449605465,165800,0.46155184507369995,692,1.7123445272445679
3318000,0.0008767764084041119,165900,0.8545099943876266,692,1.6512784957885742
3320000,0.006787667516618967,166000,0.9630036167800426,692,1.7552303075790405
3322000,0.005562867037951946,166100,0.7748676985502243,692,1.5660064220428467
3324000,0.03294895961880684,166200,0.7742929607629776,692,1.6150877475738525
3326000,0.0017788183176890016,166300,-2.020228862762451,692,1.5000531673431396
3328000,0.027118995785713196,166400,-0.04728901386260986,692,1.5956538915634155
3330000,0.0018845510203391314,166500,0.9938029875047505,692,1.5945504903793335
3332000,0.0035266075283288956,166600,0.9710923992097378,692,1.540937066078186
3334000,0.0023827138356864452,166700,0.9668940417468548,692,1.5946778059005737
3336000,0.004933756776154041,166800,0.9281247481703758,692,1.6662719249725342
3338000,0.0031730681657791138,166900,0.9732530750334263,692,1.300372838973999
3340000,0.009253507480025291,167000,0.9490218125283718,692,1.4469304084777832
3342000,0.0043420749716460705,167100,0.9683186858892441,692,1.4460662603378296
3344000,0.003929993137717247,167200,0.9829878639429808,692,1.597022294998169
3346000,0.01609325036406517,167300,0.93062524497509,692,1.513535499572754
3348000,0.002038887469097972,167400,0.9844738366082311,692,1.5027806758880615
3350000,0.021009085699915886,167500,0.5106140673160553,692,1.570069670677185
3352000,0.005910503678023815,167600,0.8802314847707748,692,1.7029056549072266
3354000,0.006111140362918377,167700,0.9400616586208344,692,1.4360977411270142
3356000,0.0034937455784529448,167800,0.963585939258337,692,1.757638692855835
3358000,0.0014072335325181484,167900,0.9856646070256829,692,1.5073028802871704
3360000,0.0018536370480433106,168000,0.9671466648578644,692,1.7310371398925781
3362000,0.040293894708156586,168100,0.731664389371872,692,1.4771299362182617
3364000,0.029109308496117592,168200,0.6134071350097656,692,1.7360188961029053
3366000,0.014039373025298119,168300,0.7888605296611786,692,1.21168851852417
3368000,0.017380449920892715,168400,0.9091619253158569,692,1.5227653980255127
3370000,0.03536694124341011,168500,0.9342824220657349,692,1.5878480672836304
3372000,0.002091020345687866,168600,0.982663594186306,692,1.5522562265396118
3374000,0.01243184320628643,168700,0.9330823048949242,692,1.4103997945785522
3376000,0.023710597306489944,168800,0.8464076668024063,692,1.740047812461853
3378000,0.015594838187098503,168900,0.8407572954893112,692,1.4991066455841064
3380000,0.00221116840839386,169000,0.9867654899135232,692,1.611975073814392
3382000,0.0050827376544475555,169100,0.8366934508085251,692,1.6411422491073608
3384000,0.0136571628972888,169200,0.7050634920597076,692,1.7336362600326538
3386000,0.003264071885496378,169300,0.7228103280067444,692,1.5134694576263428
3388000,0.015172784216701984,169400,0.8758813589811325,692,1.6228587627410889
3390000,0.02223743125796318,169500,0.8924610987305641,692,1.6529136896133423
3392000,0.006058814469724894,169600,0.7215272784233093,692,1.6611486673355103
3394000,0.003899408970028162,169700,0.4255257844924927,692,1.556597352027893
3396000,0.0024112174287438393,169800,0.9552099108695984,692,1.496462106704712
3398000,0.05215070769190788,169900,0.05025762319564819,692,1.7246290445327759
3400000,0.005066335201263428,170000,0.9243451952934265,692,1.7177104949951172
3402000,0.005814824253320694,170100,0.9604109302163124,692,1.732666015625
3404000,0.005419036839157343,170200,0.8605262190103531,692,1.693198561668396
3406000,0.0054891351610422134,170300,0.9742520321160555,692,1.7562484741210938
3408000,0.008642236702144146,170400,0.8314721286296844,692,1.2841113805770874
3410000,0.004251747392117977,170500,0.6634978353977203,692,1.6731433868408203
3412000,0.009364069439470768,170600,0.7785502076148987,692,1.6946624517440796
3414000,0.00624683266505599,170700,0.9013186022639275,692,1.6102396249771118
3416000,0.00378873641602695,170800,0.9584247842431068,692,1.4030455350875854
3418000,0.0026791950222104788,170900,0.8240807801485062,692,1.3904359340667725
3420000,0.006785971578210592,171000,0.6260629594326019,692,1.4823805093765259
3422000,0.02463589608669281,171100,0.9150839522480965,692,1.5704925060272217
3424000,0.010035060346126556,171200,0.8880896419286728,692,1.5352858304977417
3426000,0.012896577827632427,171300,0.932665541768074,692,1.6447055339813232
3428000,0.0011245873756706715,171400,0.9892152789980173,692,1.7566343545913696
3430000,0.00583685003221035,171500,0.9304941520094872,692,1.6766067743301392
3432000,0.005639360751956701,171600,0.9325264394283295,692,1.3264281749725342
3434000,0.0003695889899972826,171700,0.9874578230082989,692,1.7353699207305908
3436000,0.018605390563607216,171800,0.8926469907164574,692,1.6964820623397827
3438000,0.020351717248558998,171900,0.8508135080337524,692,1.6943371295928955
3440000,0.008344942703843117,172000,0.6988993883132935,692,1.6862045526504517
3442000,0.03217592090368271,172100,0.6683065891265869,692,1.7546148300170898
3444000,0.0739486962556839,172200,0.7241873443126678,692,1.6052234172821045
3446000,0.0061035435646772385,172300,0.966084461659193,692,1.6863315105438232
3448000,0.041698578745126724,172400,0.71285080909729,692,1.5525625944137573
3450000,0.023782286792993546,172500,0.6651699244976044,692,1.5617001056671143
3452000,0.011882232502102852,172600,0.9443394988775253,692,1.6760343313217163
3454000,0.004098500590771437,172700,0.966444369405508,692,1.597713828086853
3456000,0.0030882502906024456,172800,0.9670345559716225,692,1.6805849075317383
3458000,0.008043226785957813,172900,0.8818393498659134,692,1.444972276687622
3460000,0.0005952630308456719,173000,0.9837096612900496,692,1.4001314640045166
3462000,0.0010467579122632742,173100,0.9934516805224121,692,1.4915624856948853
3464000,0.035591743886470795,173200,0.7378546595573425,692,1.6455157995224
3466000,0.02152196131646633,173300,0.6924997866153717,692,1.7492364645004272
3468000,0.004833419807255268,173400,0.9557488486170769,692,1.7044925689697266
3470000,0.0005017206422053277,173500,0.6372057497501373,692,1.737166166305542
3472000,0.002938459161669016,173600,0.9763503149151802,692,1.601253867149353
3474000,0.011420308612287045,173700,-0.18912553787231445,692,1.6809349060058594
3476000,0.0017064828425645828,173800,-0.19352054595947266,692,1.7696059942245483
3478000,0.002165150595828891,173900,0.9579358473420143,692,1.46505606174469
3480000,0.01126873679459095,174000,0.9183445647358894,692,1.4127893447875977
3482000,0.0014895139029249549,174100,0.9744895771145821,692,1.6815245151519775
3484000,0.004238548688590527,174200,0.9123215079307556,692,1.7152211666107178
3486000,0.02204863540828228,174300,0.51145339012146,692,1.6337041854858398
3488000,0.0023275050334632397,174400,0.9730981420725584,692,1.6187177896499634
3490000,0.009273305535316467,174500,0.8679088801145554,692,1.737705945968628
3492000,0.008567450568079948,174600,0.7070134878158569,692,1.6256678104400635
3494000,0.007482471410185099,174700,0.9280189424753189,692,1.7026216983795166
3496000,0.0009886033367365599,174800,0.9738000519573689,692,1.6655361652374268
3498000,0.004412011709064245,174900,0.9352725148200989,692,1.4008522033691406
3500000,0.00945068895816803,175000,0.939241711050272,692,1.3350156545639038
3502000,0.0016900496557354927,175100,0.9207772985100746,692,1.7590986490249634
3504000,0.04262763634324074,175200,0.4916195273399353,692,1.4660354852676392
3506000,0.001736256992444396,175300,0.9852691376581788,692,1.6216564178466797
3508000,0.004600005690008402,175400,0.9540114738047123,692,1.568755030632019
3510000,0.0015634174924343824,175500,0.9804776217788458,692,1.6464011669158936
3512000,0.01883181929588318,175600,0.4228115677833557,692,1.6360279321670532
3514000,0.010528970509767532,175700,0.9276534020900726,692,1.69931161403656
3516000,0.0038583569694310427,175800,0.8308089524507523,692,1.2120966911315918
3518000,0.01115027628839016,175900,0.9162816777825356,692,1.5637681484222412
3520000,0.002083609579131007,176000,0.9205370247364044,692,1.4635361433029175
3522000,0.01621268317103386,176100,0.9145609363913536,692,1.5141971111297607
3524000,0.0029881878290325403,176200,0.9344197139143944,692,1.4323809146881104
3526000,0.011686141602694988,176300,0.7409183382987976,692,1.4893205165863037
3528000,0.0010162924882024527,176400,0.9940447704866529,692,1.563828945159912
3530000,0.003795308992266655,176500,0.9626953713595867,692,1.466006875038147
3532000,0.022447844967246056,176600,0.8936798945069313,692,1.4787824153900146
3534000,0.001384522533044219,176700,0.9617311619222164,692,1.05535089969635
3536000,0.01314392127096653,176800,0.9182993546128273,692,1.7283048629760742
3538000,0.012388014234602451,176900,0.8153665363788605,692,1.6916472911834717
3540000,0.0023217382840812206,177000,0.966584000736475,692,1.5324058532714844
3542000,0.026156330481171608,177100,0.5080827474594116,692,1.5028741359710693
3544000,0.007270677946507931,177200,0.9108618944883347,692,1.6327215433120728
3546000,0.006178135052323341,177300,0.9482439942657948,692,1.7449347972869873
3548000,0.006143929436802864,177400,0.9502057023346424,692,1.5552189350128174
3550000,0.0028751820791512728,177500,0.984761699102819,692,1.520138144493103
3552000,0.0031338154803961515,177600,0.977954525500536,692,1.7174373865127563
3554000,0.00488239573314786,177700,0.8726554661989212,692,1.6116695404052734
3556000,0.00423040147870779,177800,-5.35722541809082,692,1.2746765613555908
3558000,0.0028145299293100834,177900,0.9276774972677231,692,1.5876613855361938
3560000,0.0037719078827649355,178000,0.9258818700909615,692,1.7196134328842163
3562000,0.0025628418661653996,178100,0.8975324928760529,692,1.4936937093734741
3564000,0.002519399393349886,178200,0.9189140647649765,693,1.6505206823349
3566000,0.037840601056814194,178300,0.7825607061386108,693,1.3698883056640625
3568000,0.03675801306962967,178400,0.8764439523220062,693,1.2094745635986328
3570000,0.007506079971790314,178500,-0.3777579069137573,693,1.2114511728286743
3572000,0.011830849573016167,178600,0.6082951128482819,693,1.6104717254638672
3574000,0.022149991244077682,178700,0.9090904146432877,693,1.7185531854629517
3576000,0.0036243193317204714,178800,0.8621883541345596,693,1.5647647380828857
3578000,0.0030495047103613615,178900,0.9362353384494781,693,1.716353416442871
3580000,0.0009143942734226584,179000,0.9807182792574167,693,1.716869592666626
3582000,0.009540028870105743,179100,0.9377418980002403,693,1.174899697303772
3584000,0.004521660972386599,179200,0.9741449374705553,693,1.3063809871673584
3586000,0.010482721030712128,179300,-0.20460093021392822,693,1.3953092098236084
3588000,0.0032188729383051395,179400,0.9811423346400261,693,1.310042142868042
3590000,0.054106611758470535,179500,0.5356690585613251,693,1.7149410247802734
3592000,0.0005557220429182053,179600,0.992379458155483,693,1.5706994533538818
3594000,0.002991658868268132,179700,0.9387756921350956,693,1.4045994281768799
3596000,0.0022123116068542004,179800,0.9644286185503006,693,1.5790328979492188
3598000,0.04594101011753082,179900,-2.406033754348755,693,1.7005678415298462
3600000,0.0024635002482682467,180000,0.9730381071567535,693,1.5787570476531982
3602000,0.01751374825835228,180100,0.8064543604850769,693,1.5128854513168335
3604000,0.003976043779402971,180200,0.9089129716157913,693,1.6583633422851562
3606000,0.002884466666728258,180300,0.8677481561899185,693,1.6948230266571045
3608000,0.0047229621559381485,180400,0.9302508234977722,693,1.6567823886871338
3610000,0.04256850853562355,180500,0.595352828502655,693,1.6818128824234009
3612000,0.012911325320601463,180600,0.8724842965602875,693,1.5203019380569458
3614000,0.003907883074134588,180700,0.9434299618005753,693,1.3303428888320923
3616000,0.002441237447783351,180800,0.5644628703594208,693,1.6831142902374268
3618000,0.002731261309236288,180900,0.9611359164118767,693,1.726818323135376
3620000,0.007494032382965088,181000,0.9443041160702705,693,1.5426071882247925
3622000,0.0015837879618629813,181100,0.9235049188137054,693,1.6958873271942139
3624000,0.002266106428578496,181200,0.8860847353935242,693,1.7035906314849854
3626000,0.039930276572704315,181300,0.6301063597202301,693,1.762035608291626
3628000,0.0019427041988819838,181400,0.9703414235264063,693,1.7481225728988647
3630000,0.001404913724400103,181500,0.9442819729447365,693,1.3714613914489746
3632000,0.005660567432641983,181600,0.9309606179594994,693,1.2773720026016235
3634000,0.0003637957270257175,181700,0.9919242169708014,693,1.7474415302276611
3636000,0.025761280208826065,181800,0.3643258213996887,693,1.737592339515686
3638000,0.0024944120086729527,181900,0.9734781682491302,693,1.7317466735839844
3640000,0.003855400253087282,182000,0.91767268627882,693,1.4529411792755127
3642000,0.00887680146843195,182100,0.9249368533492088,693,1.6036159992218018
3644000,0.004711017943918705,182200,0.8530508577823639,693,1.5241296291351318
3646000,0.011726025491952896,182300,-0.7041110992431641,693,1.7705106735229492
3648000,0.0008030927856452763,182400,0.9393383748829365,693,1.7574310302734375
3650000,0.0020448006689548492,182500,0.9316320344805717,693,1.5686044692993164
3652000,0.0005933603970333934,182600,0.9920278750360012,693,1.7456207275390625
3654000,0.03469759598374367,182700,0.6046986281871796,693,1.570907711982727
3656000,0.004677762743085623,182800,0.8763394728302956,693,1.1274340152740479
3658000,0.002070233691483736,182900,0.8925365507602692,693,1.5460636615753174
3660000,0.00046523334458470345,183000,0.9868047134950757,693,1.5868531465530396
3662000,0.002020119922235608,183100,0.9767772611230612,693,1.6425641775131226
3664000,0.0010933325393125415,183200,0.9888190273195505,693,1.5257670879364014
3666000,0.007992194965481758,183300,0.8644429445266724,693,1.272139072418213
3668000,0.009571710601449013,183400,0.3224360942840576,693,1.5118950605392456
3670000,0.038248900324106216,183500,0.7867525815963745,693,1.6904577016830444
3672000,0.002299425657838583,183600,0.9787875600159168,693,1.6557931900024414
3674000,0.0030805617570877075,183700,0.9333717077970505,693,1.3358246088027954
3676000,0.0018897984409704804,183800,0.9452877752482891,693,1.6462599039077759
3678000,0.00982506014406681,183900,0.9078805148601532,693,1.583046555519104
3680000,0.0012867240002378821,184000,0.9513489231467247,693,1.580062985420227
3682000,0.0021662041544914246,184100,0.8327009826898575,693,1.4333393573760986
3684000,0.0013080242788419127,184200,0.989880952052772,693,1.5095025300979614
3686000,0.003742581931874156,184300,0.9767766017466784,693,1.7507060766220093
3688000,0.003606097772717476,184400,0.9271094426512718,693,1.695976972579956
3690000,0.0009733556653372943,184500,0.9896056447178125,693,1.7376495599746704
3692000,0.004981079138815403,184600,0.9560401141643524,693,1.5109459161758423
3694000,0.0039293705485761166,184700,0.9388168193399906,693,1.7414414882659912
3696000,0.004742585588246584,184800,0.9029389545321465,693,1.4825283288955688
3698000,0.0030811734031885862,184900,0.9547494500875473,693,1.7409391403198242
3700000,0.012901326641440392,185000,0.9207679629325867,693,1.757941484451294
3702000,0.018526824191212654,185100,0.6295908987522125,693,1.422774314880371
3704000,0.005497999023646116,185200,0.9002482295036316,693,1.6883747577667236
3706000,0.013076956383883953,185300,0.917303554713726,693,1.5911897420883179
3708000,0.005800806917250156,185400,0.9462727680802345,693,1.735260009765625
3710000,0.008690470829606056,185500,0.7238987684249878,693,1.7734184265136719
3712000,0.004627148620784283,185600,0.9565488584339619,693,1.4575507640838623
3714000,0.008498147130012512,185700,0.9096700772643089,693,1.7233768701553345
3716000,0.010882610455155373,185800,0.8548211008310318,693,1.7009785175323486
3718000,0.02637656033039093,185900,0.7172088623046875,693,1.2746083736419678
3720000,0.008849402889609337,186000,0.6706902384757996,693,1.6866416931152344
3722000,0.007429263088852167,186100,0.9555597566068172,693,1.6722126007080078
3724000,0.004509962163865566,186200,0.9681583866477013,693,1.6496139764785767
3726000,0.013783629052340984,186300,0.7515377104282379,693,1.3616101741790771
3728000,0.032759036868810654,186400,0.6422678232192993,693,1.6645839214324951
3730000,0.0038758995942771435,186500,0.7191764414310455,693,1.7101761102676392
3732000,0.003303923411294818,186600,0.8568771034479141,693,1.6692988872528076
3734000,0.02176010236144066,186700,0.7187257409095764,693,1.6290498971939087
3736000,0.0008507575839757919,186800,0.9891629563644528,693,1.6795291900634766
