total_timesteps,fps,explained_variance,nupdates,value_loss,policy_entropy
2012000,752,0.644057959318161,100600,0.0011070119217038155,1.791191816329956
2014000,752,0.9945630226284266,100700,0.00038408409454859793,1.7909376621246338
2016000,752,0.9937018975615501,100800,0.00030271592549979687,1.7909986972808838
2018000,752,0.9600523300468922,100900,0.0013203350827097893,1.7911388874053955
2020000,752,0.9767501149326563,101000,0.0003006522892974317,1.7912304401397705
2022000,752,0.872210755944252,101100,0.0005971441860310733,1.791167974472046
2024000,752,0.9526772797107697,101200,0.0012906608171761036,1.7904577255249023
2026000,752,0.9419125840067863,101300,0.001381963025778532,1.7897298336029053
2028000,752,0.9763931259512901,101400,0.0007690842030569911,1.7900463342666626
2030000,752,0.8384966105222702,101500,0.0009827545145526528,1.7907688617706299
2032000,752,0.99633784359321,101600,0.00028904288774356246,1.7898801565170288
2034000,752,0.9976635945495218,101700,9.227172995451838e-05,1.7903234958648682
2036000,752,0.7866855561733246,101800,0.0001684466697042808,1.7908341884613037
2038000,752,0.943922184407711,101900,0.0014309671241790056,1.7899967432022095
2040000,752,0.8453153818845749,102000,0.007933512330055237,1.7900238037109375
2042000,752,0.9913941230624914,102100,0.0002708077081479132,1.7899478673934937
2044000,752,0.9144725427031517,102200,0.0011005683336406946,1.7904736995697021
2046000,752,0.991052158176899,102300,7.445829396601766e-05,1.790789246559143
2048000,752,0.9565055891871452,102400,0.0015586663503199816,1.7908179759979248
2050000,752,0.9707331601530313,102500,0.0002152797533199191,1.7911713123321533
2052000,752,0.9485745802521706,102600,0.0004032963770441711,1.7913249731063843
2054000,752,0.9989044392714277,102700,2.5723109501996078e-05,1.7910537719726562
2056000,752,0.5133497714996338,102800,0.005524543114006519,1.7910810708999634
2058000,752,0.9948978926986456,102900,6.27267945674248e-05,1.7911841869354248
2060000,752,0.9802449587732553,103000,0.0005351785221137106,1.7908172607421875
2062000,752,0.9685312919318676,103100,0.0006969719543121755,1.7910468578338623
2064000,752,0.9183096811175346,103200,0.0004905430832877755,1.791151762008667
2066000,752,0.9911812115460634,103300,0.00020594809029716998,1.7908998727798462
2068000,752,0.9306988343596458,103400,0.0013438243186101317,1.7910887002944946
2070000,752,0.9793112371116877,103500,0.0004770851810462773,1.7911865711212158
2072000,752,0.9817388840019703,103600,0.00026218409766443074,1.791275978088379
2074000,752,0.9968830514699221,103700,9.603802755009383e-05,1.791076421737671
2076000,752,0.974285677075386,103800,0.0007314133690670133,1.7909332513809204
2078000,752,0.9865082977339625,103900,0.0001995508500840515,1.7913202047348022
2080000,752,0.9979563176166266,104000,3.880746953655034e-05,1.7910369634628296
2082000,752,0.9885135162621737,104100,0.000521634123288095,1.7910525798797607
2084000,752,0.9795314203947783,104200,0.00025670669856481254,1.7911262512207031
2086000,752,0.37788933515548706,104300,0.013685932382941246,1.7904821634292603
2088000,752,0.9638451002538204,104400,0.000796438951510936,1.790575623512268
2090000,752,0.834256038069725,104500,9.50528628891334e-05,1.790616750717163
2092000,752,0.9820828717201948,104600,0.0006041749729774892,1.7907369136810303
2094000,752,0.9717348627746105,104700,0.0006881710723973811,1.790804147720337
2096000,752,0.994843561667949,104800,0.00012527771468739957,1.7907193899154663
2098000,752,0.8814661204814911,104900,0.0029455653857439756,1.7901569604873657
2100000,752,0.9901233501732349,105000,0.00018519775767344981,1.7907345294952393
2102000,752,0.3920172452926636,105100,0.00679430365562439,1.7903821468353271
2104000,752,0.9682541228830814,105200,0.0012486095074564219,1.7900972366333008
2106000,752,0.9697103891521692,105300,0.001727222464978695,1.7895958423614502
2108000,752,0.9853383908048272,105400,0.0006216018227860332,1.7897651195526123
2110000,752,0.9888035887852311,105500,0.0002832039608620107,1.7902107238769531
2112000,752,0.9153911992907524,105600,0.0003125897783320397,1.7895056009292603
2114000,752,0.9865608820691705,105700,0.00017659940931480378,1.7900962829589844
2116000,752,0.9903036840260029,105800,0.000407039828132838,1.7903282642364502
2118000,752,0.9835904687643051,105900,7.232234202092513e-05,1.79046630859375
2120000,752,0.9559803754091263,106000,0.00017901102546602488,1.7902133464813232
2122000,752,0.6661532819271088,106100,0.017733752727508545,1.7897685766220093
2124000,752,0.01641017198562622,106200,9.54729039222002e-05,1.7892816066741943
2126000,752,0.8875173926353455,106300,0.0023516479413956404,1.7904894351959229
2128000,752,0.9746719337999821,106400,9.100617899093777e-05,1.7896888256072998
2130000,752,0.9941801582463086,106500,0.0001791167596820742,1.790384292602539
2132000,752,0.9929726202972233,106600,0.00020082425908185542,1.7902199029922485
2134000,752,0.9911466212943196,106700,0.000422260636696592,1.790170669555664
2136000,752,0.9873828133568168,106800,0.0002814168983604759,1.7897676229476929
2138000,752,0.9803292080760002,106900,0.0009075446869246662,1.789612054824829
2140000,752,0.9945150967687368,107000,0.00010801292955875397,1.7899973392486572
2142000,752,0.9873795164749026,107100,0.000207841134397313,1.7900044918060303
2144000,752,0.9690399803221226,107200,0.0008362160879187286,1.7899233102798462
2146000,752,0.993855042848736,107300,9.20425372896716e-05,1.7895734310150146
2148000,752,0.9737320616841316,107400,0.0006372300558723509,1.789191484451294
2150000,752,0.7220454812049866,107500,0.0087728975340724,1.7883529663085938
2152000,752,0.8631812185049057,107600,0.006875132210552692,1.788535475730896
2154000,752,0.9865474132820964,107700,0.0002443913836032152,1.788996934890747
2156000,753,0.9958814424462616,107800,0.00012790579057764262,1.789001703262329
2158000,753,0.938861295580864,107900,0.0007859872421249747,1.790116548538208
2160000,752,0.9946888824924827,108000,9.396047971677035e-05,1.7903010845184326
2162000,752,0.9447774104773998,108100,0.0011359071359038353,1.7893345355987549
2164000,753,0.9848197745159268,108200,0.0003275940543971956,1.7897412776947021
2166000,753,0.9936011824756861,108300,0.0005375032196752727,1.7895867824554443
2168000,752,0.9967497538309544,108400,0.000164753757417202,1.7895727157592773
2170000,752,0.9937446103431284,108500,0.00019671879999805242,1.7898460626602173
2172000,752,0.29574745893478394,108600,0.009640509262681007,1.7895158529281616
2174000,753,0.9792725946754217,108700,0.00011337512114550918,1.7896091938018799
2176000,752,0.9196072965860367,108800,0.004334173630923033,1.7895221710205078
2178000,752,0.9876880254596472,108900,0.00016698073886800557,1.790266752243042
2180000,752,0.9921350562945008,109000,8.998145494842902e-05,1.789981484413147
2182000,752,0.8204693347215652,109100,0.007793627679347992,1.7898693084716797
2184000,752,0.9848955059424043,109200,0.00046414570533670485,1.7905139923095703
2186000,752,0.9866425590589643,109300,0.0008467761799693108,1.7899057865142822
2188000,752,0.9803209826350212,109400,0.0005710957339033484,1.7905336618423462
2190000,753,0.9861283469945192,109500,0.0004135660419706255,1.7901859283447266
2192000,752,0.9869592078030109,109600,0.00031485321233049035,1.7907636165618896
2194000,753,0.946295227855444,109700,0.0003762927954085171,1.79062819480896
2196000,753,0.9972509492654353,109800,0.00010814212873810902,1.7900714874267578
2198000,753,0.9933856129646301,109900,0.0004029734409414232,1.7899675369262695
2200000,753,0.9723209626972675,110000,0.0006947041256353259,1.7900593280792236
2202000,753,0.5901277959346771,110100,0.00317493942566216,1.7899612188339233
2204000,753,0.9684387035667896,110200,0.00043870313675142825,1.7909797430038452
2206000,753,0.901628203690052,110300,0.00020130763004999608,1.7907145023345947
2208000,753,0.9767533950507641,110400,0.0005534199299290776,1.7906723022460938
2210000,753,0.06600195169448853,110500,0.00014295637083705515,1.7900784015655518
2212000,753,0.9826488047838211,110600,0.000603651802521199,1.7906701564788818
2214000,753,0.9749197904020548,110700,0.00023413929739035666,1.7905552387237549
2216000,753,0.9952985541895032,110800,0.00012254937610123307,1.790229082107544
2218000,753,0.9912562975659966,110900,0.00024408769968431443,1.7905362844467163
2220000,753,0.8815886229276657,111000,0.0006279534427449107,1.7906725406646729
2222000,753,0.953929141163826,111100,0.004201843403279781,1.7897493839263916
2224000,753,0.8515134453773499,111200,0.004883957095444202,1.7898643016815186
2226000,753,0.9700955413281918,111300,0.0007343624019995332,1.7899086475372314
2228000,753,0.5943202078342438,111400,0.00013185563147999346,1.7890068292617798
2230000,753,0.9859495619311929,111500,7.840780017431825e-05,1.7896677255630493
2232000,753,0.9842438641935587,111600,0.000418465759139508,1.789556860923767
2234000,753,0.994702534750104,111700,8.509417239110917e-05,1.7893970012664795
2236000,753,0.9926509754732251,111800,0.0002523046568967402,1.78891122341156
2238000,753,0.9483793191611767,111900,0.0002992310910485685,1.7889057397842407
2240000,753,0.9726506322622299,112000,0.00034329708432778716,1.7894058227539062
2242000,753,0.9657205678522587,112100,0.0002640791062731296,1.7899906635284424
2244000,753,0.5367766916751862,112200,0.006590900011360645,1.7889360189437866
2246000,753,0.9661877863109112,112300,0.000408549967687577,1.7895256280899048
2248000,753,0.8072861880064011,112400,0.0074953786097466946,1.7898147106170654
2250000,753,0.9783699661493301,112500,0.00017988293257076293,1.7902412414550781
2252000,753,0.9705239441245794,112600,0.0006329059833660722,1.7901626825332642
2254000,753,0.997820257442072,112700,6.437175034079701e-05,1.78982675075531
2256000,753,0.9951627166010439,112800,7.716688560321927e-05,1.7899163961410522
2258000,753,0.8729651719331741,112900,0.0009265150874853134,1.790822982788086
2260000,753,0.9875070061534643,113000,0.00018631840066518635,1.7906792163848877
2262000,753,0.5458650887012482,113100,0.05071956664323807,1.7908827066421509
2264000,753,0.8940139189362526,113200,0.003358683781698346,1.7910983562469482
2266000,753,0.8602292537689209,113300,0.0009956967551261187,1.7912206649780273
2268000,753,0.9822606109082699,113400,0.00048174080438911915,1.7910560369491577
2270000,753,0.9894439475610852,113500,0.0002583871246315539,1.7907774448394775
2272000,753,0.8302102386951447,113600,0.0006694511394016445,1.7908885478973389
2274000,753,0.9953968930058181,113700,0.00011055784852942452,1.7903032302856445
2276000,753,0.992806819267571,113800,0.0004973926697857678,1.7897008657455444
2278000,753,0.7528032511472702,113900,0.002177969552576542,1.790306806564331
2280000,753,0.9933036221191287,114000,0.000335660413838923,1.7901232242584229
2282000,753,0.9912237618118525,114100,0.00019060506019741297,1.790472388267517
2284000,753,0.992077874019742,114200,9.933203546097502e-05,1.7902982234954834
2286000,753,0.9937103316187859,114300,9.342106204712763e-05,1.790121078491211
2288000,753,0.9935928233899176,114400,0.0001671771751716733,1.7901360988616943
2290000,753,0.8613812178373337,114500,0.004282232839614153,1.7902698516845703
2292000,753,0.9969691531732678,114600,0.00010691734496504068,1.7906596660614014
2294000,753,0.9833047799766064,114700,0.0002069617185043171,1.7900619506835938
2296000,753,0.9961727366317064,114800,5.3639098041458055e-05,1.790056824684143
2298000,753,0.19834119081497192,114900,0.008061544969677925,1.79013192653656
2300000,753,0.9979567241389304,115000,9.284101543016732e-05,1.7902122735977173
2302000,753,0.9769446924328804,115100,0.0004189377068541944,1.790384292602539
2304000,753,0.997901918599382,115200,6.583098729606718e-05,1.7898166179656982
2306000,753,0.8627063632011414,115300,0.004239885602146387,1.7904212474822998
2308000,753,0.980797253549099,115400,0.00013294638483785093,1.7899364233016968
2310000,753,0.9699849411845207,115500,0.0002578968123998493,1.7898422479629517
2312000,753,0.8720046132802963,115600,0.0009676096960902214,1.7903292179107666
2314000,753,0.9647484757006168,115700,0.000966576742939651,1.7903228998184204
2316000,753,0.9848034754395485,115800,0.0002547988551668823,1.7904722690582275
2318000,753,0.9624492526054382,115900,0.0004935928154736757,1.7904739379882812
2320000,753,0.9922382580116391,116000,0.00014468679728452116,1.7900822162628174
2322000,753,0.9932911228388548,116100,0.000484471587697044,1.7895835638046265
2324000,753,0.9962673913687468,116200,6.666444096481428e-05,1.789873480796814
2326000,753,0.9863650826737285,116300,0.00014273151464294642,1.7904510498046875
2328000,753,0.9547234550118446,116400,0.0017088385066017509,1.7900339365005493
2330000,753,0.9969175306614488,116500,0.00010334643593523651,1.7899835109710693
2332000,753,0.9909303681924939,116600,0.0004594814090523869,1.7900270223617554
2334000,753,0.9810260105878115,116700,0.00017759850015863776,1.7907263040542603
2336000,753,0.9878093982115388,116800,0.00038434588350355625,1.7900928258895874
2338000,753,0.9959404431283474,116900,3.9278056647162884e-05,1.789894700050354
2340000,753,-0.5558637380599976,117000,0.015161430463194847,1.7898473739624023
2342000,753,0.7349614202976227,117100,0.00011291040573269129,1.788888931274414
2344000,753,0.9933829456567764,117200,0.00010693933290895075,1.789855718612671
2346000,753,0.9896603608503938,117300,0.00024331810709554702,1.7897695302963257
2348000,753,0.9910790994763374,117400,0.00019811578385997564,1.7888965606689453
2350000,753,0.9921041522175074,117500,0.0001057675908668898,1.7903140783309937
2352000,753,0.997242794604972,117600,0.0001213346840813756,1.789795160293579
2354000,753,0.994945453479886,117700,0.00010967817797791213,1.7902275323867798
2356000,753,0.9738443549722433,117800,0.0001533503964310512,1.7899078130722046
2358000,753,0.9901761282235384,117900,0.0002749231643974781,1.7895005941390991
2360000,753,0.9388882108032703,118000,0.0015992351109161973,1.7901560068130493
2362000,753,-3.760836124420166,118100,0.010371583513915539,1.790083646774292
2364000,753,0.8192401975393295,118200,0.0007868482498452067,1.7896877527236938
2366000,753,0.9922762005589902,118300,0.000264953647274524,1.7895416021347046
2368000,753,0.8970452323555946,118400,0.008468808606266975,1.7896620035171509
2370000,753,0.9807548094540834,118500,0.0003796903765760362,1.7901802062988281
2372000,753,0.9779438395053148,118600,0.00047694979002699256,1.7895548343658447
2374000,753,0.9764792192727327,118700,0.0002117642725352198,1.7903530597686768
2376000,753,0.9960453878156841,118800,0.00016347688506357372,1.789255142211914
2378000,753,0.9838328044861555,118900,0.00035342638147994876,1.7899128198623657
2380000,753,0.992592066526413,119000,0.00035195943200960755,1.789438247680664
2382000,753,0.9928138623945415,119100,0.0002873938938137144,1.7892853021621704
2384000,753,0.9824910834431648,119200,0.00020799685444217175,1.7902806997299194
2386000,753,0.9730102624744177,119300,0.0007015435257926583,1.7896687984466553
2388000,753,0.9981900495477021,119400,6.203463999554515e-05,1.7893577814102173
2390000,753,0.99444768903777,119500,0.00021928273781668395,1.7897275686264038
2392000,753,0.9923557564616203,119600,4.750756124849431e-05,1.7891387939453125
2394000,753,0.9972090939991176,119700,8.006521966308355e-05,1.78994619846344
2396000,753,0.941848061978817,119800,0.0035989112220704556,1.78999924659729
2398000,753,0.9919589078053832,119900,0.00010795811249408871,1.7905285358428955
2400000,753,0.9282390624284744,120000,0.0005353157757781446,1.7901004552841187
2402000,753,0.8904139921069145,120100,0.005678960122168064,1.790199637413025
2404000,753,0.990351545624435,120200,0.00012283134856261313,1.7901312112808228
2406000,753,0.9286544322967529,120300,0.0004210424958728254,1.7904462814331055
2408000,753,0.7596187442541122,120400,0.014521554112434387,1.7894458770751953
2410000,753,0.9893710892647505,120500,0.00017222596216015518,1.7888352870941162
2412000,753,0.9909523408859968,120600,0.00010394887067377567,1.7899032831192017
2414000,753,0.5811882317066193,120700,0.0005460717366077006,1.7904942035675049
2416000,753,0.8836405500769615,120800,0.00579534936696291,1.790727972984314
2418000,753,0.9976587367709726,120900,0.00017047552682925016,1.790239691734314
2420000,753,0.9970227556768805,121000,4.349605296738446e-05,1.790439248085022
2422000,753,0.9973378661088645,121100,0.00012583128409460187,1.790797233581543
2424000,753,0.7619839608669281,121200,0.03487831726670265,1.7907270193099976
2426000,753,0.9286177530884743,121300,0.0003005159378517419,1.7912896871566772
2428000,753,0.9678382910788059,121400,0.0001363471819786355,1.7899678945541382
2430000,753,-0.6987975835800171,121500,0.00047547672875225544,1.7895469665527344
2432000,753,0.9931213422678411,121600,0.00021855549130123109,1.7904491424560547
2434000,753,0.9665713831782341,121700,0.00048480500117875636,1.7910712957382202
2436000,753,0.984204038977623,121800,0.00014839877258054912,1.7908481359481812
2438000,753,0.7743800282478333,121900,0.006054214667528868,1.7908267974853516
2440000,753,-0.7532222270965576,122000,8.192954555852339e-05,1.7913563251495361
2442000,753,0.9962875882629305,122100,9.644671808928251e-05,1.7899385690689087
2444000,753,0.9494692385196686,122200,0.0008252604166045785,1.7901585102081299
2446000,753,0.99002630636096,122300,0.00027084394241683185,1.7897449731826782
2448000,753,0.9931189529597759,122400,0.0002913718926720321,1.790158987045288
2450000,753,0.7887246012687683,122500,0.027946051210165024,1.7903467416763306
2452000,753,0.9933245447464287,122600,0.0003949062083847821,1.789298415184021
2454000,753,0.9981648721732199,122700,5.0322483730269596e-05,1.789512276649475
2456000,753,0.9554020687937737,122800,0.0007479930063709617,1.7896114587783813
2458000,753,0.9853939423337579,122900,0.00025290343910455704,1.7903425693511963
2460000,753,0.04204016923904419,123000,0.018254868686199188,1.7902662754058838
2462000,753,0.9890427114441991,123100,0.00026680302107706666,1.7909533977508545
2464000,753,0.9807550739496946,123200,0.00035941676469519734,1.7909443378448486
2466000,753,0.8993094712495804,123300,0.002814204664900899,1.790666937828064
2468000,753,0.9979436069261283,123400,0.0001535786286694929,1.7901805639266968
2470000,753,0.9471499100327492,123500,0.00344313052482903,1.79033625125885
2472000,753,0.9976922683417797,123600,4.953125608153641e-05,1.7907806634902954
2474000,753,0.9642513990402222,123700,0.0023539974354207516,1.7897412776947021
2476000,753,0.9971020212396979,123800,0.00010445824591442943,1.7900995016098022
2478000,753,0.9591522440314293,123900,0.0006101353792473674,1.7908775806427002
2480000,753,0.9709295053035021,124000,0.0004383368941489607,1.7909473180770874
2482000,753,0.4957733750343323,124100,0.008281848393380642,1.7904565334320068
2484000,753,0.9926684037782252,124200,0.00015432701911777258,1.790399193763733
2486000,753,0.9905404020100832,124300,0.0002681235782802105,1.7901674509048462
2488000,753,0.9945335942320526,124400,0.00034097913885489106,1.7895538806915283
2490000,753,0.9955679774284363,124500,0.0002380017685936764,1.7891199588775635
2492000,753,0.9873272925615311,124600,6.273904000408947e-05,1.7890535593032837
2494000,753,0.9801560211926699,124700,0.00029793515568599105,1.7897335290908813
2496000,753,0.9774568527936935,124800,0.0005433079786598682,1.7901684045791626
2498000,753,0.9713269826024771,124900,0.00044857204193249345,1.7902765274047852
2500000,753,0.9562031589448452,125000,8.805318066151813e-05,1.7910034656524658
2502000,753,0.9878678871318698,125100,0.0001767842040862888,1.7904939651489258
2504000,753,0.9503900483250618,125200,0.00014998286496847868,1.7895807027816772
2506000,753,0.99802201311104,125300,0.00011420097143854946,1.7895904779434204
2508000,753,0.9938990487717092,125400,0.0001761063904268667,1.7892935276031494
2510000,753,0.5907764732837677,125500,0.016397135332226753,1.7895104885101318
2512000,753,0.9892828157171607,125600,0.000283129105810076,1.7904084920883179
2514000,753,-1.001335620880127,125700,0.0001138862717198208,1.789126992225647
2516000,753,0.9971416438929737,125800,4.709905624622479e-05,1.7903341054916382
2518000,753,0.9973383988253772,125900,0.00014646243653260171,1.7890803813934326
2520000,753,0.9171792641282082,126000,0.0027171256951987743,1.790197730064392
2522000,753,0.9956995663233101,126100,0.00010159440716961399,1.790445327758789
2524000,753,0.9956240770407021,126200,0.0001742168824421242,1.7903168201446533
2526000,753,0.8553332835435867,126300,0.0013800987508147955,1.7904126644134521
2528000,753,0.9973020416218787,126400,0.00035421823849901557,1.7887380123138428
2530000,753,0.9992189859040082,126500,4.9059475713875145e-05,1.7888838052749634
2532000,753,0.9612957686185837,126600,0.0013016732409596443,1.7900502681732178
2534000,753,0.9916304918006063,126700,0.00017253568512387574,1.7903318405151367
2536000,753,0.9870162941515446,126800,0.0003754007047973573,1.7904284000396729
2538000,753,0.9880778482183814,126900,0.00023519647947978228,1.7907415628433228
2540000,753,0.9811295717954636,127000,0.0002538287953939289,1.790493369102478
2542000,753,0.9899197593331337,127100,0.0005085628945380449,1.789337396621704
2544000,753,0.9851083159446716,127200,0.0003174116718582809,1.79062020778656
2546000,753,0.9828190077096224,127300,0.00011020591773558408,1.7911065816879272
2548000,753,0.9921052176505327,127400,0.00023665938351769,1.790421485900879
2550000,753,-1.7615416049957275,127500,0.000733980443328619,1.7912466526031494
2552000,753,-1.0325243473052979,127600,0.00010084531095344573,1.7911878824234009
2554000,753,-0.4167957305908203,127700,4.312065721023828e-05,1.7913109064102173
2556000,753,-1.624197006225586,127800,0.00027323723770678043,1.7912260293960571
2558000,753,0.467754065990448,127900,0.00813403632491827,1.7903274297714233
2560000,753,0.9791499115526676,128000,8.467517181998119e-05,1.791150450706482
2562000,753,0.9784650262445211,128100,0.00016388011863455176,1.790716528892517
2564000,753,0.9938172260299325,128200,0.0004924124223180115,1.7893667221069336
2566000,753,0.9718231987208128,128300,0.00028372215456329286,1.7893571853637695
2568000,753,0.8818958774209023,128400,0.00201002461835742,1.7905805110931396
2570000,753,0.9953925171867013,128500,0.0001825778599595651,1.7893002033233643
2572000,753,0.9853469803929329,128600,0.0006025884067639709,1.7898170948028564
2574000,753,0.995478963945061,128700,5.521936691366136e-05,1.7901989221572876
2576000,753,-0.09301638603210449,128800,0.006783837918192148,1.7903379201889038
2578000,753,0.9911231752485037,128900,0.00012434546079020947,1.7897529602050781
2580000,753,0.9893290242180228,129000,0.0001850144035415724,1.7897535562515259
2582000,753,0.7777759730815887,129100,0.003652030136436224,1.7892980575561523
2584000,753,0.9573475942015648,129200,0.0009501909953542054,1.7892640829086304
2586000,753,0.9816151652485132,129300,0.00013461316120810807,1.7897735834121704
2588000,753,0.9624838791787624,129400,0.0004673489311244339,1.7896833419799805
2590000,753,0.9945506774820387,129500,0.00018234492745250463,1.7889032363891602
2592000,753,0.9846915062516928,129600,0.00018960866145789623,1.7888473272323608
2594000,753,0.985371420159936,129700,0.000474579690489918,1.7882875204086304
2596000,753,0.9308745115995407,129800,0.0026452369056642056,1.7877566814422607
2598000,753,0.9906441476196051,129900,0.0003269008011557162,1.7883808612823486
2600000,753,0.9741587620228529,130000,0.0002580257423687726,1.7872434854507446
2602000,753,0.9360324293375015,130100,0.0010426031658425927,1.7885913848876953
2604000,753,0.0017064809799194336,130200,0.0017338050529360771,1.7881224155426025
2606000,753,0.9970210201572627,130300,6.040356674930081e-05,1.7886463403701782
2608000,753,0.984638144262135,130400,0.00020183813467156142,1.7890249490737915
2610000,753,0.4553394317626953,130500,0.0005794790340587497,1.7874181270599365
2612000,753,0.9713748060166836,130600,0.0003222038212697953,1.7885268926620483
2614000,753,0.9735406562685966,130700,0.00017264022608287632,1.7891786098480225
2616000,753,0.9851950285956264,130800,0.0002154414978576824,1.788682222366333
2618000,753,0.6351259350776672,130900,0.00019120513752568513,1.789406180381775
2620000,753,0.9583889842033386,131000,0.0007954625179991126,1.7880067825317383
2622000,753,0.8698378503322601,131100,0.0020082585979253054,1.7879512310028076
2624000,753,0.967034038156271,131200,0.0004147572035435587,1.7885639667510986
2626000,753,0.9912913534790277,131300,9.73037094809115e-05,1.7890907526016235
2628000,753,0.8794661313295364,131400,0.014873434789478779,1.7878621816635132
2630000,753,0.9164851903915405,131500,0.010120588354766369,1.7878587245941162
2632000,753,0.8188747316598892,131600,0.0012227300321683288,1.7900978326797485
2634000,753,0.8254206329584122,131700,0.004052651114761829,1.7888147830963135
2636000,753,0.9137342199683189,131800,0.0007809720118530095,1.7900378704071045
2638000,753,0.9853841932490468,131900,9.776554361451417e-05,1.789393424987793
2640000,753,0.9877035319805145,132000,0.00042618956649675965,1.7902551889419556
2642000,753,0.9942431342788041,132100,0.0002405208069831133,1.7898086309432983
2644000,753,0.9916275376453996,132200,0.00011651199019979686,1.7907288074493408
2646000,753,0.8384047299623489,132300,0.0035245087929069996,1.7904794216156006
2648000,753,0.9695063922554255,132400,0.0006233321619220078,1.790279746055603
2650000,753,0.98085518181324,132500,0.00031374013633467257,1.7893953323364258
2652000,753,0.9882146632298827,132600,0.00013503835361916572,1.789546251296997
2654000,753,0.9855618691071868,132700,0.0002966849133372307,1.7893565893173218
2656000,753,0.9723006244748831,132800,0.0011744290823116899,1.789698839187622
2658000,753,0.9962809681892395,132900,0.00011807474220404401,1.789441704750061
2660000,753,0.9962996623944491,133000,4.2076972022186965e-05,1.7893908023834229
2662000,753,0.9961936008185148,133100,0.00019426042854320258,1.7892072200775146
2664000,753,0.6446847915649414,133200,0.0022612381726503372,1.790757417678833
2666000,753,0.9813315402716398,133300,0.0006963937194086611,1.7903846502304077
2668000,753,0.9224680811166763,133400,0.0011622076854109764,1.7898871898651123
2670000,753,0.9920071372762322,133500,4.4587541196960956e-05,1.7907917499542236
2672000,753,0.9221389964222908,133600,0.005938205402344465,1.790016531944275
2674000,753,0.9078174903988838,133700,0.0009459623252041638,1.7909870147705078
2676000,753,0.9974133912473917,133800,4.77437861263752e-05,1.790740728378296
2678000,753,0.9785454999655485,133900,0.00012079694715794176,1.7912113666534424
2680000,753,0.27838319540023804,134000,0.006409505847841501,1.7907146215438843
2682000,753,0.8242646753787994,134100,0.010199199430644512,1.7899436950683594
2684000,753,0.9974366324022412,134200,5.975224848953076e-05,1.7907133102416992
2686000,753,0.9982503978535533,134300,1.8909486243501306e-05,1.7892745733261108
2688000,753,0.9650959447026253,134400,0.00033372401958331466,1.790199637413025
2690000,753,0.7064984142780304,134500,0.024549314752221107,1.789122223854065
2692000,753,0.9876285642385483,134600,7.989117875695229e-05,1.7908519506454468
2694000,753,0.9679808244109154,134700,0.0003663933021016419,1.7906354665756226
2696000,753,0.6192757785320282,134800,0.01098875142633915,1.7897613048553467
2698000,753,0.9245820119976997,134900,0.00020273614791221917,1.791386365890503
2700000,753,0.8004660159349442,135000,9.715846681501716e-05,1.7898229360580444
2702000,753,0.9869364937767386,135100,0.00012817088281735778,1.7905412912368774
2704000,753,0.9524934068322182,135200,0.0008957041427493095,1.790515661239624
2706000,753,0.9924451215192676,135300,0.0003805612795986235,1.7900880575180054
2708000,753,0.9935955638065934,135400,0.00018743015243671834,1.7901382446289062
2710000,753,0.8769117444753647,135500,0.0005960190901532769,1.789438247680664
2712000,753,0.8775060325860977,135600,0.003380603389814496,1.7901980876922607
2714000,753,0.9911844721063972,135700,0.00026121054543182254,1.7904475927352905
2716000,753,0.9851807421073318,135800,0.00011143303709104657,1.7907273769378662
2718000,753,0.9542845711112022,135900,0.00021779425151180476,1.790318250656128
2720000,753,0.976593267172575,136000,0.0002402113750576973,1.7903814315795898
2722000,753,0.9964066359680146,136100,6.51459486107342e-05,1.7898575067520142
2724000,753,0.9944590004161,136200,5.9720779972849414e-05,1.7908399105072021
2726000,753,0.9960782141424716,136300,0.00018699225620366633,1.7893092632293701
2728000,753,0.9968840072397143,136400,8.729033288545907e-05,1.790056586265564
2730000,753,0.987451883032918,136500,0.00011613451351877302,1.790287733078003
2732000,753,0.9201534017920494,136600,0.0017683791229501367,1.7904961109161377
2734000,753,0.9921397436410189,136700,0.00042334006866440177,1.7892452478408813
2736000,753,0.9939097035676241,136800,0.0001452704455005005,1.789282202720642
2738000,753,0.9826975539326668,136900,0.0005062589189037681,1.7907249927520752
2740000,753,0.9980917128268629,137000,0.00016737260739319026,1.7882553339004517
2742000,753,0.8863698542118073,137100,0.0065153553150594234,1.7899284362792969
2744000,753,0.9988806786714122,137200,5.29873141204007e-05,1.789124846458435
2746000,753,0.9046365693211555,137300,0.00029273860855028033,1.7910432815551758
2748000,753,0.9955914784222841,137400,9.310809400631115e-05,1.7901413440704346
2750000,753,0.9903278481215239,137500,0.0005215266719460487,1.7891629934310913
2752000,753,0.9028018563985825,137600,0.0052550858817994595,1.7899812459945679
2754000,753,-1.0157616138458252,137700,0.016586575657129288,1.789965271949768
2756000,753,0.9856575541198254,137800,0.0002449998282827437,1.7907520532608032
2758000,753,0.9960152632556856,137900,5.561287980526686e-05,1.7907536029815674
2760000,753,0.32211118936538696,138000,0.00309979310259223,1.7904999256134033
2762000,753,0.9934383453801274,138100,8.531268395017833e-05,1.7902591228485107
2764000,753,0.9175354912877083,138200,0.00010770741937449202,1.7888286113739014
2766000,753,0.9604264535009861,138300,0.000687137246131897,1.7896686792373657
2768000,753,0.994966811966151,138400,0.0003247454296797514,1.7897357940673828
2770000,753,0.999242648249492,138500,1.3110108739056159e-05,1.790040373802185
