policy_entropy,nupdates,explained_variance,total_timesteps,fps,value_loss
2.503309726715088,76900,0.9153205677866936,1538000,790,0.01514957845211029
2.4822962284088135,77000,0.9193786755204201,1540000,790,0.013147885911166668
2.497925043106079,77100,0.9766171704977751,1542000,790,0.0016888808459043503
2.505542278289795,77200,0.9749645125120878,1544000,790,0.00413425313308835
2.4859023094177246,77300,0.9837581217288971,1546000,790,0.0018823826685547829
2.4819939136505127,77400,0.9778025038540363,1548000,790,0.008050407283008099
2.479764461517334,77500,0.9807779304683208,1550000,790,0.006937996484339237
2.4729771614074707,77600,0.9881003554910421,1552000,790,0.00540544930845499
2.4810714721679688,77700,0.8626401871442795,1554000,790,0.17613855004310608
2.4881951808929443,77800,0.07327944040298462,1556000,790,0.4332226812839508
2.4747016429901123,77900,0.25314825773239136,1558000,790,0.002588308183476329
2.4635167121887207,78000,0.62247633934021,1560000,790,0.17866379022598267
2.4686379432678223,78100,0.9787825662642717,1562000,790,0.016994591802358627
2.4905543327331543,78200,0.5457550585269928,1564000,790,0.0656425729393959
2.493976593017578,78300,0.988376509398222,1566000,790,0.0052489424124360085
2.5019078254699707,78400,0.9861668068915606,1568000,790,0.001373972394503653
2.4649977684020996,78500,0.9604834280908108,1570000,790,0.008894401602447033
2.4948220252990723,78600,0.9972422951832414,1572000,790,0.001917014131322503
2.480192184448242,78700,0.8703636676073074,1574000,790,0.07119021564722061
2.4909420013427734,78800,0.9972223176155239,1576000,790,0.001520347548648715
2.489893674850464,78900,0.9946453128941357,1578000,790,0.0019318271661177278
2.462693691253662,79000,0.9710357878357172,1580000,790,0.03460492938756943
2.491814136505127,79100,0.9323467388749123,1582000,790,0.005452530924230814
2.5004210472106934,79200,0.995773512404412,1584000,790,0.0010315553518012166
2.477031946182251,79300,0.0568501353263855,1586000,790,0.45420128107070923
2.505312442779541,79400,0.9748234245926142,1588000,790,0.002063771476969123
2.481409788131714,79500,0.8762727156281471,1590000,790,0.11593039333820343
2.473304271697998,79600,0.8512023538351059,1592000,790,0.06362150609493256
2.500265121459961,79700,0.9957651845179498,1594000,790,0.001440497930161655
2.4877567291259766,79800,0.9952540164813399,1596000,790,0.0014722340274602175
2.4657604694366455,79900,0.9245510995388031,1598000,790,0.14381210505962372
2.4738059043884277,80000,0.997165028937161,1600000,790,0.0015766533324494958
2.4882876873016357,80100,0.975291283801198,1602000,790,0.002288696588948369
2.49556827545166,80200,0.6867467761039734,1604000,790,0.007174109108746052
2.478182554244995,80300,0.9781980533152819,1606000,790,0.006988862995058298
2.47934889793396,80400,0.9722043368965387,1608000,790,0.0038705095648765564
2.4851443767547607,80500,0.984514344483614,1610000,790,0.0017328796675428748
2.4738991260528564,80600,0.8850652649998665,1612000,790,0.0021144161000847816
2.493830442428589,80700,0.994006538297981,1614000,790,0.001037589623592794
2.4825313091278076,80800,0.9680551961064339,1616000,790,0.0030927411280572414
2.473598003387451,80900,0.8378809094429016,1618000,790,0.0558180995285511
2.489025831222534,81000,0.9931974946521223,1620000,791,0.00243057357147336
2.475863218307495,81100,0.8782936260104179,1622000,791,0.04010767489671707
2.463789463043213,81200,0.9898976311087608,1624000,791,0.005447902716696262
2.466862201690674,81300,0.9691588655114174,1626000,791,0.010095677338540554
2.476810932159424,81400,0.9941358040086925,1628000,791,0.003633471205830574
2.483205795288086,81500,0.4365411400794983,1630000,791,0.04517016559839249
2.4774134159088135,81600,0.666230320930481,1632000,791,0.051386959850788116
2.491813898086548,81700,0.9965645070187747,1634000,791,0.0009744988637976348
2.494981288909912,81800,0.9902447145432234,1636000,791,0.0010990574955940247
2.469108819961548,81900,0.9868967197835445,1638000,791,0.0038782190531492233
2.463057279586792,82000,0.7534027099609375,1640000,791,0.08512518554925919
2.4867770671844482,82100,0.8863158673048019,1642000,791,0.028654659166932106
2.4667811393737793,82200,0.2683917284011841,1644000,791,0.28842848539352417
2.489531993865967,82300,0.9846044229343534,1646000,791,0.004638549871742725
2.458378314971924,82400,0.43220067024230957,1648000,791,0.07445193082094193
2.5011096000671387,82500,0.9975271169096231,1650000,791,0.004612464923411608
2.5192604064941406,82600,0.9898100839927793,1652000,791,0.0005026176804676652
2.5018153190612793,82700,0.98405572026968,1654000,791,0.006439153105020523
2.4661359786987305,82800,0.995849531609565,1656000,791,0.005496961530297995
2.4912009239196777,82900,0.8812127709388733,1658000,791,0.0393027625977993
2.4428255558013916,83000,0.9660912454128265,1660000,791,0.027425605803728104
2.4641995429992676,83100,0.9857500568032265,1662000,791,0.007420995272696018
2.454359531402588,83200,0.8235224932432175,1664000,791,0.13156060874462128
2.492514133453369,83300,-2.1143438816070557,1666000,791,0.1661786139011383
2.4760549068450928,83400,0.9819250367581844,1668000,791,0.004371971823275089
2.4751992225646973,83500,0.9725988693535328,1670000,791,0.007690840400755405
2.4978630542755127,83600,0.9683048129081726,1672000,791,0.0039246222004294395
2.482409715652466,83700,0.9940892443992198,1674000,791,0.004767128266394138
2.4691615104675293,83800,0.9690393060445786,1676000,791,0.008618185296654701
2.504946231842041,83900,0.8146496713161469,1678000,791,0.038208477199077606
2.4391040802001953,84000,0.6550288498401642,1680000,791,0.11684931814670563
2.488354206085205,84100,0.8811046406626701,1682000,791,0.0033654726576060057
2.4672160148620605,84200,0.9134155586361885,1684000,791,0.09337922930717468
2.485078811645508,84300,0.9963515540584922,1686000,791,0.0015533373225480318
2.474457263946533,84400,0.9273050650954247,1688000,791,0.061517197638750076
2.464263439178467,84500,0.9337718710303307,1690000,791,0.02210044488310814
2.503735303878784,84600,0.4469457268714905,1692000,791,0.3240726590156555
2.483931303024292,84700,0.7729702740907669,1694000,791,0.07927519828081131
2.471046209335327,84800,0.9915239810943604,1696000,791,0.006982906721532345
2.4911956787109375,84900,0.996993305394426,1698000,791,0.0016156103229150176
2.481820583343506,85000,0.7947205007076263,1700000,791,0.12445773184299469
2.491370677947998,85100,0.9956652158871293,1702000,791,0.0014914936618879437
2.430820941925049,85200,-0.007497549057006836,1704000,791,0.9601305723190308
2.476849317550659,85300,0.994208496529609,1706000,791,0.0034573811572045088
2.5090370178222656,85400,0.520904928445816,1708000,791,0.10560151189565659
2.4718334674835205,85500,0.9628664329648018,1710000,791,0.03045678697526455
2.476867198944092,85600,0.7683378607034683,1712000,792,0.04308226704597473
2.4640517234802246,85700,0.9578952305018902,1714000,792,0.023498401045799255
2.455901622772217,85800,0.5235732197761536,1716000,792,0.3832152485847473
2.4310343265533447,85900,0.7573405355215073,1718000,792,0.11342326551675797
2.4532787799835205,86000,0.9888754095882177,1720000,792,0.0099286288022995
2.455033779144287,86100,0.993744807317853,1722000,792,0.0070687830448150635
2.479140520095825,86200,0.3954958915710449,1724000,792,0.21412813663482666
2.4754791259765625,86300,0.34500718116760254,1726000,792,0.10959787666797638
2.4674887657165527,86400,0.7159406840801239,1728000,792,0.08308033645153046
2.453861951828003,86500,-0.08508074283599854,1730000,792,0.48991554975509644
2.4562556743621826,86600,0.9954838803969324,1732000,792,0.0022247235756367445
2.4616150856018066,86700,0.8759542927145958,1734000,792,0.058542270213365555
2.3917312622070312,86800,0.9803133457899094,1736000,792,0.012198217213153839
2.4468750953674316,86900,0.9757543802261353,1738000,792,0.012260126881301403
2.492511749267578,87000,0.9316653460264206,1740000,792,0.00207762373611331
2.4491610527038574,87100,0.8691545873880386,1742000,792,0.11684902757406235
2.49118971824646,87200,0.9846884282305837,1744000,792,0.002338077872991562
2.450869083404541,87300,0.987263017334044,1746000,792,0.006309454329311848
2.409735918045044,87400,0.8958243355154991,1748000,792,0.06255817413330078
2.480006456375122,87500,0.9671062864363194,1750000,792,0.0027442967984825373
2.4275078773498535,87600,0.9648874253034592,1752000,792,0.014400331303477287
2.4963042736053467,87700,0.979515990242362,1754000,792,0.0014418801292777061
2.4640097618103027,87800,0.9932568469084799,1756000,792,0.006289412267506123
2.4805376529693604,87900,0.9972985531203449,1758000,792,0.000653571099974215
2.4423635005950928,88000,0.9543822817504406,1760000,792,0.04009714350104332
2.487645387649536,88100,0.9666496589779854,1762000,792,0.0021163050550967455
2.4861087799072266,88200,0.23351019620895386,1764000,792,0.06756983697414398
2.470533847808838,88300,0.919142834842205,1766000,792,0.04094944894313812
2.456857681274414,88400,0.9569998495280743,1768000,792,0.011973652988672256
2.4908785820007324,88500,0.9932201793417335,1770000,792,0.001573912799358368
2.4804000854492188,88600,0.7567800581455231,1772000,792,0.06616812944412231
2.4424259662628174,88700,0.8815832436084747,1774000,792,0.05704796314239502
2.439243793487549,88800,0.9711151141673326,1776000,792,0.024361731484532356
2.4431843757629395,88900,0.5354611575603485,1778000,792,0.12167010456323624
2.4681429862976074,89000,0.8832319378852844,1780000,792,0.11496511846780777
2.477637529373169,89100,-0.03973734378814697,1782000,792,0.013274799101054668
2.433868885040283,89200,0.9611466787755489,1784000,792,0.023141732439398766
2.4219648838043213,89300,0.9334064796566963,1786000,792,0.004483203403651714
2.492434024810791,89400,0.9059963449835777,1788000,792,0.01609286293387413
2.4490902423858643,89500,0.9853675160557032,1790000,792,0.002919107675552368
2.4464526176452637,89600,0.20251786708831787,1792000,792,0.34289342164993286
2.451542615890503,89700,-0.13647103309631348,1794000,792,0.4915667474269867
2.453397512435913,89800,0.86395463347435,1796000,792,0.013736014254391193
2.473792552947998,89900,0.9918838189914823,1798000,792,0.002836095169186592
2.4478344917297363,90000,0.9267517700791359,1800000,792,0.046865276992321014
2.480858325958252,90100,0.969918254762888,1802000,792,0.001106484793126583
2.466327667236328,90200,0.9899970414116979,1804000,792,0.0006721477257087827
2.4625134468078613,90300,0.9284994453191757,1806000,792,0.008983065374195576
2.469045639038086,90400,0.9937921371310949,1808000,792,0.0051757292822003365
2.471773624420166,90500,0.9886554013937712,1810000,792,0.003991684410721064
2.4821794033050537,90600,0.7250603139400482,1812000,792,0.016128115355968475
2.491753578186035,90700,0.9533796533942223,1814000,792,0.0043195802718400955
2.504605770111084,90800,0.9855320723727345,1816000,792,0.001589559717103839
2.4610848426818848,90900,0.22360920906066895,1818000,792,0.4706975519657135
2.4687836170196533,91000,0.9958095718175173,1820000,792,0.002392809372395277
2.486710786819458,91100,0.9927825857885182,1822000,792,0.0035282005555927753
2.485396146774292,91200,0.9931256286799908,1824000,792,0.0011925941798835993
2.4944586753845215,91300,0.9263801500201225,1826000,792,0.04328291863203049
2.4911253452301025,91400,-0.5120202302932739,1828000,792,0.16136705875396729
2.4741034507751465,91500,0.949224591255188,1830000,792,0.010147708468139172
2.400282382965088,91600,0.8315374106168747,1832000,792,0.1358581781387329
2.4606094360351562,91700,0.9459350034594536,1834000,792,0.015696195885539055
2.498610734939575,91800,0.9093079715967178,1836000,792,0.004846171010285616
2.4586706161499023,91900,0.8579537868499756,1838000,792,0.004983822349458933
2.434959888458252,92000,0.9589649401605129,1840000,792,0.01094825565814972
2.4975647926330566,92100,0.7919114381074905,1842000,792,0.0442027784883976
2.4223265647888184,92200,0.9844343475997448,1844000,793,0.007044685073196888
2.443634510040283,92300,0.9725391883403063,1846000,792,0.005054107401520014
2.4977049827575684,92400,0.9860002109780908,1848000,793,0.003737392369657755
2.4047904014587402,92500,0.9578889161348343,1850000,793,0.009483784437179565
2.4927170276641846,92600,0.8752614110708237,1852000,793,0.048836566507816315
2.44451642036438,92700,0.9948421735316515,1854000,793,0.002212472725659609
2.4795081615448,92800,0.931689091026783,1856000,793,0.005873360671103001
2.3803303241729736,92900,0.9627802148461342,1858000,793,0.005706458818167448
2.5106821060180664,93000,0.9261542856693268,1860000,793,0.002592067001387477
2.504073143005371,93100,0.674981415271759,1862000,793,0.04229394346475601
2.493619918823242,93200,-0.08783066272735596,1864000,793,0.12021474540233612
2.431426763534546,93300,0.9800231661647558,1866000,793,0.009114955551922321
2.4838414192199707,93400,0.733426421880722,1868000,793,0.018240077421069145
2.49936842918396,93500,0.9937571785412729,1870000,793,0.0018200918566435575
2.513730525970459,93600,0.992507397197187,1872000,793,0.0009652897715568542
2.4780752658843994,93700,0.8230413645505905,1874000,793,0.10620550811290741
2.4902496337890625,93800,0.5103025138378143,1876000,793,0.2906838059425354
2.4892220497131348,93900,0.7321980595588684,1878000,793,0.11712892353534698
2.412623167037964,94000,0.9822498522698879,1880000,793,0.021899458020925522
2.4301445484161377,94100,0.9849466904997826,1882000,793,0.006949360016733408
2.3766837120056152,94200,0.7123349606990814,1884000,793,0.24563102424144745
2.4983062744140625,94300,0.9970426314976066,1886000,793,0.0006821526912972331
2.505964994430542,94400,0.9817157257348299,1888000,793,0.0016661286354064941
2.4830093383789062,94500,0.9841969348490238,1890000,793,0.003541011828929186
2.474008083343506,94600,0.4878726601600647,1892000,793,0.17707352340221405
2.497784376144409,94700,0.7522541284561157,1894000,793,0.054188210517168045
2.430713415145874,94800,0.9073358997702599,1896000,793,0.05071605369448662
2.487715482711792,94900,0.7608725279569626,1898000,793,0.08601608872413635
2.473310708999634,95000,0.9854346662759781,1900000,793,0.007069332059472799
2.4998621940612793,95100,0.9429264217615128,1902000,793,0.007992444559931755
2.4953503608703613,95200,0.7704112231731415,1904000,793,0.01886090449988842
2.462780714035034,95300,0.9580904506146908,1906000,793,0.0265688244253397
2.483480453491211,95400,0.9970921226777136,1908000,793,0.002715759677812457
2.468381404876709,95500,0.6607523560523987,1910000,793,0.16842380166053772
2.4634716510772705,95600,0.936416320502758,1912000,793,0.02171763777732849
2.456920623779297,95700,0.7668756544589996,1914000,793,0.14673618972301483
2.488215208053589,95800,0.8028221726417542,1916000,793,0.025037452578544617
2.4886019229888916,95900,0.46733391284942627,1918000,793,0.0667838305234909
2.4823577404022217,96000,0.9959888025186956,1920000,793,0.0011783387744799256
2.4460957050323486,96100,0.9938940112479031,1922000,793,0.00306346220895648
2.472264051437378,96200,0.9827697835862637,1924000,793,0.01271490566432476
2.4474472999572754,96300,0.8552210777997971,1926000,793,0.09258352220058441
2.4816150665283203,96400,0.7855489999055862,1928000,793,0.04031401127576828
2.479266881942749,96500,-0.21817445755004883,1930000,793,0.6141425967216492
2.4827945232391357,96600,0.9797389712184668,1932000,793,0.0024052467197179794
2.4502291679382324,96700,0.8933186531066895,1934000,793,0.03831150382757187
2.478605270385742,96800,0.991623617708683,1936000,793,0.004610979929566383
2.474375009536743,96900,0.5561555922031403,1938000,793,0.05250495672225952
2.499936819076538,97000,0.7510729134082794,1940000,793,0.0679711177945137
2.4635632038116455,97100,0.9909053314477205,1942000,793,0.006253154017031193
2.4811432361602783,97200,-0.1355900764465332,1944000,793,0.45391374826431274
2.492802619934082,97300,0.7951864153146744,1946000,793,0.01439638715237379
2.4578983783721924,97400,0.819217175245285,1948000,793,0.05636407062411308
2.4668664932250977,97500,0.9531307853758335,1950000,793,0.014867246150970459
2.476489782333374,97600,0.981433155015111,1952000,793,0.011632617563009262
2.488185167312622,97700,0.7198223769664764,1954000,793,0.1480294167995453
2.480593204498291,97800,0.975579621270299,1956000,793,0.013803851790726185
2.4857516288757324,97900,0.9973225474823266,1958000,793,0.002874852390959859
2.479156732559204,98000,0.9882533205673099,1960000,793,0.0011299129109829664
2.459526300430298,98100,0.9632243476808071,1962000,793,0.029168974608182907
2.492487668991089,98200,0.9943209383636713,1964000,793,0.001634665997698903
2.4987213611602783,98300,0.8223820477724075,1966000,793,0.01690017431974411
2.4691216945648193,98400,0.4755035638809204,1968000,793,0.0912819504737854
2.4455783367156982,98500,0.8943372592329979,1970000,793,0.04081399738788605
2.497183322906494,98600,0.9908427065238357,1972000,793,0.0021576639264822006
2.4973032474517822,98700,0.45945030450820923,1974000,793,0.08226148039102554
2.452298402786255,98800,0.9896442163735628,1976000,793,0.007931219413876534
2.4828906059265137,98900,0.985572206787765,1978000,793,0.007619702722877264
2.4915852546691895,99000,0.2132982611656189,1980000,793,0.043752122670412064
2.4838314056396484,99100,0.964603666216135,1982000,793,0.010181316174566746
2.4799981117248535,99200,0.6735296249389648,1984000,793,0.11938376724720001
2.468212842941284,99300,0.8671184778213501,1986000,793,0.04017265886068344
2.4434871673583984,99400,0.8677180707454681,1988000,793,0.05189274623990059
2.4932446479797363,99500,0.9117669314146042,1990000,793,0.0036588292568922043
2.4394142627716064,99600,0.9952315296977758,1992000,793,0.005130839068442583
2.4756603240966797,99700,0.25918763875961304,1994000,793,0.20398485660552979
2.464609384536743,99800,0.9609052948653698,1996000,793,0.02169908955693245
2.4645893573760986,99900,0.9684962444007397,1998000,793,0.00235034991055727
2.475727081298828,100000,0.9838031679391861,2000000,793,0.0028189211152493954
2.4894018173217773,100100,0.06740909814834595,2002000,793,0.6577301621437073
2.474116086959839,100200,-0.315959095954895,2004000,793,0.041021786630153656
2.478557586669922,100300,0.14831757545471191,2006000,793,1.9159605503082275
2.4572761058807373,100400,0.9919516537338495,2008000,793,0.001213649520650506
2.486842632293701,100500,0.9856242192909122,2010000,793,0.001311496482230723
2.4831318855285645,100600,0.9979103924706578,2012000,793,0.0007094793836586177
2.478957176208496,100700,0.6239113807678223,2014000,793,0.14219751954078674
2.476785898208618,100800,0.8582396656274796,2016000,793,0.03418887406587601
2.50935435295105,100900,0.9842124879360199,2018000,793,0.00028983861557208
2.4532620906829834,101000,0.9454190135002136,2020000,793,0.011528387665748596
2.4306094646453857,101100,0.8975577801465988,2022000,793,0.04086649790406227
2.468233108520508,101200,0.9529150277376175,2024000,793,0.010369651950895786
2.460573434829712,101300,0.8700284212827682,2026000,793,0.020979303866624832
2.478219985961914,101400,0.9719185773283243,2028000,794,0.0072362422943115234
2.475170135498047,101500,0.9727102052420378,2030000,794,0.008741031400859356
2.420914888381958,101600,0.9675151370465755,2032000,794,0.05386384204030037
2.4875545501708984,101700,0.7587927728891373,2034000,794,0.07821696996688843
2.488245964050293,101800,0.9211472570896149,2036000,794,0.017186488956212997
2.473114490509033,101900,0.5277994871139526,2038000,794,0.20775024592876434
2.506791114807129,102000,0.9896081238985062,2040000,794,0.000793313723988831
2.4881863594055176,102100,0.6845549643039703,2042000,794,0.002779796253889799
2.499438524246216,102200,0.8955345973372459,2044000,794,0.004187246784567833
2.484083414077759,102300,0.6561821699142456,2046000,794,0.2193758189678192
2.4919543266296387,102400,0.9442648813128471,2048000,794,0.003240478690713644
2.4857003688812256,102500,0.1233217716217041,2050000,794,0.4498019218444824
2.4826102256774902,102600,0.5255018472671509,2052000,794,0.20544305443763733
2.4944920539855957,102700,0.6080743372440338,2054000,794,0.05015084892511368
2.4830965995788574,102800,0.5902629196643829,2056000,794,0.1790900081396103
2.4915921688079834,102900,0.8355667591094971,2058000,794,0.10577346384525299
2.4782519340515137,103000,0.9927561697550118,2060000,794,0.004764095414429903
2.4819529056549072,103100,0.947073046118021,2062000,794,0.002983379876241088
2.4905476570129395,103200,0.994882863946259,2064000,794,0.001620681257918477
2.482426881790161,103300,-2.686643123626709,2066000,794,0.10587114095687866
2.4770514965057373,103400,0.9771828781813383,2068000,794,0.01609913446009159
2.4931793212890625,103500,0.991614306345582,2070000,794,0.0028790333308279514
2.480656862258911,103600,0.9974740778561682,2072000,794,0.0011927647283300757
2.4711976051330566,103700,0.9956773794256151,2074000,794,0.0020751808770000935
2.482886552810669,103800,0.9832011424005032,2076000,794,0.0015746181597933173
2.4724490642547607,103900,0.98274265229702,2078000,794,0.003725795540958643
2.482189416885376,104000,0.9940748130902648,2080000,794,0.0010486082173883915
2.479621410369873,104100,0.9001035690307617,2082000,794,0.0802147313952446
2.483410358428955,104200,0.9988935127621517,2084000,794,0.0012667023111134768
2.496429920196533,104300,0.9639606326818466,2086000,794,0.0015861198771744967
2.449685573577881,104400,0.9810151159763336,2088000,794,0.008224557153880596
2.4609806537628174,104500,0.8353472948074341,2090000,794,0.14664819836616516
2.477646827697754,104600,-0.23580563068389893,2092000,794,0.7921535968780518
2.4732303619384766,104700,0.9870854318141937,2094000,794,0.010494017042219639
2.461461067199707,104800,0.9903197856619954,2096000,794,0.007243500556796789
2.4590699672698975,104900,0.8472317159175873,2098000,794,0.07483968883752823
2.4628772735595703,105000,-0.303865909576416,2100000,794,0.06361886113882065
2.471367359161377,105100,0.9904990531504154,2102000,794,0.0017500112298876047
2.4467575550079346,105200,-0.28535640239715576,2104000,794,0.6399499177932739
2.451801061630249,105300,-0.149827241897583,2106000,794,0.14693619310855865
2.449014186859131,105400,0.9887388395145535,2108000,794,0.012259687297046185
2.4816863536834717,105500,0.7726983726024628,2110000,794,0.03786648437380791
2.455263376235962,105600,0.6004534959793091,2112000,794,0.10508839786052704
2.50028657913208,105700,0.47904205322265625,2114000,794,0.05626726150512695
2.4947128295898438,105800,0.7283563017845154,2116000,794,0.06003715470433235
2.447617530822754,105900,0.9927894971333444,2118000,794,0.0067658135667443275
2.435741662979126,106000,0.9159948602318764,2120000,794,0.018917974084615707
2.4909045696258545,106100,0.7017191648483276,2122000,794,0.08203207701444626
2.474893093109131,106200,0.9897073693573475,2124000,794,0.0029953811317682266
2.4912357330322266,106300,0.9192822799086571,2126000,794,0.028999174013733864
2.4771976470947266,106400,0.7274596393108368,2128000,794,0.024629471823573112
2.4814553260803223,106500,0.8935588896274567,2130000,794,0.030586818233132362
2.486118793487549,106600,0.9890660736709833,2132000,794,0.004100307822227478
2.4561855792999268,106700,0.7481806576251984,2134000,794,0.24391965568065643
2.4307432174682617,106800,0.9827061407268047,2136000,794,0.0104421591386199
2.4770731925964355,106900,0.9660797715187073,2138000,794,0.019731808453798294
2.4662365913391113,107000,0.9772828184068203,2140000,794,0.01308463979512453
2.4908411502838135,107100,0.9795078877359629,2142000,794,0.0011594161624088883
2.443075656890869,107200,0.8178017735481262,2144000,794,0.11765382438898087
2.388362169265747,107300,0.9843672104179859,2146000,794,0.011145920492708683
2.494436025619507,107400,0.9896112745627761,2148000,794,0.0008794826571829617
2.4715816974639893,107500,0.777022048830986,2150000,794,0.0925290435552597
2.4889986515045166,107600,0.6007849872112274,2152000,794,0.2551595866680145
2.4385926723480225,107700,0.9301443323493004,2154000,794,0.055899571627378464
2.4860167503356934,107800,0.846275731921196,2156000,794,0.04102753847837448
2.419994354248047,107900,0.913620263338089,2158000,794,0.023272627964615822
2.483247756958008,108000,0.925490103662014,2160000,794,0.023999642580747604
2.471806526184082,108100,0.944014236330986,2162000,794,0.05214022472500801
2.488199472427368,108200,0.371742308139801,2164000,794,0.07667970657348633
2.487858295440674,108300,0.9424764551222324,2166000,794,0.024677038192749023
2.5011184215545654,108400,-0.12007772922515869,2168000,794,0.1314484179019928
2.4874775409698486,108500,0.8316954076290131,2170000,794,0.05739424377679825
2.4943413734436035,108600,0.7335458695888519,2172000,794,0.04194748401641846
2.4757277965545654,108700,0.9827643297612667,2174000,794,0.008841018192470074
2.481828212738037,108800,0.5595465004444122,2176000,794,0.08636399358510971
2.504403829574585,108900,0.9948052554391325,2178000,794,0.0010330057702958584
2.4988112449645996,109000,0.9803103376179934,2180000,794,0.0016256648814305663
2.4915051460266113,109100,0.9933288432657719,2182000,794,0.003100811270996928
2.486765146255493,109200,-1.9038026332855225,2184000,794,0.6609028577804565
2.4350290298461914,109300,0.8945437222719193,2186000,794,0.1075449138879776
2.4572131633758545,109400,0.9884370239451528,2188000,794,0.006898938678205013
2.4804558753967285,109500,0.972096873447299,2190000,794,0.010787172242999077
2.473337173461914,109600,0.9932853933423758,2192000,794,0.002752817701548338
2.4631142616271973,109700,0.27073681354522705,2194000,794,0.39239782094955444
2.4677674770355225,109800,0.7149305939674377,2196000,794,0.0274600088596344
2.4701569080352783,109900,0.9340534582734108,2198000,794,0.10231728851795197
2.4525668621063232,110000,0.9932480868883431,2200000,794,0.00789409689605236
2.5018324851989746,110100,0.9535694755613804,2202000,794,0.001119521795772016
2.4753496646881104,110200,0.9906743941828609,2204000,794,0.005600313656032085
2.47299861907959,110300,-1.3531298637390137,2206000,794,0.2832031548023224
2.5024361610412598,110400,0.9881369611248374,2208000,794,0.0020579311531037092
2.4900972843170166,110500,0.7752500772476196,2210000,794,0.03906623646616936
2.4466335773468018,110600,0.9773115459829569,2212000,794,0.01784679852426052
2.477891206741333,110700,0.9899995848536491,2214000,794,0.0055129071697592735
2.4638659954071045,110800,0.8790074363350868,2216000,794,0.04771995544433594
2.4944140911102295,110900,0.9791728109121323,2218000,794,0.0039466144517064095
2.496551036834717,111000,0.4949551224708557,2220000,794,0.1021507978439331
2.4958131313323975,111100,0.865287721157074,2222000,794,0.0481080561876297
2.4904215335845947,111200,-0.6764202117919922,2224000,794,0.10066474974155426
2.5030407905578613,111300,-1.2077744007110596,2226000,794,0.08974763005971909
2.4919254779815674,111400,-1.406055212020874,2228000,794,0.3435337543487549
2.4710896015167236,111500,0.9889092585071921,2230000,794,0.009334777481853962
2.489727258682251,111600,0.7987693250179291,2232000,794,0.045903343707323074
2.475432872772217,111700,0.6532112956047058,2234000,794,0.009394669905304909
2.454251766204834,111800,0.9932045289315283,2236000,794,0.0065114982426166534
2.5058608055114746,111900,0.9465453736484051,2238000,794,0.0017124973237514496
2.4889705181121826,112000,0.9908932531252503,2240000,794,0.0028016814030706882
2.502366304397583,112100,0.9926684475503862,2242000,794,0.0009291433962062001
2.4839043617248535,112200,0.9986979907844216,2244000,794,0.000776296597905457
2.5021679401397705,112300,0.5118072628974915,2246000,794,0.057015471160411835
2.4926211833953857,112400,0.8944369554519653,2248000,794,0.06354320794343948
2.4980735778808594,112500,0.38966548442840576,2250000,794,0.15994921326637268
2.5128333568573,112600,0.9955134568735957,2252000,794,0.0004982467507943511
2.4933972358703613,112700,0.9326534047722816,2254000,794,0.005012121982872486
2.458869457244873,112800,0.8234246373176575,2256000,794,0.059911567717790604
2.491713762283325,112900,0.9806458298116922,2258000,794,0.003767608432099223
2.4340126514434814,113000,0.6839255392551422,2260000,795,0.4873824715614319
2.4528393745422363,113100,0.9487901031970978,2262000,795,0.02886461839079857
2.420454740524292,113200,0.9718087762594223,2264000,795,0.008183249272406101
2.458768129348755,113300,-0.13400614261627197,2266000,794,0.1372595727443695
2.4774508476257324,113400,0.9969976944848895,2268000,794,0.000984465004876256
2.469130516052246,113500,-0.42068159580230713,2270000,794,1.2015559673309326
2.4659345149993896,113600,0.7045774161815643,2272000,794,0.2771576941013336
2.466188669204712,113700,0.9953430350869894,2274000,795,0.0035546303261071444
2.481846332550049,113800,0.9766365829855204,2276000,794,0.0064725070260465145
2.4452788829803467,113900,0.956364169716835,2278000,795,0.031938571482896805
2.4980549812316895,114000,0.9842826798558235,2280000,795,0.003239378333091736
2.49764084815979,114100,0.8186233937740326,2282000,795,0.06276030838489532
2.460395336151123,114200,0.8454710245132446,2284000,795,0.160392165184021
2.4435081481933594,114300,0.9768590871244669,2286000,795,0.01221508253365755
2.4979681968688965,114400,-0.625618577003479,2288000,795,0.2856966257095337
2.4854633808135986,114500,0.9927720874547958,2290000,795,0.0010903907241299748
2.4703359603881836,114600,0.8500929176807404,2292000,795,0.05204620212316513
2.449420690536499,114700,0.9960896731354296,2294000,795,0.0023017884232103825
2.449601650238037,114800,0.9980616074753925,2296000,795,0.0014809098793193698
2.475924253463745,114900,0.861784502863884,2298000,795,0.08127634227275848
2.48018217086792,115000,0.832608088850975,2300000,795,0.14214803278446198
2.468250274658203,115100,0.9505014829337597,2302000,795,0.0500759594142437
2.455443859100342,115200,0.9777673035860062,2304000,795,0.011416714638471603
2.458271026611328,115300,0.9880845183506608,2306000,795,0.003060301300138235
2.467150926589966,115400,0.9771037083119154,2308000,795,0.006910939700901508
2.4612209796905518,115500,0.7972108274698257,2310000,795,0.060660094022750854
2.474398136138916,115600,0.006728649139404297,2312000,795,0.1855344921350479
2.436565399169922,115700,0.9758921675384045,2314000,795,0.014509806409478188
2.4899258613586426,115800,0.8409416079521179,2316000,795,0.08543799817562103
2.4719974994659424,115900,0.9898490011692047,2318000,795,0.0036606905050575733
2.446148157119751,116000,0.9612650461494923,2320000,795,0.033105574548244476
