nupdates,value_loss,policy_entropy,fps,total_timesteps,explained_variance
324100,0.0011588893830776215,2.692962169647217,641,6482000,0.9977426994591951
324200,9.125670476350933e-05,2.8880491256713867,641,6484000,-0.10949790477752686
324300,0.0019128576386719942,2.790923595428467,641,6486000,0.9983915361808613
324400,0.043988920748233795,2.8245315551757812,641,6488000,0.8853002339601517
324500,0.028061995282769203,2.8217995166778564,641,6490000,0.9925272609107196
324600,0.00331495376303792,2.6468465328216553,641,6492000,0.9987285871757194
324700,0.0006349655450321734,2.7758736610412598,641,6494000,0.9991629546275362
324800,0.0028736619278788567,2.8338611125946045,641,6496000,0.9997160715865903
324900,0.0010583866387605667,2.682701826095581,641,6498000,0.9992479372303933
325000,0.0024776302743703127,2.2847700119018555,641,6500000,0.9984677030006424
325100,0.0026524595450609922,2.5735092163085938,641,6502000,0.9994596504839137
325200,0.0013679489493370056,2.807598352432251,641,6504000,0.9997461014427245
325300,0.0001248579064849764,2.8577113151550293,641,6506000,0.9999690591503168
325400,0.003209659131243825,2.787592649459839,641,6508000,0.9982232763431966
325500,0.8936569094657898,2.4608218669891357,641,6510000,0.5050265192985535
325600,0.0013928229454904795,2.67814302444458,641,6512000,0.9992549995658919
325700,0.005905617959797382,2.784137725830078,640,6514000,0.9946141517721117
325800,0.000292559911031276,2.874504566192627,640,6516000,0.999740648228908
325900,0.1555376797914505,2.7393829822540283,640,6518000,0.9582318179309368
326000,0.004256383515894413,2.5998318195343018,640,6520000,0.9979696844238788
326100,0.00018039905990008265,2.742760181427002,640,6522000,0.9998332615941763
326200,0.0002535244566388428,2.7452552318573,640,6524000,0.9999344219613704
326300,0.0002618219587020576,2.8007900714874268,640,6526000,0.9997884689946659
326400,0.004164143465459347,2.6770224571228027,640,6528000,0.9965243800543249
326500,7.330668449867517e-05,2.886779546737671,640,6530000,0.9998584666027455
326600,0.0003180151106789708,2.743504285812378,640,6532000,0.9997900232119719
326700,0.0005944509757682681,2.768016815185547,640,6534000,0.9996622980106622
326800,0.0006504204357042909,2.7493057250976562,640,6536000,0.9997602108196588
326900,0.0007614822825416923,2.6882400512695312,640,6538000,0.9994057643925771
327000,0.0010611896868795156,2.678795337677002,640,6540000,0.9994184746756218
327100,0.001527620479464531,2.650977611541748,640,6542000,0.9994801723514684
327200,0.0015585862565785646,2.57374906539917,640,6544000,0.9996858990343753
327300,0.0008025882998481393,2.67710018157959,639,6546000,0.9998028603731655
327400,0.0043484969064593315,2.8184876441955566,639,6548000,0.9986816877499223
327500,0.000649988476652652,2.8033111095428467,639,6550000,0.9989245026372373
327600,0.0005665452918037772,2.8709194660186768,639,6552000,0.999531998677412
327700,0.00038671476067975163,2.7842936515808105,639,6554000,0.9999317664041882
327800,0.0017433632165193558,2.588217258453369,639,6556000,0.9938074368983507
327900,0.0003542252234183252,2.7973968982696533,639,6558000,0.999624049756676
328000,0.0009991336846724153,2.767061710357666,639,6560000,0.9994782314752229
328100,0.0011280777398496866,2.724867105484009,639,6562000,0.9996794721228071
328200,0.0006751766195520759,2.7628893852233887,639,6564000,0.9996641054167412
328300,0.00034499631146900356,2.7802112102508545,639,6566000,0.9999450034301844
328400,0.0024584743659943342,2.772195339202881,639,6568000,0.9975837054662406
328500,0.003594273002818227,2.8580322265625,639,6570000,0.9961831369437277
328600,0.0018402714049443603,2.8856072425842285,639,6572000,0.9980373901780695
328700,0.0044303881004452705,2.874204158782959,639,6574000,0.8723877817392349
328800,0.005539769306778908,2.4004387855529785,638,6576000,0.9934575669467449
328900,0.0002688754175323993,2.774610996246338,638,6578000,0.9999124666137504
329000,0.0006452639354392886,2.5360214710235596,638,6580000,0.9997927892254665
329100,9.246786794392392e-05,2.776334524154663,638,6582000,0.9999862973072595
329200,0.0031651922035962343,2.546027660369873,638,6584000,0.997196823824197
329300,0.0030559315346181393,2.7129838466644287,638,6586000,0.9992047366686165
329400,0.0006492674583569169,2.8316938877105713,638,6588000,0.9987488808110356
329500,0.0008924189023673534,2.8007237911224365,638,6590000,0.9992334782727994
329600,0.00098501518368721,2.805180549621582,638,6592000,0.999785877080285
329700,0.00010878433386096731,2.8846287727355957,638,6594000,0.9998374671267811
329800,0.03123105689883232,2.802685260772705,638,6596000,0.9622148796916008
329900,0.00014015904162079096,2.8848984241485596,638,6598000,0.9972503113094717
330000,9.250115545000881e-05,2.8243565559387207,638,6600000,0.9998513599857688
330100,7.02405595802702e-05,2.8830926418304443,638,6602000,0.7202198803424835
330200,0.00017919784295372665,2.877017021179199,638,6604000,0.15061575174331665
330300,0.0006800604751333594,2.793795585632324,638,6606000,0.9991517439484596
330400,0.001264949794858694,2.664877414703369,638,6608000,0.9996578888967633
330500,0.0006524213822558522,2.808119535446167,637,6610000,0.999856545968214
330600,0.0026743109337985516,2.7987592220306396,637,6612000,0.9986306644277647
330700,0.0006304460112005472,2.755708694458008,637,6614000,0.9998374113929458
330800,0.0007278299308381975,2.8139147758483887,637,6616000,0.9991379044950008
330900,0.0009202194632962346,2.7902538776397705,637,6618000,0.9997170757851563
331000,0.004189867991954088,2.702436923980713,637,6620000,0.9989092398900539
331100,0.0006547715747728944,2.7458205223083496,637,6622000,0.9998408760875463
331200,0.00010180713434237987,2.880068778991699,637,6624000,0.9985116029856727
331300,0.0034549119882285595,2.854501724243164,637,6626000,0.9987585436319932
331400,0.0019185207784175873,2.806514024734497,637,6628000,0.9981236538151279
331500,0.0002238476008642465,2.8056440353393555,637,6630000,0.9997422231535893
331600,0.001227563014253974,2.6513586044311523,637,6632000,0.9990315366885625
331700,0.00010816143912961707,2.77669358253479,637,6634000,0.9999669143107894
331800,0.0010064137168228626,2.812028169631958,637,6636000,0.9997737058147322
331900,6.846389442216605e-05,2.847592830657959,637,6638000,0.9999635535605194
332000,0.0007081997464410961,2.6635711193084717,637,6640000,0.9995472902955953
332100,0.00042803073301911354,2.6195051670074463,637,6642000,0.9992483942187391
332200,0.0013170868624001741,2.7650959491729736,636,6644000,0.9989556005457416
332300,0.0006668621790595353,2.600324869155884,636,6646000,0.9982340062269941
332400,0.0010147172724828124,2.8287549018859863,636,6648000,0.9988446178613231
332500,0.0058788820169866085,2.7231616973876953,636,6650000,0.9989959647646174
332600,0.013876792974770069,2.3325209617614746,636,6652000,0.9957525366917253
332700,0.00026632603839971125,2.843801975250244,636,6654000,0.9999386537674582
332800,0.003451541531831026,2.7631328105926514,636,6656000,0.9993763982201926
332900,7.764034671708941e-05,2.753251314163208,636,6658000,0.9998808251039009
333000,3.983689111919375e-06,2.8881912231445312,636,6660000,0.9458680860698223
333100,0.004614400677382946,2.790283203125,636,6662000,0.9969167886301875
333200,0.0003596470633056015,2.7360153198242188,636,6664000,0.9991762539139017
333300,0.004461388103663921,2.7814230918884277,636,6666000,0.9988055559806526
333400,0.00018547689251136035,2.8812432289123535,636,6668000,0.999845206111786
333500,0.0054933964274823666,2.801781177520752,636,6670000,0.9958207360468805
333600,0.0005863260594196618,2.748538017272949,636,6672000,0.9998119969968684
333700,0.0019359883153811097,2.603497266769409,636,6674000,0.9977153001818806
333800,0.001378888264298439,2.548900604248047,635,6676000,0.9779214337468147
333900,5.7780467614065856e-05,2.8868870735168457,635,6678000,-3.2595505714416504
334000,0.00023085980501491576,2.8767898082733154,635,6680000,0.9997618867928395
334100,0.001702920882962644,2.7207961082458496,635,6682000,0.9917332315817475
334200,0.0012449242640286684,2.72538685798645,635,6684000,0.9988688733428717
334300,0.0005710386321879923,2.6722710132598877,635,6686000,0.9997226939885877
334400,0.0029192999936640263,2.1737921237945557,635,6688000,0.9970932654105127
334500,0.0022140415385365486,2.688789129257202,635,6690000,0.9995363648340572
334600,0.00042166304774582386,2.484921932220459,635,6692000,0.9998577328660758
334700,0.00029503132100217044,2.464291572570801,635,6694000,0.9998123461118666
334800,1.1086668564530555e-05,2.8889026641845703,635,6696000,0.6882525980472565
334900,0.00020039892115164548,2.8726916313171387,635,6698000,0.999774012787384
335000,0.010951263830065727,2.7551307678222656,635,6700000,0.9955951781012118
335100,0.000414086040109396,2.8761112689971924,635,6702000,0.9990045441081747
335200,0.0006349663017317653,2.8724136352539062,635,6704000,0.9998668578773504
335300,0.004510336555540562,2.6970736980438232,635,6706000,0.9979172418825328
335400,0.0005201929016038775,2.6337194442749023,634,6708000,0.9991779777337797
335500,0.0012210267595946789,2.6085143089294434,634,6710000,0.9996829357405659
335600,0.0007013618014752865,2.84563946723938,634,6712000,0.9998906022810843
335700,2.47834777837852e-05,2.8860270977020264,634,6714000,0.6486652195453644
335800,0.00045221857726573944,2.8144516944885254,634,6716000,0.9996345504187047
335900,0.0010749559151008725,2.6774790287017822,634,6718000,0.9989605091977865
336000,0.000297024060273543,2.746600389480591,634,6720000,0.9995970154122915
336100,0.0015477898996323347,2.5348095893859863,634,6722000,0.9993347437120974
336200,0.001665368676185608,2.658310890197754,634,6724000,0.9995877252658829
336300,2.1628769900416955e-05,2.887866973876953,634,6726000,0.2388635277748108
336400,0.0022107716649770737,2.759474515914917,634,6728000,0.9980487829307094
336500,0.0010796708520501852,2.7267165184020996,634,6730000,0.9975131324026734
336600,5.300510565575678e-06,2.8878581523895264,634,6732000,0.935407318174839
336700,0.00031386574846692383,2.7664449214935303,634,6734000,0.9996625257772394
336800,0.001648252597078681,2.5696663856506348,634,6736000,0.9962779020424932
336900,0.0010265971068292856,2.6857380867004395,634,6738000,0.9997494762938004
337000,0.006986342370510101,2.608102321624756,634,6740000,0.9974429199937731
337100,0.006569081451743841,2.8176004886627197,633,6742000,0.992997441906482
337200,8.564686868339777e-05,2.8863778114318848,633,6744000,0.312480092048645
337300,0.0009527526563033462,2.8767685890197754,633,6746000,0.999779774734634
337400,0.012863842770457268,2.7248408794403076,633,6748000,0.9953501867130399
337500,0.001679402426816523,2.7625160217285156,633,6750000,0.9991122735664248
337600,0.00042919599218294024,2.8569283485412598,633,6752000,0.9998384885984706
337700,0.001414168975315988,2.797086238861084,633,6754000,0.9991825889446773
337800,0.023153390735387802,2.3951637744903564,633,6756000,0.982957461848855
337900,0.002318857703357935,2.6633830070495605,633,6758000,0.9992650410858914
338000,0.011311085894703865,2.7212023735046387,633,6760000,0.9952690578065813
338100,0.0006214551394805312,2.826855182647705,633,6762000,0.9998331826936919
338200,0.00020097641390748322,2.8549885749816895,633,6764000,0.9918838832527399
338300,1.6201265680138022e-05,2.8852927684783936,633,6766000,0.9998553126497427
338400,0.000488747435156256,2.708172082901001,633,6768000,0.9992901513469405
338500,0.00010461255442351103,2.8174185752868652,633,6770000,0.9999095638340805
338600,0.0005017937510274351,2.812084197998047,633,6772000,0.9995685827743728
338700,5.50166005268693e-05,2.883331060409546,633,6774000,0.9999546278340858
338800,0.001100636669434607,2.7981393337249756,632,6776000,0.9958306746557355
338900,0.0002850073797162622,2.8730127811431885,632,6778000,0.9998099741351325
339000,0.000718075898475945,2.8289794921875,632,6780000,0.9962463392876089
339100,0.001975168939679861,2.7348103523254395,632,6782000,0.9997259407828096
339200,0.0005720754852518439,2.7928218841552734,632,6784000,0.9998679281998193
339300,0.04631572216749191,2.642289638519287,632,6786000,0.9748573359102011
339400,0.00028150546131655574,2.6754708290100098,632,6788000,0.9998457079200307
339500,0.00014929183817002922,2.8749470710754395,632,6790000,-0.20182979106903076
339600,0.00025516029563732445,2.876004457473755,632,6792000,0.9997682987013832
339700,0.00021295291662681848,2.8458383083343506,632,6794000,0.9996939430711791
339800,0.005476150196045637,2.6222996711730957,632,6796000,0.9973420787137002
339900,0.0007559178629890084,2.857752561569214,632,6798000,0.9998793094346183
340000,0.0008047765004448593,2.7686057090759277,632,6800000,0.998735593399033
340100,0.0005937969544902444,2.8422908782958984,632,6802000,0.9998927932174411
340200,0.001217836863361299,2.7629432678222656,632,6804000,0.9978233235888183
340300,0.003073092782869935,2.727792739868164,632,6806000,0.9991380750434473
340400,0.0006742407567799091,2.663245439529419,632,6808000,0.9996491900528781
340500,0.0008387602865695953,2.527996301651001,631,6810000,0.9984781530220062
340600,0.0007976448978297412,2.82812237739563,631,6812000,0.9995914311730303
340700,0.0011891459580510855,2.744410276412964,631,6814000,0.9996601706952788
340800,0.00033762658131308854,2.806971788406372,631,6816000,0.9996233501005918
340900,0.00017609752831049263,2.801164150238037,631,6818000,0.9998510043660644
341000,0.00028601716621778905,2.7652316093444824,631,6820000,0.9997188309789635
341100,0.44519343972206116,2.4517621994018555,631,6822000,0.6471365094184875
341200,0.0052565294317901134,2.7416090965270996,631,6824000,0.9990680036717094
341300,0.005464346148073673,2.7616450786590576,631,6826000,0.998221509042196
341400,0.0010402549523860216,2.759186267852783,631,6828000,0.9990610551903956
341500,0.0006066056666895747,2.691434383392334,631,6830000,0.9996562034939416
341600,0.0005197160644456744,2.6439032554626465,631,6832000,0.9998672563961009
341700,0.0002748783153947443,2.804412841796875,631,6834000,0.9999173871328821
341800,5.0986011046916246e-05,2.876256227493286,631,6836000,0.9999598059766868
341900,0.0021481974981725216,2.7855682373046875,631,6838000,0.9879377745091915
342000,0.0019252704223617911,2.673085927963257,631,6840000,0.9976464859209955
342100,0.00027551897801458836,2.805068254470825,631,6842000,0.9998961698001949
342200,5.316311217029579e-05,2.697352409362793,631,6844000,0.999838581396034
342300,0.0013482109643518925,2.780224323272705,630,6846000,0.9985320760169998
342400,0.08855869621038437,2.426405429840088,630,6848000,0.8998274505138397
342500,0.000268174713710323,2.7749619483947754,630,6850000,0.9999341979928431
342600,0.0008585373871028423,2.5048725605010986,630,6852000,0.9996292478754185
342700,0.0006346701411530375,2.654463291168213,630,6854000,0.9998033401934663
342800,0.13233911991119385,2.7110400199890137,630,6856000,0.9684398956596851
342900,0.0008251487161032856,2.7700977325439453,630,6858000,0.999782324390253
343000,0.00023716790019534528,2.7464168071746826,630,6860000,0.9997526235529222
343100,0.0011119823902845383,2.8084847927093506,630,6862000,0.9998350377136376
343200,0.0002775410539470613,2.809654951095581,630,6864000,0.999948257162032
343300,0.0025928302202373743,2.729702949523926,630,6866000,0.9994642695528455
343400,0.0008385724504478276,2.747079849243164,630,6868000,0.9990562062012032
343500,0.0003904640325345099,2.649524211883545,630,6870000,0.9998856175516266
343600,0.0024749189615249634,2.7221806049346924,630,6872000,0.9994275337667204
343700,0.0007105674012564123,2.8740458488464355,630,6874000,0.9998753436084371
343800,0.012747429311275482,2.88149094581604,630,6876000,0.9552507624030113
343900,0.00394352525472641,2.734679698944092,630,6878000,0.9951129304245114
344000,0.008448449894785881,2.736198902130127,630,6880000,0.9980798020260409
344100,0.0015188646502792835,2.59279465675354,629,6882000,0.9997844043537043
344200,0.037708111107349396,2.7880311012268066,629,6884000,0.9820641223341227
344300,0.00031476086587645113,2.732337474822998,629,6886000,0.9999597116184304
344400,0.00038450086140073836,2.8659324645996094,629,6888000,0.999943118338706
344500,0.0018064510077238083,2.607578754425049,629,6890000,0.9986025408143178
344600,0.6263193488121033,2.7992165088653564,629,6892000,0.634888082742691
344700,0.02520589902997017,2.653992176055908,629,6894000,0.9676497839391232
344800,0.0002644929336383939,2.626426935195923,629,6896000,0.9999600459341309
344900,0.0001347532233921811,2.8847053050994873,629,6898000,0.9996038749231957
345000,0.0009913562098518014,2.7714195251464844,629,6900000,0.9991236090427265
345100,0.0005629788502119482,2.7439866065979004,629,6902000,0.9996372684836388
345200,0.0010760999284684658,2.7111241817474365,629,6904000,0.9990943744778633
345300,0.0008739284239709377,2.7976441383361816,629,6906000,0.9996319772617426
345400,0.0002401742385700345,2.749741792678833,629,6908000,0.9998896962642903
345500,0.00010855786968022585,2.774855852127075,629,6910000,0.9999801864196343
345600,0.0003579188487492502,2.8649027347564697,629,6912000,0.9996812189056072
345700,0.01004156656563282,2.706847906112671,629,6914000,0.996098326286301
345800,0.00039838370867073536,2.6228854656219482,628,6916000,0.9998037659388501
345900,0.0011505169095471501,2.6358602046966553,628,6918000,0.9992142818518914
346000,0.00010995821503456682,2.875579833984375,628,6920000,0.9999127760311239
346100,0.04604765772819519,2.8295180797576904,628,6922000,0.9681314937770367
346200,0.00017686431237962097,2.8307082653045654,628,6924000,0.9995210191991646
346300,0.0016220100224018097,2.7726542949676514,628,6926000,0.9994792766519822
346400,0.00044859162881039083,2.736661911010742,628,6928000,0.9995593410276342
346500,0.0010661064879968762,2.668971538543701,628,6930000,0.9992395872832276
346600,0.0002160574367735535,2.8710737228393555,628,6932000,0.9998504327086266
346700,0.0025673808995634317,2.7825207710266113,628,6934000,0.9994527861126699
346800,0.02228890173137188,2.6468913555145264,628,6936000,0.948823407292366
346900,0.00021231270511634648,2.860769748687744,628,6938000,0.9999265587393893
347000,0.0012658227933570743,2.8278110027313232,628,6940000,0.996076391544193
347100,0.0013502838555723429,2.706930637359619,628,6942000,0.9986991910263896
347200,0.00012527107901405543,2.6358699798583984,628,6944000,0.9999246817169478
347300,0.0005401637172326446,2.717750072479248,628,6946000,0.9996905455773231
347400,0.0003051023231819272,2.7713427543640137,628,6948000,0.9997788113250863
347500,2.627793037390802e-05,2.886629581451416,627,6950000,0.9999159795843298
347600,0.001574337133206427,2.862186908721924,627,6952000,0.9981340799713507
347700,0.005241649691015482,2.83738374710083,627,6954000,0.9990809562150389
347800,0.002115913899615407,2.7565364837646484,627,6956000,0.9984912012005225
347900,0.0006082214531488717,2.8423445224761963,627,6958000,0.9995232290239073
348000,0.006817690096795559,2.8332393169403076,627,6960000,0.9528347738087177
348100,0.0011747966054826975,2.782022476196289,627,6962000,0.9996917375246994
348200,0.0011611199006438255,2.682036876678467,627,6964000,0.9988211237359792
348300,0.009683696553111076,2.701674699783325,627,6966000,0.9964639896061271
348400,0.00106908124871552,2.656813621520996,627,6968000,0.9974455018527806
348500,0.0022433153353631496,2.7136597633361816,627,6970000,0.9989923950051889
348600,0.0006120732869021595,2.648353338241577,627,6972000,0.9999063590075821
348700,0.0016711171483621001,2.6998372077941895,627,6974000,0.9998221684945747
348800,0.004769765306264162,2.677125930786133,627,6976000,0.9994325062143616
348900,3.604751327657141e-05,2.831775188446045,627,6978000,0.9999916811011644
349000,0.007095197681337595,2.5623137950897217,627,6980000,0.998184212599881
349100,0.0005678469897247851,2.8759403228759766,627,6982000,0.9995708718488459
349200,0.001414732076227665,2.578012228012085,627,6984000,0.9973610718734562
349300,0.0005837177159264684,2.7983601093292236,626,6986000,0.9998684850143036
349400,0.0006714594201184809,2.4303736686706543,626,6988000,0.9997371739300434
349500,0.0014099034015089273,2.6356325149536133,626,6990000,0.9997252908360679
349600,0.0029351613484323025,2.6545562744140625,626,6992000,0.9988871847745031
349700,0.0009749390301294625,2.8024814128875732,626,6994000,0.999690466618631
349800,0.0002229430538136512,2.718214511871338,626,6996000,0.9999576444897684
349900,0.0012141151819378138,2.8081562519073486,626,6998000,0.9997104280628264
350000,0.0003518560260999948,2.77083683013916,626,7000000,0.9998157602822175
350100,0.000555320642888546,2.6882576942443848,626,7002000,0.9997882979077986
350200,0.001743043540045619,2.858341693878174,626,7004000,0.9997391362558119
350300,0.0003130455152131617,2.684378147125244,626,7006000,0.9996909455221612
350400,0.0013601487735286355,2.852537155151367,626,7008000,0.9989699410507455
350500,0.004162115044891834,2.6220874786376953,626,7010000,0.9941157489083707
350600,0.0003501737373881042,2.7363219261169434,626,7012000,0.9997988479881315
350700,0.011542024090886116,2.780616283416748,626,7014000,0.9963534395210445
350800,0.00024197509628720582,2.794041395187378,626,7016000,0.9997891423263354
350900,0.0013522000517696142,2.6077444553375244,625,7018000,0.9984295183094218
351000,0.9114267230033875,2.43803334236145,625,7020000,0.8696060925722122
351100,0.004529223777353764,2.752431869506836,625,7022000,0.9983807565877214
351200,0.001029284787364304,2.8259940147399902,625,7024000,0.9997460040031001
351300,0.0019022045889869332,2.7378158569335938,625,7026000,0.9985977960750461
351400,0.00010460091289132833,2.86452054977417,625,7028000,0.9999811721972947
351500,0.01911969855427742,2.629789352416992,625,7030000,0.9956449884921312
351600,0.0007153599290177226,2.493727207183838,625,7032000,0.9996974443201907
351700,0.0010870341211557388,2.7144577503204346,625,7034000,0.9992577030789107
351800,0.00020408033742569387,2.875558853149414,625,7036000,0.9998352280817926
351900,0.0005466867005452514,2.8333277702331543,625,7038000,0.9996026143198833
352000,0.00015101823373697698,2.8811817169189453,625,7040000,0.9998539802763844
352100,0.0021570019889622927,2.6357688903808594,625,7042000,0.9989675462711602
352200,0.0006479759467765689,2.743886947631836,625,7044000,0.9996584122418426
352300,0.001077883644029498,2.765540599822998,625,7046000,0.9998141325049801
352400,0.0006529459496960044,2.655200958251953,625,7048000,0.9996133485401515
352500,0.0006429532659240067,2.879140853881836,625,7050000,0.9984572157263756
352600,0.00021744736295659095,2.7727456092834473,625,7052000,0.999882576703385
352700,2.4288363420055248e-05,2.8859660625457764,624,7054000,-0.4673830270767212
352800,0.0008602477610111237,2.692178249359131,624,7056000,0.9992492589517497
352900,0.00029578572139143944,2.7621002197265625,624,7058000,0.9996376126946416
353000,0.0020443322136998177,2.731989622116089,624,7060000,0.9984535004477948
353100,0.0001795622956706211,2.8419785499572754,624,7062000,0.9976195723284036
353200,0.001523652346804738,2.6652185916900635,624,7064000,0.9990466858725995
353300,5.98974474996794e-05,2.8851258754730225,624,7066000,0.9998525502014672
353400,0.0017038288060575724,2.70171856880188,624,7068000,0.9987301403889433
353500,0.0003847124462481588,2.6986193656921387,624,7070000,0.9996654125570785
353600,0.002557764295488596,2.6870319843292236,624,7072000,0.9993309158599004
353700,0.0004991432069800794,2.802002429962158,624,7074000,0.9998482363007497
353800,0.04169301316142082,2.710181951522827,624,7076000,0.9844068503007293
353900,0.00030928646447137,2.806149959564209,624,7078000,0.9999076832173159
354000,0.0005935345543548465,2.7642438411712646,624,7080000,0.9992152726044878
354100,0.0013287448091432452,2.5713436603546143,624,7082000,0.9989831515122205
354200,0.0008307798998430371,2.7964158058166504,624,7084000,0.9998771248356206
354300,0.0024815653450787067,2.7277169227600098,624,7086000,0.9986384495859966
354400,0.002219186397269368,2.650444269180298,624,7088000,0.9997311021725181
354500,0.000361013924703002,2.8199002742767334,623,7090000,0.9999283941288013
354600,8.153707312885672e-05,2.8824009895324707,623,7092000,0.9983280944870785
354700,0.0019888863898813725,2.771536350250244,623,7094000,0.9953280743211508
354800,0.0002305141242686659,2.7307140827178955,623,7096000,0.9998282171582105
354900,0.0003388246113900095,2.8358774185180664,623,7098000,0.9999441510990437
355000,0.0031079757027328014,2.551414966583252,623,7100000,0.999202017323114
355100,0.0007039777701720595,2.6826069355010986,623,7102000,0.9997196287149563
355200,0.0015707407146692276,2.5755295753479004,623,7104000,0.9993363421526738
355300,0.002402611542493105,2.275085210800171,623,7106000,0.9980923190014437
355400,0.0019559417851269245,2.493520975112915,623,7108000,0.999016881803982
355500,0.0035828568506985903,2.8029770851135254,623,7110000,0.9993023666902445
355600,0.00011344732774887234,2.818861961364746,623,7112000,0.9999334174135583
355700,3.2705196645110846e-05,2.8868253231048584,623,7114000,0.5980240702629089
355800,0.005769893992692232,2.7041754722595215,623,7116000,0.9941271073184907
355900,0.0007869545370340347,2.7363455295562744,623,7118000,0.9998563976841979
356000,0.004588553681969643,2.756956100463867,623,7120000,0.9928473676554859
356100,0.00012780546967405826,2.811540126800537,623,7122000,0.9999438125705638
356200,0.0028945067897439003,2.6252849102020264,623,7124000,0.9989265413023531
356300,0.000565984402783215,2.77609920501709,622,7126000,0.9998581321851816
356400,4.987090505892411e-05,2.747239112854004,622,7128000,0.999931326994556
356500,0.0002791748265735805,2.8244242668151855,622,7130000,0.9998305873887148
356600,0.005423924885690212,2.6235547065734863,622,7132000,0.9978059136774391
356700,0.0015475268010050058,2.8407013416290283,622,7134000,0.99857000017073
356800,0.00018931979138869792,2.691103219985962,622,7136000,0.9999228990636766
356900,0.00024012348148971796,2.843567371368408,622,7138000,0.9998500093643088
357000,0.00017482973635196686,2.828990936279297,622,7140000,0.9998683356825495
357100,4.783133772434667e-05,2.876880645751953,622,7142000,0.5895916521549225
357200,0.003639574395492673,2.7907555103302,622,7144000,0.9744048081338406
357300,0.0013947284314781427,2.6799607276916504,622,7146000,0.9983593680663034
357400,0.023357298225164413,2.428225040435791,622,7148000,0.9639180563390255
357500,0.00013439760368783027,2.865731716156006,622,7150000,0.9999722333850514
357600,0.0031481641344726086,2.5226426124572754,622,7152000,0.9995631327328738
357700,0.0014335752930492163,2.7276482582092285,622,7154000,0.9996493103099056
357800,0.002523265313357115,2.820446729660034,622,7156000,0.9996449900500011
357900,9.056188719114289e-05,2.880589246749878,622,7158000,0.2779674530029297
358000,0.00017110412591136992,2.8042984008789062,621,7160000,0.9998170220060274
358100,0.0005488987662829459,2.692035436630249,621,7162000,0.9996079919801559
358200,0.0005913203349336982,2.6662368774414062,621,7164000,0.9996541899163276
358300,0.0007390253012999892,2.5555458068847656,621,7166000,0.999658025248209
358400,0.002128206891939044,2.5306410789489746,621,7168000,0.9996027997403871
358500,0.00043644034303724766,2.8555049896240234,621,7170000,0.9996136713307351
358600,0.0005165457259863615,2.818812608718872,621,7172000,0.9993543763994239
358700,8.257173612946644e-05,2.8867650032043457,621,7174000,0.9998011056741234
358800,8.3677819930017e-05,2.8606410026550293,621,7176000,0.9999201441169134
358900,0.0010317197302356362,2.806183338165283,621,7178000,0.999751978146378
359000,4.593938865582459e-05,2.8849005699157715,621,7180000,0.8567652255296707
359100,0.0007926480611786246,2.791843891143799,621,7182000,0.9997119379404467
359200,0.00037769769551232457,2.7914822101593018,621,7184000,0.9998515399347525
359300,0.013566138222813606,2.602621555328369,621,7186000,0.9954151180572808
359400,0.0003053180407732725,2.745917797088623,621,7188000,0.9999238857199089
359500,0.0007702679140493274,2.589451551437378,621,7190000,0.9996017571538687
359600,0.002273909281939268,2.7495665550231934,621,7192000,0.99953994792304
359700,0.0002387875283602625,2.707815647125244,621,7194000,0.9997551509877667
359800,0.0020723415073007345,2.4260051250457764,621,7196000,0.9980875113978982
359900,0.0001403841597493738,2.8825955390930176,620,7198000,0.9999179025762714
360000,0.0011535638477653265,2.560178279876709,620,7200000,0.9989604642614722
360100,0.00030140025774016976,2.7072529792785645,620,7202000,0.9998436952591874
360200,0.0007435978623107076,2.8116345405578613,620,7204000,0.9962578429840505
360300,3.896569614880718e-05,2.8825793266296387,620,7206000,0.9999621314491378
360400,0.001879956922493875,2.7431607246398926,620,7208000,0.9970310779754072
360500,0.0008218480506911874,2.5585665702819824,620,7210000,0.998775516753085
360600,0.0023585460148751736,2.8524842262268066,620,7212000,0.9994976792950183
360700,0.00037198158679530025,2.7426180839538574,620,7214000,0.9997500443132594
360800,0.0012566568329930305,2.686476230621338,620,7216000,0.9995737097633537
360900,0.002494678134098649,2.8084254264831543,620,7218000,0.999562710581813
361000,0.0002547434705775231,2.6864864826202393,620,7220000,0.9997785280866083
361100,0.00031132972799241543,2.831198215484619,620,7222000,0.9998972220928408
361200,0.00014601142902392894,2.8722944259643555,620,7224000,0.9998563298140652
361300,0.00043978006578981876,2.783254623413086,620,7226000,0.9995228317857254
361400,0.0002461703261360526,2.76031494140625,620,7228000,0.9998940300938557
361500,0.00018220863421447575,2.6728100776672363,620,7230000,0.999796733216499
361600,0.0008388807182200253,2.7274744510650635,620,7232000,0.999499790079426
361700,0.0008989035268314183,2.8204166889190674,620,7234000,0.9993579316069372
361800,0.012573021464049816,2.6161155700683594,619,7236000,0.9916029255837202
361900,0.001381402718834579,2.7920398712158203,619,7238000,0.9997552966233343
362000,0.0006735494243912399,2.835221767425537,619,7240000,0.9997722688276554
362100,0.0004825829528272152,2.7111310958862305,619,7242000,0.999885480341618
362200,0.0001045801691361703,2.8717494010925293,619,7244000,0.9986604299629107
362300,0.000692245492246002,2.860598564147949,619,7246000,0.9995046318508685
362400,0.00029152873321436346,2.8726272583007812,619,7248000,0.9996920394478366
