#{"t_start": 1525614502.709936, "env_id": "FrostbiteNoFrameskip-v4"}
r,l,t,i
260.0,524,1815.251277,306921
260.0,524,1818.327782,307445
210.0,532,1821.461025,307977
240.0,574,1824.909209,308551
240.0,522,1827.944036,309073
250.0,584,1831.349601,309657
220.0,482,1834.178915,310139
230.0,538,1837.295566,310677
220.0,501,1840.202794,311178
210.0,556,1843.488421,311734
230.0,573,1846.917648,312307
210.0,551,1850.131624,312858
240.0,518,1853.239554,313376
210.0,508,1856.158317,313884
210.0,555,1859.377002,314439
220.0,518,1862.437418,314957
270.0,645,1866.187743,315602
260.0,677,1870.104785,316279
270.0,629,1873.74596,316908
240.0,574,1877.158369,317482
260.0,670,1881.05079,318152
220.0,573,1884.410096,318725
220.0,496,1887.287915,319221
260.0,525,1890.323563,319746
250.0,589,1893.726171,320335
260.0,591,1897.1868,320926
220.0,505,1900.160678,321431
260.0,553,1903.358945,321984
220.0,522,1906.471116,322506
180.0,456,1909.119172,322962
220.0,494,1911.993388,323456
240.0,587,1915.464442,324043
220.0,569,1918.798999,324612
220.0,511,1921.818451,325123
250.0,648,1925.646987,325771
230.0,464,1928.357582,326235
230.0,472,1931.179656,326707
240.0,524,1934.240702,327231
250.0,522,1937.312653,327753
250.0,613,1940.836134,328366
260.0,605,1944.44707,328971
230.0,511,1947.463474,329482
250.0,643,1951.255093,330125
260.0,607,1954.785336,330732
220.0,547,1958.028168,331279
200.0,455,1960.625197,331734
220.0,476,1963.437704,332210
220.0,500,1966.326877,332710
230.0,500,1969.241061,333210
230.0,555,1972.480244,333765
260.0,550,1975.714579,334315
250.0,542,1978.943463,334857
230.0,536,1982.074428,335393
210.0,580,1985.460887,335973
220.0,516,1988.436744,336489
240.0,531,1991.534134,337020
240.0,521,1994.578563,337541
240.0,591,1998.01827,338132
160.0,471,2000.750972,338603
260.0,564,2004.033373,339167
250.0,582,2007.464162,339749
250.0,608,2011.094962,340357
230.0,492,2013.91471,340849
200.0,502,2016.813698,341351
250.0,590,2020.269165,341941
250.0,560,2023.521045,342501
210.0,609,2027.146635,343110
240.0,559,2030.449426,343669
230.0,485,2033.272666,344154
260.0,530,2036.350316,344684
250.0,482,2039.187168,345166
260.0,554,2042.388191,345720
270.0,642,2046.181717,346362
250.0,562,2049.452023,346924
210.0,472,2052.20672,347396
250.0,602,2055.717925,347998
170.0,417,2058.167276,348415
210.0,500,2061.097589,348915
260.0,573,2064.391204,349488
220.0,555,2067.633562,350043
240.0,531,2070.729068,350574
240.0,497,2073.643991,351071
260.0,613,2077.295525,351684
190.0,462,2080.003058,352146
240.0,506,2082.941797,352652
260.0,572,2086.286096,353224
190.0,464,2088.932818,353688
210.0,470,2091.671047,354158
210.0,484,2094.485991,354642
260.0,558,2097.734282,355200
170.0,442,2100.318714,355642
270.0,595,2103.815863,356237
260.0,502,2106.759335,356739
260.0,625,2110.426771,357364
220.0,526,2113.56576,357890
230.0,488,2116.372449,358378
270.0,591,2119.832166,358969
200.0,493,2122.770897,359462
220.0,452,2125.423872,359914
240.0,542,2128.560903,360456
250.0,568,2131.871852,361024
240.0,532,2134.990398,361556
260.0,525,2138.076267,362081
260.0,574,2141.411529,362655
230.0,502,2144.306811,363157
260.0,625,2148.024722,363782
220.0,626,2151.662689,364408
250.0,526,2154.775773,364934
260.0,603,2158.333727,365537
250.0,510,2161.361724,366047
250.0,570,2164.727642,366617
230.0,490,2167.612189,367107
250.0,485,2170.457439,367592
270.0,554,2173.678302,368146
210.0,457,2176.375656,368603
260.0,670,2180.309391,369273
270.0,565,2183.601292,369838
230.0,572,2187.018509,370410
240.0,540,2190.208678,370950
250.0,600,2193.816256,371550
190.0,486,2196.659858,372036
260.0,563,2200.0255,372599
270.0,578,2203.447716,373177
250.0,544,2206.632318,373721
270.0,573,2209.967496,374294
240.0,581,2213.415632,374875
240.0,553,2216.673311,375428
260.0,570,2219.97964,375998
210.0,555,2223.236166,376553
260.0,567,2226.571428,377120
230.0,504,2229.515351,377624
260.0,590,2232.938501,378214
240.0,496,2235.828334,378710
270.0,556,2239.091101,379266
220.0,546,2242.303672,379812
260.0,623,2245.934856,380435
220.0,497,2248.819834,380932
250.0,603,2252.369615,381535
240.0,577,2255.80931,382112
260.0,583,2259.278012,382695
270.0,602,2262.747687,383297
260.0,624,2266.411696,383921
240.0,501,2269.383818,384422
250.0,608,2272.947556,385030
230.0,626,2276.638597,385656
270.0,598,2280.171635,386254
260.0,521,2283.22143,386775
270.0,543,2286.427243,387318
260.0,578,2289.872101,387896
180.0,449,2292.527184,388345
230.0,505,2295.441308,388850
260.0,620,2299.052142,389470
230.0,487,2301.87982,389957
270.0,616,2305.475109,390573
240.0,492,2308.370061,391065
270.0,566,2311.667951,391631
230.0,528,2314.711057,392159
270.0,649,2318.625045,392808
270.0,570,2321.998923,393378
260.0,528,2325.047842,393906
270.0,632,2328.751531,394538
230.0,558,2331.948493,395096
250.0,507,2334.8788,395603
270.0,583,2338.257681,396186
250.0,561,2341.536753,396747
240.0,517,2344.592308,397264
250.0,541,2347.749684,397805
270.0,563,2351.094123,398368
270.0,577,2354.494816,398945
260.0,594,2357.906336,399539
240.0,564,2361.203071,400103
260.0,635,2364.903438,400738
260.0,594,2368.360401,401332
250.0,496,2371.282008,401828
260.0,591,2374.704675,402419
230.0,598,2378.233381,403017
180.0,488,2381.113178,403505
260.0,567,2384.469935,404072
270.0,571,2387.741132,404643
260.0,502,2390.698564,405145
230.0,478,2393.43576,405623
270.0,710,2397.611632,406333
240.0,547,2400.729895,406880
250.0,601,2404.311979,407481
190.0,453,2406.993752,407934
260.0,596,2410.470305,408530
270.0,642,2414.211098,409172
260.0,517,2417.243157,409689
180.0,481,2420.013388,410170
210.0,465,2422.756886,410635
270.0,558,2425.985561,411193
270.0,652,2429.826912,411845
240.0,515,2432.891128,412360
240.0,538,2436.089938,412898
260.0,541,2439.264509,413439
270.0,671,2443.169688,414110
260.0,571,2446.454354,414681
270.0,573,2449.733208,415254
270.0,564,2453.01496,415818
270.0,601,2456.487977,416419
270.0,537,2459.536505,416956
270.0,542,2462.693418,417498
270.0,654,2466.427356,418152
270.0,688,2470.386907,418840
260.0,534,2473.463857,419374
250.0,570,2476.736642,419944
260.0,535,2479.808596,420479
270.0,592,2483.311985,421071
240.0,609,2486.771922,421680
270.0,615,2490.30495,422295
240.0,537,2493.36263,422832
270.0,560,2496.607597,423392
230.0,520,2499.570174,423912
210.0,529,2502.655673,424441
260.0,539,2505.792269,424980
200.0,482,2508.561004,425462
220.0,525,2511.61659,425987
210.0,522,2514.639067,426509
250.0,570,2517.995006,427079
260.0,537,2521.08001,427616
270.0,556,2524.341201,428172
270.0,544,2527.456614,428716
210.0,444,2530.022635,429160
270.0,578,2533.475622,429738
250.0,519,2536.535398,430257
240.0,524,2539.548765,430781
270.0,627,2543.178386,431408
270.0,585,2546.603241,431993
240.0,545,2549.7285,432538
180.0,413,2552.090245,432951
250.0,513,2555.039141,433464
260.0,567,2558.300768,434031
260.0,588,2561.702233,434619
270.0,577,2565.047814,435196
260.0,551,2568.276835,435747
250.0,533,2571.342675,436280
230.0,485,2574.107657,436765
200.0,521,2577.149522,437286
270.0,536,2580.2321,437822
230.0,609,2583.721931,438431
220.0,483,2586.450238,438914
270.0,570,2589.740836,439484
210.0,492,2592.562158,439976
270.0,556,2595.722013,440532
270.0,563,2599.042311,441095
270.0,551,2602.172627,441646
250.0,508,2605.09006,442154
270.0,578,2608.437194,442732
180.0,450,2611.003097,443182
210.0,496,2613.894026,443678
270.0,664,2617.802516,444342
220.0,487,2620.736289,444829
220.0,513,2623.74994,445342
250.0,505,2626.729743,445847
270.0,605,2630.34406,446452
270.0,548,2633.573892,447000
280.0,569,2636.904361,447569
240.0,549,2640.135816,448118
270.0,534,2643.260706,448652
260.0,575,2646.63526,449227
270.0,547,2649.826389,449774
260.0,535,2652.966962,450309
240.0,500,2655.867993,450809
270.0,612,2659.498719,451421
270.0,643,2663.250401,452064
250.0,626,2666.883325,452690
270.0,598,2670.366472,453288
250.0,516,2673.343782,453804
180.0,508,2676.301717,454312
260.0,577,2679.66861,454889
230.0,482,2682.445603,455371
220.0,486,2685.221241,455857
260.0,551,2688.447203,456408
270.0,564,2691.79161,456972
260.0,539,2694.920438,457511
260.0,595,2698.430625,458106
240.0,522,2701.495151,458628
280.0,588,2704.899322,459216
170.0,453,2707.557503,459669
260.0,529,2710.574426,460198
230.0,515,2713.558581,460713
260.0,581,2716.91368,461294
260.0,511,2719.831863,461805
190.0,542,2723.019584,462347
230.0,520,2726.044614,462867
240.0,567,2729.351628,463434
250.0,572,2732.72255,464006
270.0,574,2736.081655,464580
270.0,603,2739.679065,465183
270.0,654,2743.491379,465837
260.0,574,2746.921863,466411
270.0,593,2750.356234,467004
270.0,684,2754.444643,467688
270.0,581,2757.791663,468269
200.0,460,2760.509747,468729
260.0,627,2764.104138,469356
