fps,value_loss,nupdates,policy_entropy,explained_variance,total_timesteps
844,0.0006939557497389615,278900,1.7852380275726318,0.9448308423161507,5578000
844,0.00012787830200977623,279000,1.7889907360076904,0.9924190174788237,5580000
844,0.00024270298308692873,279100,1.7883249521255493,0.9882039641961455,5582000
844,0.0004539979563560337,279200,1.784104347229004,0.9525478668510914,5584000
844,0.0002188089129049331,279300,1.7819435596466064,0.9974391844589263,5586000
844,9.238419443136081e-05,279400,1.7887376546859741,0.9964631772600114,5588000
844,7.227817695820704e-05,279500,1.7894718647003174,0.990477885119617,5590000
844,0.000202664959942922,279600,1.7879819869995117,0.911122128367424,5592000
844,0.00021962265600450337,279700,1.786628007888794,0.986152358353138,5594000
844,0.0006728560547344387,279800,1.7858836650848389,0.967839140444994,5596000
844,6.172588473418728e-05,279900,1.7895920276641846,0.9937386112287641,5598000
844,0.0002327066322322935,280000,1.7869396209716797,0.9885197440162301,5600000
844,0.03054690919816494,280100,1.7858957052230835,0.7278562486171722,5602000
844,0.00012946561037097126,280200,1.7880096435546875,0.9296189174056053,5604000
844,0.00014626864867750555,280300,1.7857105731964111,0.9732551965862513,5606000
844,0.0001611705811228603,280400,1.786279320716858,0.9972308008000255,5608000
844,8.14615486888215e-05,280500,1.7897907495498657,0.9943900951184332,5610000
844,0.0009863895829766989,280600,1.7806816101074219,0.9919769959524274,5612000
844,0.0004940704093314707,280700,1.7865186929702759,0.9568471312522888,5614000
844,7.546842971350998e-05,280800,1.7809137105941772,0.9978826409205794,5616000
844,0.021696440875530243,280900,1.7867162227630615,-1.1779930591583252,5618000
844,0.0001205785883939825,281000,1.7797378301620483,0.9905747696757317,5620000
844,9.989661339204758e-05,281100,1.7863305807113647,0.9967631760518998,5622000
844,0.0053368727676570415,281200,1.7860708236694336,0.718113124370575,5624000
844,7.769626245135441e-05,281300,1.778185486793518,0.993940057232976,5626000
844,7.367741636699066e-05,281400,1.7877728939056396,0.9956135093234479,5628000
844,0.00014020306116435677,281500,1.7862880229949951,0.9801365435123444,5630000
844,0.00029362304485403,281600,1.78640878200531,0.981370871886611,5632000
844,4.668458132073283e-05,281700,1.7836520671844482,0.994183492846787,5634000
844,0.00014169912901706994,281800,1.7841193675994873,0.9938591066747904,5636000
844,8.592368249082938e-05,281900,1.7857272624969482,0.9938859716057777,5638000
844,0.004041206557303667,282000,1.7881323099136353,0.8125701546669006,5640000
844,0.0015913078095763922,282100,1.7885854244232178,0.8495840579271317,5642000
844,0.017810773104429245,282200,1.7868778705596924,0.8598261028528214,5644000
844,0.00017775218293536454,282300,1.7781903743743896,0.9940114472992718,5646000
844,0.0006167274550534785,282400,1.7874081134796143,0.9200688526034355,5648000
844,0.002989312168210745,282500,1.7869338989257812,0.8306583762168884,5650000
844,0.00037153565790504217,282600,1.784704566001892,0.9960946165956557,5652000
844,0.00013566463894676417,282700,1.7876650094985962,0.985153685323894,5654000
844,0.00014326037489809096,282800,1.7876660823822021,0.9947318132035434,5656000
844,8.428632281720638e-05,282900,1.7877476215362549,0.9918744573369622,5658000
844,0.0005258962628431618,283000,1.7846864461898804,0.9197929203510284,5660000
844,0.00035117435618303716,283100,1.771302580833435,0.9840502887964249,5662000
844,4.222004645271227e-05,283200,1.7861906290054321,0.9933110461570323,5664000
844,0.00022908645041752607,283300,1.7870635986328125,0.9896249482408166,5666000
844,0.0001517848577350378,283400,1.7893447875976562,0.9852015608921647,5668000
844,0.0032338802702724934,283500,1.7775894403457642,0.7697966545820236,5670000
844,4.3639920477289706e-05,283600,1.7883011102676392,0.998952086083591,5672000
844,5.2901916205883026e-05,283700,1.789262056350708,0.997307570418343,5674000
844,0.0001479960628785193,283800,1.779933214187622,0.9841799437999725,5676000
844,0.001145672402344644,283900,1.765297532081604,0.9695163033902645,5678000
844,9.648771083448082e-05,284000,1.7857977151870728,0.9894713377580047,5680000
844,0.00020251315436325967,284100,1.7891016006469727,0.8972637429833412,5682000
844,0.00010461467172717676,284200,1.7767398357391357,0.995611347258091,5684000
844,6.892107921885327e-05,284300,1.783565878868103,0.9948806599713862,5686000
844,0.00012095845158910379,284400,1.7898139953613281,0.9833605028688908,5688000
844,1.3676459275302477e-05,284500,1.7846330404281616,0.9992849147529341,5690000
844,4.6063116315053776e-05,284600,1.7850797176361084,0.9985784993041307,5692000
844,5.753717414336279e-05,284700,1.7899513244628906,0.9946542647667229,5694000
844,0.00018944127077702433,284800,1.7881004810333252,0.9868196006864309,5696000
844,0.022231031209230423,284900,1.7887214422225952,-0.18372881412506104,5698000
844,0.0001771598617779091,285000,1.7883847951889038,0.9775226805359125,5700000
844,3.58058387064375e-05,285100,1.7896515130996704,0.9963323895353824,5702000
844,0.020815493538975716,285200,1.7903187274932861,0.6952648162841797,5704000
844,0.0007329498184844851,285300,1.7775018215179443,0.9645434133708477,5706000
844,9.925341146299616e-05,285400,1.790334701538086,0.9659751579165459,5708000
844,0.00011415551125537604,285500,1.7895517349243164,0.9764892142266035,5710000
844,0.00027152703842148185,285600,1.784104585647583,0.9887372283264995,5712000
844,0.00031067017698660493,285700,1.7905051708221436,0.9174111485481262,5714000
844,1.603889904799871e-05,285800,1.7894628047943115,0.9939467376098037,5716000
844,8.675934805069119e-05,285900,1.7888562679290771,0.9815050680190325,5718000
844,0.0001274364913115278,286000,1.7883718013763428,0.994626060128212,5720000
844,0.00017348938854411244,286100,1.7828060388565063,0.98976497258991,5722000
844,0.000353196170181036,286200,1.778655767440796,0.8824279084801674,5724000
844,5.43496644240804e-05,286300,1.787187933921814,0.9972290575969964,5726000
844,8.629170042695478e-05,286400,1.7869594097137451,0.9961044071242213,5728000
844,0.00038880499778315425,286500,1.7893493175506592,0.8651251047849655,5730000
844,0.000992769724689424,286600,1.7836666107177734,0.9736452791839838,5732000
844,7.513142918469384e-05,286700,1.786029577255249,0.9911829866468906,5734000
844,0.007116316352039576,286800,1.7873890399932861,-0.8314844369888306,5736000
844,3.267232750658877e-05,286900,1.7855199575424194,0.9946962613612413,5738000
844,0.02416374161839485,287000,1.7871640920639038,0.731156587600708,5740000
844,7.11289030732587e-05,287100,1.7882226705551147,-0.0436171293258667,5742000
844,5.934921864536591e-05,287200,1.7882750034332275,0.21663367748260498,5744000
844,0.010104333981871605,287300,1.7867056131362915,0.7505528926849365,5746000
844,0.00010925983951892704,287400,1.7745048999786377,0.9943851642310619,5748000
844,0.00948338583111763,287500,1.7877099514007568,0.7282154560089111,5750000
844,9.954043343896046e-05,287600,1.7839854955673218,0.972899317741394,5752000
844,4.696211180998944e-05,287700,1.7876737117767334,0.9984191590920091,5754000
844,0.015173147432506084,287800,1.7881834506988525,0.7854023426771164,5756000
844,3.0059305572649464e-05,287900,1.7875258922576904,0.9957833653315902,5758000
844,7.456408638972789e-05,288000,1.7850239276885986,0.9965464216656983,5760000
844,0.02868993952870369,288100,1.7673428058624268,0.5253942012786865,5762000
844,7.886977982707322e-05,288200,1.7857749462127686,0.9963637141045183,5764000
844,0.0003955939901061356,288300,1.7780177593231201,0.8536673337221146,5766000
844,0.00106994214002043,288400,1.7765830755233765,0.9601948149502277,5768000
844,0.003717865329235792,288500,1.7804409265518188,0.8317088484764099,5770000
844,0.0001297439739573747,288600,1.7893730401992798,0.9852783773094416,5772000
844,4.901303327642381e-05,288700,1.787949800491333,0.9961159755475819,5774000
844,0.00020846017287112772,288800,1.788094162940979,0.9914009710773826,5776000
844,0.00017965311417356133,288900,1.7896068096160889,0.6615783274173737,5778000
844,0.00043852292583324015,289000,1.7746565341949463,0.9673960171639919,5780000
844,9.499783482169732e-05,289100,1.7886348962783813,0.9969747918657959,5782000
844,9.449480421608314e-05,289200,1.7698490619659424,0.9956522323191166,5784000
844,0.0017180433496832848,289300,1.7694990634918213,0.9241360425949097,5786000
844,0.04164119064807892,289400,1.7896827459335327,-1.3203275203704834,5788000
844,0.0004782185424119234,289500,1.7889831066131592,0.9737952630966902,5790000
844,0.0005044491263106465,289600,1.789137601852417,0.9760473966598511,5792000
844,0.0001787231012713164,289700,1.7896016836166382,0.9925412097945809,5794000
844,0.00030907016480341554,289800,1.788047432899475,0.9869502913206816,5796000
844,0.00022039916075300425,289900,1.7881619930267334,0.990322781726718,5798000
844,0.000531882862560451,290000,1.7783781290054321,0.9765004850924015,5800000
844,6.82592362863943e-05,290100,1.7879199981689453,0.9962510603945702,5802000
844,6.632376607740298e-05,290200,1.7886848449707031,0.9950357060879469,5804000
844,9.420588321518153e-05,290300,1.7887599468231201,0.996218285523355,5806000
844,0.0001457259349990636,290400,1.7892005443572998,0.9822199512273073,5808000
844,7.499487401219085e-05,290500,1.7886043787002563,0.9750309940427542,5810000
844,0.010691210627555847,290600,1.7889114618301392,0.7660962492227554,5812000
844,2.6300822355551645e-05,290700,1.7828607559204102,0.9971237455029041,5814000
844,0.0005381784867495298,290800,1.7822468280792236,0.9891251735389233,5816000
844,0.00012387672904878855,290900,1.7886478900909424,0.9930643136613071,5818000
844,6.972998380661011e-05,291000,1.7833465337753296,0.992296407930553,5820000
844,0.0010225116275250912,291100,1.7850452661514282,0.9581073448061943,5822000
844,9.10350790945813e-05,291200,1.788539171218872,0.9969396851956844,5824000
844,4.105534389964305e-05,291300,1.7893989086151123,0.993719918653369,5826000
844,0.00011019154771929607,291400,1.7823463678359985,0.9705348070710897,5828000
844,0.039067722856998444,291500,1.7891590595245361,-1.358015775680542,5830000
844,6.219191709533334e-05,291600,1.7862718105316162,0.6580077111721039,5832000
844,2.4595612558186986e-05,291700,1.7888572216033936,0.9983696645358577,5834000
844,0.0001392824633512646,291800,1.7888529300689697,0.9930915371514857,5836000
844,0.00015808866010047495,291900,1.7739999294281006,0.9891498712822795,5838000
844,0.00018256582552567124,292000,1.7887626886367798,0.9881933517754078,5840000
844,0.00011570858623599634,292100,1.7884632349014282,0.9977089874446392,5842000
844,0.00014416877820622176,292200,1.7904434204101562,0.971614284440875,5844000
844,0.0004826975637115538,292300,1.790601134300232,0.9802790768444538,5846000
844,8.149270433932543e-05,292400,1.7718961238861084,0.993298543151468,5848000
844,9.283779945690185e-05,292500,1.7876098155975342,0.9734556116163731,5850000
844,0.010522841475903988,292600,1.7862365245819092,0.8180429190397263,5852000
844,0.008604285307228565,292700,1.7906856536865234,0.7333052456378937,5854000
844,2.996094735863153e-05,292800,1.7892751693725586,0.9981673719594255,5856000
844,3.5490968002704903e-05,292900,1.7659132480621338,0.9973327631596476,5858000
844,0.00012996360601391643,293000,1.790055513381958,0.9900553533807397,5860000
844,9.746997966431081e-05,293100,1.788703203201294,0.994458977598697,5862000
844,6.970899266889319e-05,293200,1.787926435470581,0.9882838176563382,5864000
844,3.726672730408609e-05,293300,1.7769826650619507,0.9938956680707633,5866000
844,0.011819572187960148,293400,1.7909977436065674,-0.012756109237670898,5868000
844,0.00013752315135207027,293500,1.7909202575683594,0.9874805994331837,5870000
844,0.0075330971740186214,293600,1.7891308069229126,0.7080900371074677,5872000
844,0.00020127669267822057,293700,1.7890911102294922,0.9490990415215492,5874000
844,4.0727161831455305e-05,293800,1.7861182689666748,0.9983694758266211,5876000
844,0.0001343602780252695,293900,1.7900340557098389,0.9905713144689798,5878000
844,4.740957956528291e-05,294000,1.789425253868103,0.9848075555637479,5880000
844,0.000318351638270542,294100,1.784878134727478,0.9831761978566647,5882000
844,5.125069947098382e-05,294200,1.7884327173233032,0.9977060514502227,5884000
844,0.00018919314607046545,294300,1.78145432472229,0.9737691450864077,5886000
844,0.0004184017889201641,294400,1.7895809412002563,0.9491110146045685,5888000
844,0.0005707290256395936,294500,1.7883338928222656,0.9665386006236076,5890000
844,0.00012665345275308937,294600,1.7889900207519531,0.9778796881437302,5892000
844,0.0003439780557528138,294700,1.7884174585342407,0.9831004235893488,5894000
844,0.026887845247983932,294800,1.7886273860931396,0.8092235624790192,5896000
844,0.00021386216394603252,294900,1.7881860733032227,0.9919235073029995,5898000
844,2.6116647859453224e-05,295000,1.7665603160858154,0.9965771634597331,5900000
844,0.00023954389325808734,295100,1.7884525060653687,0.9808753840625286,5902000
844,0.00012356977094896138,295200,1.7868711948394775,0.9837065041065216,5904000
844,4.687895125243813e-05,295300,1.7883529663085938,0.9655159898102283,5906000
844,0.0003408268967177719,295400,1.787426233291626,0.9824797138571739,5908000
844,0.007341182790696621,295500,1.7892704010009766,0.8247199356555939,5910000
844,8.06614916655235e-05,295600,1.7902841567993164,0.9561802409589291,5912000
844,3.26804984069895e-05,295700,1.7899529933929443,0.9850070588290691,5914000
844,0.0007977622444741428,295800,1.7471271753311157,0.9712132886052132,5916000
844,0.006843591574579477,295900,1.7860286235809326,0.8785043060779572,5918000
844,2.1158453819225542e-05,296000,1.7885916233062744,0.9974037443753332,5920000
844,4.7767796786502004e-05,296100,1.7886936664581299,0.9962354565504938,5922000
844,2.5812973035499454e-05,296200,1.7885706424713135,0.9933141088113189,5924000
844,0.0003136483719572425,296300,1.7857118844985962,0.9559577777981758,5926000
844,0.024249669164419174,296400,1.7852275371551514,0.6780224442481995,5928000
844,0.00013569489237852395,296500,1.7869304418563843,0.9943918827921152,5930000
844,5.890077954973094e-05,296600,1.7860397100448608,0.9939933666028082,5932000
844,0.02076045423746109,296700,1.7888062000274658,0.6324502229690552,5934000
844,2.2678763343719766e-05,296800,1.7726433277130127,0.9969629000406712,5936000
844,0.00010636330262059346,296900,1.7863590717315674,0.9721675533801317,5938000
844,0.009917648509144783,297000,1.7878103256225586,0.8313670605421066,5940000
844,5.803167005069554e-05,297100,1.7888333797454834,0.9968549415934831,5942000
844,0.000403016951167956,297200,1.7809617519378662,0.9156636595726013,5944000
844,0.00022462327615357935,297300,1.7851474285125732,0.9350592792034149,5946000
844,0.0001262706791749224,297400,1.7870432138442993,0.993894184473902,5948000
844,0.00027925227186642587,297500,1.7851879596710205,0.974334716796875,5950000
844,6.289891462074593e-05,297600,1.785482406616211,0.9967844537459314,5952000
844,3.0932296795072034e-05,297700,1.788047432899475,0.9977469388395548,5954000
844,0.0001928719284478575,297800,1.7863391637802124,0.9831423778086901,5956000
844,4.6345907321665436e-05,297900,1.787759780883789,0.9969285882543772,5958000
844,0.00020659978326875716,298000,1.7898523807525635,0.9378275647759438,5960000
844,0.0002937499084509909,298100,1.7863903045654297,0.9834630955010653,5962000
844,1.938701643666718e-05,298200,1.7764339447021484,0.995872653555125,5964000
844,0.00014695698337163776,298300,1.764538049697876,0.9867984866723418,5966000
844,0.000147356215165928,298400,1.7782694101333618,0.9881405755877495,5968000
844,5.0749931688187644e-05,298500,1.7560322284698486,0.9914595121517777,5970000
844,0.00021802839182782918,298600,1.7733840942382812,0.9929099231958389,5972000
844,5.382209928939119e-05,298700,1.785337209701538,0.8814189210534096,5974000
844,0.0003438937128521502,298800,1.7761609554290771,0.9824441391974688,5976000
844,0.00020125461742281914,298900,1.781508207321167,0.9965157692786306,5978000
844,0.00013016338925808668,299000,1.7813431024551392,0.9902258878573775,5980000
844,0.00011219903535675257,299100,1.7806565761566162,0.9985325200250372,5982000
844,0.00011934120993828401,299200,1.7820241451263428,0.9851582078263164,5984000
844,0.0012967782095074654,299300,1.752598524093628,0.9178477823734283,5986000
844,6.996157026151195e-05,299400,1.7677199840545654,0.9966099651064724,5988000
844,0.0009036887204274535,299500,1.7830955982208252,0.8894662484526634,5990000
844,0.0008223000913858414,299600,1.7709152698516846,0.9627086855471134,5992000
844,6.399272388080135e-05,299700,1.7843077182769775,0.997216122224927,5994000
844,0.0003147127863485366,299800,1.787719488143921,0.9804977159947157,5996000
844,0.04175053536891937,299900,1.7853225469589233,0.6794402897357941,5998000
844,7.312005618587136e-05,300000,1.7813990116119385,0.9948832644149661,6000000
844,0.000107531450339593,300100,1.7887462377548218,0.9864276060834527,6002000
844,0.016493812203407288,300200,1.7852466106414795,0.6997767388820648,6004000
844,5.365721881389618e-05,300300,1.7895786762237549,0.9939899803139269,6006000
844,0.0009200503118336201,300400,1.7898212671279907,0.6956206560134888,6008000
844,7.821315375622362e-05,300500,1.7896836996078491,0.9937254735268652,6010000
844,0.0005313524743542075,300600,1.789441704750061,0.9611013792455196,6012000
844,6.505796773126349e-05,300700,1.7908684015274048,0.9828930161893368,6014000
844,0.00020856960327364504,300800,1.7891019582748413,0.9932118817232549,6016000
844,0.0001726386253722012,300900,1.7893955707550049,0.9945344855077565,6018000
844,0.00010794053378049284,301000,1.7905027866363525,0.9859681082889438,6020000
844,9.108769154408947e-05,301100,1.7886120080947876,0.9946960802190006,6022000
844,7.820846803952008e-05,301200,1.7883402109146118,0.9927439671009779,6024000
844,0.00011744444782380015,301300,1.789825439453125,0.9870539922267199,6026000
844,0.008102712221443653,301400,1.7829822301864624,0.7671711146831512,6028000
844,0.0007948653073981404,301500,1.7691072225570679,0.8889934569597244,6030000
844,0.00019069827976636589,301600,1.7888963222503662,0.9394382461905479,6032000
844,0.00010230411135125905,301700,1.745969533920288,0.989769795909524,6034000
844,0.008667134679853916,301800,1.787347435951233,0.8742843717336655,6036000
844,0.0005518235848285258,301900,1.7893940210342407,0.9457309171557426,6038000
844,0.003396064043045044,302000,1.772091269493103,0.8723420947790146,6040000
844,9.752621554071084e-05,302100,1.7889703512191772,0.990573956631124,6042000
844,0.009996207430958748,302200,1.789323091506958,0.7038627564907074,6044000
844,0.0002885637222789228,302300,1.7604011297225952,0.8180863857269287,6046000
844,0.004090289585292339,302400,1.7823225259780884,0.8553333878517151,6048000
844,8.111688657663763e-05,302500,1.7903766632080078,0.9835868757218122,6050000
844,3.7496996810659766e-05,302600,1.7840518951416016,0.99896787898615,6052000
844,0.0002501729759387672,302700,1.7734702825546265,0.9573734886944294,6054000
844,5.105869422550313e-05,302800,1.7865301370620728,0.9982778056291863,6056000
844,7.015693699941039e-05,302900,1.7880971431732178,0.9963738657534122,6058000
844,3.0617455195169896e-05,303000,1.7898390293121338,0.9876920115202665,6060000
844,0.0016860893229022622,303100,1.766506552696228,0.9641025960445404,6062000
844,5.077642708783969e-05,303200,1.7872956991195679,0.9982730316696689,6064000
844,0.00014887662837281823,303300,1.789442777633667,0.8917492032051086,6066000
844,0.0308422539383173,303400,1.785987138748169,-0.4041379690170288,6068000
844,0.014168212190270424,303500,1.7893720865249634,-3.9043474197387695,6070000
844,9.987033263314515e-05,303600,1.7842375040054321,0.9770217444747686,6072000
844,0.0003979153116233647,303700,1.7554458379745483,0.9891933128237724,6074000
844,0.01495806872844696,303800,1.7886736392974854,-0.06990337371826172,6076000
844,5.7520857808412984e-05,303900,1.7889692783355713,0.9795241188257933,6078000
844,0.00018238901975564659,304000,1.7530715465545654,0.9902418563142419,6080000
844,0.0001027194521157071,304100,1.7851085662841797,0.9951771586202085,6082000
844,6.578952888958156e-05,304200,1.7888797521591187,0.993823847733438,6084000
844,7.872087007854134e-05,304300,1.761176347732544,0.9950097315013409,6086000
844,0.00019411764515098184,304400,1.7888809442520142,0.9793593194335699,6088000
844,0.000324177963193506,304500,1.7894150018692017,0.9579985104501247,6090000
844,0.0004718029813375324,304600,1.7776424884796143,0.9076674059033394,6092000
844,0.0008729462279006839,304700,1.7884877920150757,0.978391045704484,6094000
844,6.429966015275568e-05,304800,1.7675212621688843,0.9962141334544867,6096000
844,0.0002585720212664455,304900,1.7896766662597656,0.9647452048957348,6098000
844,0.0003681965172290802,305000,1.7897660732269287,0.9171102419495583,6100000
844,0.001325105084106326,305100,1.7883968353271484,0.9036353677511215,6102000
844,0.0014573023654520512,305200,1.7895257472991943,0.9563160464167595,6104000
844,0.0007597840158268809,305300,1.761818528175354,0.948754332959652,6106000
844,0.005535786040127277,305400,1.7884242534637451,0.8854547590017319,6108000
844,0.0002653570263646543,305500,1.7862884998321533,0.9931131512857974,6110000
844,0.005019360687583685,305600,1.786696195602417,0.9212615564465523,6112000
844,8.135487587423995e-05,305700,1.7821323871612549,0.9907479733228683,6114000
844,0.011870315298438072,305800,1.7891552448272705,0.4002230167388916,6116000
844,0.00047525964328087866,305900,1.7517480850219727,0.875354990363121,6118000
844,0.001050673658028245,306000,1.7159907817840576,0.9667203426361084,6120000
844,4.365102358860895e-05,306100,1.7613074779510498,0.9958670646883547,6122000
844,4.3326846935087815e-05,306200,1.7850078344345093,0.9906242238357663,6124000
844,6.33015952189453e-05,306300,1.7850778102874756,0.9856222122907639,6126000
844,0.00012721089296974242,306400,1.7883999347686768,0.9930561957880855,6128000
844,4.6865770855220035e-05,306500,1.7899147272109985,0.991982982493937,6130000
844,0.00013095616304781288,306600,1.7847411632537842,0.993597558233887,6132000
844,6.497914728242904e-05,306700,1.7868883609771729,0.990691838786006,6134000
844,4.71268140245229e-05,306800,1.7897987365722656,0.9722641408443451,6136000
844,8.349218842340633e-05,306900,1.786820650100708,0.8072007298469543,6138000
844,0.000392606423702091,307000,1.7499706745147705,0.981947710737586,6140000
844,0.00013667333405464888,307100,1.789772391319275,0.9813415184617043,6142000
844,0.02153307944536209,307200,1.7868232727050781,0.7169187366962433,6144000
844,0.0002528249751776457,307300,1.7816097736358643,0.9655540473759174,6146000
844,0.0002802592935040593,307400,1.790260672569275,0.9595138840377331,6148000
844,0.000582907407078892,307500,1.7494070529937744,0.9678845889866352,6150000
844,0.0006099980091676116,307600,1.7899940013885498,0.9695471469312906,6152000
844,0.00020534932264126837,307700,1.7814849615097046,0.9922293084673584,6154000
844,0.00010486275277798995,307800,1.7889604568481445,0.995061325840652,6156000
844,0.0005587365594692528,307900,1.7888656854629517,0.9790340792387724,6158000
844,0.008115826174616814,308000,1.7853422164916992,0.9218874573707581,6160000
844,4.3721818656194955e-05,308100,1.7896379232406616,0.9959577610716224,6162000
844,0.0005491398624144495,308200,1.764630675315857,0.9629200957715511,6164000
844,0.00010854616994038224,308300,1.7813571691513062,0.9910680362954736,6166000
844,0.0007391829276457429,308400,1.7289221286773682,0.9626149870455265,6168000
844,0.0003550469991751015,308500,1.7019857168197632,0.9739962965250015,6170000
844,7.782083412166685e-05,308600,1.7839386463165283,0.9961636767257005,6172000
844,0.0006615479360334575,308700,1.7841053009033203,0.9736105054616928,6174000
844,7.2965667641256e-05,308800,1.7903589010238647,0.9923412278294563,6176000
844,6.69911241857335e-05,308900,1.7893444299697876,0.9958943142555654,6178000
844,5.897588562220335e-05,309000,1.7904479503631592,0.9964854882564396,6180000
844,0.0013219318352639675,309100,1.7869460582733154,0.9715323187410831,6182000
844,0.0002073069626931101,309200,1.789568543434143,0.9123939722776413,6184000
844,0.0001578204974066466,309300,1.7890657186508179,0.9902427969500422,6186000
844,0.00018529509543441236,309400,1.7824503183364868,0.9817366544157267,6188000
844,8.217294089263305e-05,309500,1.790631890296936,0.9549620263278484,6190000
844,0.012208030559122562,309600,1.7896966934204102,0.7773231714963913,6192000
844,0.0001806466025300324,309700,1.78462815284729,0.994220660533756,6194000
844,0.00010301642760168761,309800,1.773177146911621,0.9943821029737592,6196000
844,0.00011249346425756812,309900,1.7904695272445679,0.9844405697658658,6198000
844,0.014825823716819286,310000,1.7878987789154053,0.7056056261062622,6200000
844,0.00042017182568088174,310100,1.786428451538086,0.9555503576993942,6202000
844,0.0012378187384456396,310200,1.7401231527328491,0.9626676365733147,6204000
844,5.6918233894975856e-05,310300,1.7883622646331787,0.9984944358002394,6206000
844,6.920083978911862e-05,310400,1.7766574621200562,0.9947511139325798,6208000
844,0.02527483180165291,310500,1.7887840270996094,0.7805353701114655,6210000
844,0.00011946778977289796,310600,1.7716176509857178,0.9929309468716383,6212000
844,6.26416367595084e-05,310700,1.7893218994140625,0.9844026593491435,6214000
844,0.0002449224120937288,310800,1.7587789297103882,0.9898654576390982,6216000
844,1.9037806850974448e-05,310900,1.7832720279693604,0.9989401120692492,6218000
844,4.3062955228378996e-05,311000,1.7890771627426147,0.9964869620744139,6220000
844,0.0007297353004105389,311100,1.7484737634658813,0.9719966817647219,6222000
844,0.0002381901431363076,311200,1.788098931312561,0.9924733033403754,6224000
844,4.830395118915476e-05,311300,1.789562463760376,0.9664393626153469,6226000
844,0.0002280721382703632,311400,1.782342553138733,0.9904855573549867,6228000
844,4.769747465616092e-05,311500,1.7884324789047241,0.9989813320571557,6230000
844,0.00046133677824400365,311600,1.7899383306503296,0.7248369455337524,6232000
844,0.00014895154163241386,311700,1.779717206954956,0.9941937900148332,6234000
844,5.146598050487228e-05,311800,1.7900129556655884,0.9886417612433434,6236000
844,3.257892240071669e-05,311900,1.7890751361846924,0.9982941180933267,6238000
844,0.0002289065159857273,312000,1.759418249130249,0.9889583243057132,6240000
844,9.345276339445263e-05,312100,1.7885551452636719,0.9959196085110307,6242000
844,0.0001340134476777166,312200,1.788365125656128,0.9667155630886555,6244000
844,5.711428093491122e-05,312300,1.7600562572479248,0.9944589002989233,6246000
844,6.211958680069074e-05,312400,1.789446473121643,0.9908501207828522,6248000
844,0.0002472967025823891,312500,1.7651660442352295,0.9564376771450043,6250000
844,9.997210145229474e-05,312600,1.7570472955703735,0.9964829799719155,6252000
844,0.00011080319382017478,312700,1.7880653142929077,0.9930744934827089,6254000
844,0.0001676330721238628,312800,1.7827075719833374,0.9952799919992685,6256000
844,7.647190795978531e-05,312900,1.7866153717041016,0.9909068522974849,6258000
844,0.000137928785989061,313000,1.7906742095947266,0.9526014439761639,6260000
844,0.0002627230132929981,313100,1.7901668548583984,0.9807645082473755,6262000
844,5.500640327227302e-05,313200,1.7893104553222656,0.9809261132031679,6264000
844,6.15308090345934e-05,313300,1.7909265756607056,0.9864172302186489,6266000
844,6.899268191773444e-05,313400,1.790578842163086,0.9736830517649651,6268000
844,0.0001249504421139136,313500,1.7610206604003906,0.9907210422679782,6270000
844,6.373546784743667e-05,313600,1.7887967824935913,0.9974268577061594,6272000
844,0.0028142135124653578,313700,1.7903776168823242,0.8646283447742462,6274000
844,0.0008683814667165279,313800,1.7903169393539429,0.501715362071991,6276000
844,2.732802022364922e-05,313900,1.7892789840698242,0.9986578380921856,6278000
844,0.00030667835380882025,314000,1.7897064685821533,0.9851071489974856,6280000
844,0.012135562486946583,314100,1.750180959701538,-1.035135269165039,6282000
844,6.783450953662395e-05,314200,1.7898975610733032,0.9966235721949488,6284000
844,0.00018643858493305743,314300,1.782494306564331,0.9881660360842943,6286000
844,0.0002821682137437165,314400,1.7898378372192383,0.9338403195142746,6288000
844,0.00015165162039920688,314500,1.7869783639907837,0.982325829565525,6290000
844,0.008107272908091545,314600,1.7886444330215454,0.8390560746192932,6292000
844,7.286110485438257e-05,314700,1.7837690114974976,0.9927711123600602,6294000
844,0.00013984298857394606,314800,1.7889293432235718,0.9958464638330042,6296000
844,4.028377225040458e-05,314900,1.7897037267684937,0.9986562834819779,6298000
844,0.00014000182272866368,315000,1.7912585735321045,0.972360210493207,6300000
844,7.182864646892995e-05,315100,1.7903709411621094,0.9945014724507928,6302000
844,6.923008186277002e-05,315200,1.789423942565918,0.9935435326769948,6304000
844,4.1329960367875174e-05,315300,1.7893235683441162,0.998539837775752,6306000
844,2.3606622562510893e-05,315400,1.7911399602890015,0.9816738981753588,6308000
844,5.938017784501426e-05,315500,1.7908388376235962,0.9947448261082172,6310000
844,8.623765461379662e-05,315600,1.790287733078003,0.9971856763586402,6312000
844,5.497240272234194e-05,315700,1.7903035879135132,0.9945644899271429,6314000
844,7.211646880023181e-05,315800,1.7670774459838867,0.9977641957812011,6316000
844,5.356178735382855e-05,315900,1.790304183959961,0.9976053996942937,6318000
844,2.7208599931327626e-05,316000,1.7898595333099365,0.9978327623102814,6320000
844,0.00031765023595653474,316100,1.789903998374939,0.9774890709668398,6322000
844,9.019444405566901e-05,316200,1.7894207239151,0.9889852674677968,6324000
844,0.014484444633126259,316300,1.7897508144378662,0.7259412407875061,6326000
844,0.0015187441604211926,316400,1.7681684494018555,0.9327620193362236,6328000
844,0.02726212702691555,316500,1.7877219915390015,0.38100600242614746,6330000
