total_timesteps,explained_variance,policy_entropy,value_loss,nupdates,fps
6232800,0.9962743923533708,1.7865102291107178,0.000156185487867333,1558200,441
6233200,0.9230892583727837,1.7850332260131836,0.00016423224587924778,1558300,441
6233600,0.9324837997555733,1.7869081497192383,0.000161415635375306,1558400,441
6234000,0.8933198750019073,1.7861218452453613,0.00017104108701460063,1558500,441
6234400,-0.00018525123596191406,1.7869205474853516,0.12051432579755783,1558600,441
6234800,0.8663636147975922,1.7882583141326904,0.00018242557416670024,1558700,441
6235200,-3.491574287414551,1.7845523357391357,0.00013867075904272497,1558800,441
6235600,0.9814164265990257,1.7847319841384888,0.00018196317250840366,1558900,441
6236000,0.9980756129371002,1.7866168022155762,0.00017352279974147677,1559000,441
6236400,0.9634715653955936,1.7839443683624268,0.00016550660075154155,1559100,441
6236800,0.878265418112278,1.7835923433303833,0.0001659945264691487,1559200,441
6237200,0.9985446996288374,1.7830111980438232,0.00017018521612044424,1559300,441
6237600,-3.764380931854248,1.780684232711792,0.00017171312356367707,1559400,441
6238000,0.9732099622488022,1.7835142612457275,0.00016606136341579258,1559500,441
6238400,0.9927386934868991,1.7863285541534424,0.0001692590449238196,1559600,441
6238800,0.9961522843223065,1.7841780185699463,0.00016247222083620727,1559700,441
6239200,0.9897337174043059,1.7845706939697266,0.00016570108709856868,1559800,441
6239600,-0.0009448528289794922,1.7864768505096436,0.12073006480932236,1559900,441
6240000,0.9330210089683533,1.786672830581665,0.0001598212111275643,1560000,441
6240400,0.9859208632260561,1.7882323265075684,0.00016079863416962326,1560100,441
6240800,0.9948090207763016,1.7871930599212646,0.00015480838192161173,1560200,441
6241200,0.9946764870546758,1.7878313064575195,0.00016305451572407037,1560300,441
6241600,-0.0003094673156738281,1.7877291440963745,0.12057891488075256,1560400,441
6242000,0.8927754163742065,1.7882108688354492,0.000172118452610448,1560500,441
6242400,0.7836292088031769,1.7885451316833496,0.0001697168918326497,1560600,441
6242800,0.9852399220690131,1.7881927490234375,0.00016729325579944998,1560700,441
6243200,0.001689612865447998,1.7851779460906982,0.12056825309991837,1560800,441
6243600,0.9924937444739044,1.7826778888702393,0.00016629233141429722,1560900,441
6244000,-5.960464477539062e-07,1.7853952646255493,0.1206589862704277,1561000,441
6244400,0.0005121231079101562,1.7858619689941406,0.1205844059586525,1561100,441
6244800,0.9733982048928738,1.785658836364746,0.00016244106518570334,1561200,441
6245200,0.9915096955373883,1.782835841178894,0.0001677628024481237,1561300,441
6245600,0.9825144317001104,1.7781143188476562,0.00017024550470523536,1561400,441
6246000,0.9495709650218487,1.7740894556045532,0.00016883708303794265,1561500,441
6246400,0.9801577888429165,1.7762943506240845,0.00017324124928563833,1561600,441
6246800,0.8861461207270622,1.779003381729126,0.00018747325520962477,1561700,441
6247200,0.9889337290078402,1.774970293045044,0.00017888486036099494,1561800,441
6247600,0.9902111813426018,1.7769348621368408,0.00017639341240283102,1561900,441
6248000,0.0010773539543151855,1.7779350280761719,0.12039528042078018,1562000,441
6248400,0.9135002195835114,1.7806873321533203,0.00017647678032517433,1562100,441
6248800,0.9255100265145302,1.7835752964019775,0.00018317613285034895,1562200,441
6249200,0.9996588962094393,1.7862094640731812,0.0001634118816582486,1562300,441
6249600,0.2641505002975464,1.7862987518310547,0.0001720608415780589,1562400,441
6250000,0.9978089961223304,1.7841832637786865,0.0001692431978881359,1562500,441
6250400,0.991241192445159,1.7831695079803467,0.0001666593161644414,1562600,441
6250800,0.0008825063705444336,1.7853480577468872,0.12060143053531647,1562700,441
6251200,0.9870679844170809,1.7862499952316284,0.00016075150051619858,1562800,441
6251600,0.9414890371263027,1.7869547605514526,0.00016692903591319919,1562900,441
6252000,0.7683104574680328,1.7848951816558838,0.00017161123105324805,1563000,441
6252400,0.9770343992859125,1.7828290462493896,0.00017615678370930254,1563100,441
6252800,0.9861275032162666,1.782297968864441,0.00018179402104578912,1563200,441
6253200,0.8802473694086075,1.7803895473480225,0.00018257884948980063,1563300,441
6253600,0.9747782181948423,1.7800703048706055,0.0001813070266507566,1563400,441
6254000,0.9384813457727432,1.7785910367965698,0.00018448365153744817,1563500,441
6254400,0.00019496679306030273,1.7795429229736328,0.12033158540725708,1563600,441
6254800,0.9945405810140073,1.7778823375701904,0.0001857836323324591,1563700,441
6255200,0.0007035136222839355,1.7811377048492432,0.12041974812746048,1563800,441
6255600,0.999349562858697,1.7813518047332764,0.0001839625765569508,1563900,441
6256000,0.997745058266446,1.7849717140197754,0.0001897524343803525,1564000,441
6256400,0.990746246650815,1.7870910167694092,0.00018949806690216064,1564100,441
6256800,0.9344375655055046,1.7878341674804688,0.00018901775183621794,1564200,441
6257200,0.9956854190677404,1.7867333889007568,0.00018723990069702268,1564300,441
6257600,0.9893678603693843,1.7864030599594116,0.00018045809702016413,1564400,441
6258000,0.0018191337585449219,1.7872644662857056,0.12057175487279892,1564500,441
6258400,0.9967778741847724,1.7869207859039307,0.00016955204773694277,1564600,441
6258800,0.983669925481081,1.7844953536987305,0.0001749986404320225,1564700,441
6259200,0.0004851222038269043,1.78395676612854,0.12043643742799759,1564800,441
6259600,0.9946004673838615,1.7828292846679688,0.00017578502593096346,1564900,441
6260000,0.9980533383786678,1.7815991640090942,0.00017513809143565595,1565000,441
6260400,0.9910309240221977,1.7845182418823242,0.00018029393686447293,1565100,441
6260800,0.9929732223972678,1.7859656810760498,0.00017088920867536217,1565200,441
6261200,0.9987715223105624,1.7882487773895264,0.00016500201309099793,1565300,441
6261600,0.9885690826922655,1.7888154983520508,0.0001658343244343996,1565400,441
6262000,0.9406861215829849,1.7867201566696167,0.00017326002125628293,1565500,441
6262400,-15.260143280029297,1.784226894378662,0.00013251241762191057,1565600,441
6262800,0.9711595885455608,1.7852656841278076,0.00017766845121514052,1565700,441
6263200,0.9314921870827675,1.7848161458969116,0.00016772528761066496,1565800,441
6263600,0.9970233391504735,1.7815048694610596,0.00016777837299741805,1565900,441
6264000,0.9930371674709022,1.7801729440689087,0.0001772973919287324,1566000,441
6264400,0.9892833633348346,1.7817721366882324,0.00017334458243567497,1566100,441
6264800,0.0014647841453552246,1.7818154096603394,0.12053042650222778,1566200,441
6265200,0.996870658127591,1.7787609100341797,0.0001737126149237156,1566300,441
6265600,-0.0005404949188232422,1.779466986656189,0.12044546008110046,1566400,441
6266000,0.9971056885551661,1.783062219619751,0.00018114279373548925,1566500,441
6266400,0.9989063590764999,1.7845118045806885,0.00019087638065684587,1566600,441
6266800,0.9996976530528627,1.7811936140060425,0.0001789162924978882,1566700,441
6267200,0.9911718554794788,1.7777832746505737,0.00018629050464369357,1566800,441
6267600,0.9323645830154419,1.7734007835388184,0.000192936000530608,1566900,441
6268000,0.988318826071918,1.7711405754089355,0.00019077742763329297,1567000,441
6268400,0.9604161567986012,1.7760593891143799,0.00019365648040547967,1567100,441
6268800,0.9657060131430626,1.7784016132354736,0.00019845845235977322,1567200,441
6269200,0.0016422271728515625,1.7805283069610596,0.1201557144522667,1567300,441
6269600,0.990682284347713,1.7772290706634521,0.00020014223991893232,1567400,441
6270000,0.9846016969531775,1.7778195142745972,0.00020185521862003952,1567500,441
6270400,0.9998346027714433,1.7766176462173462,0.00018847333558369428,1567600,441
6270800,0.9860919350758195,1.775728702545166,0.0001923141535371542,1567700,441
6271200,0.9940252415835857,1.777809500694275,0.00019169115694239736,1567800,441
6271600,0.9956322675570846,1.7798748016357422,0.00018287971033714712,1567900,441
6272000,0.9947325550019741,1.778281569480896,0.00018351440667174757,1568000,441
6272400,0.9582441002130508,1.7739896774291992,0.0001887116814032197,1568100,441
6272800,0.0015011429786682129,1.7762163877487183,0.1202702447772026,1568200,441
6273200,0.9989033070160076,1.7797017097473145,0.00017781861242838204,1568300,441
6273600,0.9986171716591343,1.7793662548065186,0.00017567946633789688,1568400,441
6274000,0.9888642141595483,1.7820618152618408,0.00017261385801248252,1568500,441
6274400,0.9658968821167946,1.783056378364563,0.000173066247953102,1568600,441
6274800,0.9795717783272266,1.7791566848754883,0.00017283421766478568,1568700,441
6275200,0.8782906830310822,1.7779611349105835,0.00017274153651669621,1568800,441
6275600,0.9753600656986237,1.7779114246368408,0.0001738307037157938,1568900,441
6276000,0.9952652445062995,1.7748826742172241,0.00017104015569202602,1569000,441
6276400,0.9982173055177554,1.773983120918274,0.00017343633226118982,1569100,441
6276800,0.9968110874760896,1.7742031812667847,0.0001664608425926417,1569200,441
6277200,0.9911890542134643,1.777350902557373,0.00016883565695025027,1569300,441
6277600,0.9950545709580183,1.7763972282409668,0.00016540734213776886,1569400,441
6278000,0.94766940549016,1.7773268222808838,0.00016394071280956268,1569500,441
6278400,0.0002626776695251465,1.7771214246749878,0.12060707062482834,1569600,441
6278800,0.951423604041338,1.777653694152832,0.00016679856344126165,1569700,441
6279200,0.9979514977894723,1.7755396366119385,0.00016438910097349435,1569800,441
6279600,0.997926575364545,1.7791999578475952,0.00015829359472263604,1569900,441
6280000,0.9966894229874015,1.7781457901000977,0.0001576125796418637,1570000,441
6280400,0.9940949813462794,1.776491641998291,0.00016473876894451678,1570100,441
6280800,0.996290032286197,1.7744126319885254,0.00016023289936129004,1570200,441
6281200,0.9875227566808462,1.777732491493225,0.00016818460426293314,1570300,441
6281600,0.9183062985539436,1.7792439460754395,0.00017250594100914896,1570400,441
6282000,0.9577641636133194,1.7787086963653564,0.0001640976988710463,1570500,441
6282400,0.991588992998004,1.7752119302749634,0.00015337191871367395,1570600,441
6282800,0.9974230281077325,1.7757201194763184,0.00015788295422680676,1570700,441
6283200,0.997850633924827,1.778832197189331,0.00016155980119947344,1570800,441
6283600,0.9957384946756065,1.7793833017349243,0.00016512564616277814,1570900,441
6284000,0.9914322402328253,1.781477451324463,0.0001523466780781746,1571000,441
6284400,0.996250907657668,1.7819225788116455,0.0001482037187088281,1571100,441
6284800,0.9938814132474363,1.7862197160720825,0.0001461745414417237,1571200,441
6285200,0.9922175947576761,1.7878130674362183,0.00014760912745259702,1571300,441
6285600,0.9982713251374662,1.7878100872039795,0.00014258609735406935,1571400,441
6286000,0.998555556172505,1.7889304161071777,0.0001485445536673069,1571500,441
6286400,0.9862259449437261,1.7888619899749756,0.00014310883125290275,1571600,441
6286800,0.9910219358280301,1.7892098426818848,0.00014048675075173378,1571700,441
6287200,0.995540221221745,1.7884564399719238,0.00013953048619441688,1571800,441
6287600,0.9925370276905596,1.7869030237197876,0.0001328243815805763,1571900,441
6288000,0.9982901643961668,1.7839311361312866,0.0001266889739781618,1572000,441
6288400,-0.00013375282287597656,1.783254861831665,0.12124739587306976,1572100,441
6288800,0.0004226565361022949,1.7822271585464478,0.121248260140419,1572200,441
6289200,0.9738943185657263,1.7801687717437744,0.0001140218082582578,1572300,441
6289600,0.9798485487699509,1.781090497970581,0.0001212708157254383,1572400,441
6290000,0.0004087090492248535,1.7785017490386963,0.12119174003601074,1572500,441
6290400,0.9982100744964555,1.7776479721069336,0.00011921889381483197,1572600,441
6290800,0.9974343134090304,1.7805018424987793,0.00012586904631461948,1572700,441
6291200,0.9874011874198914,1.7805354595184326,0.000124662765301764,1572800,441
6291600,0.992275349330157,1.7827095985412598,0.0001256983377970755,1572900,441
6292000,0.9977413348387927,1.7791645526885986,0.00012771034380421042,1573000,441
6292400,0.8227506428956985,1.7806123495101929,0.00012994601274840534,1573100,441
6292800,0.9211474731564522,1.7812297344207764,0.00014070767792873085,1573200,441
6293200,0.9626160934567451,1.7812490463256836,0.00013989009312354028,1573300,441
6293600,0.9967021145857871,1.7810094356536865,0.00014252759865485132,1573400,441
6294000,0.9983735763235018,1.7835887670516968,0.00014648826618213207,1573500,441
6294400,0.9863620139658451,1.7831828594207764,0.00014791992725804448,1573600,441
6294800,0.9923829101026058,1.7840354442596436,0.00014690989337395877,1573700,441
6295200,0.95334692299366,1.782618761062622,0.00015029864152893424,1573800,441
6295600,0.9690260216593742,1.782834529876709,0.00014637631829828024,1573900,441
6296000,0.9718648586422205,1.7826074361801147,0.00014898052904754877,1574000,441
6296400,0.953002218157053,1.778876781463623,0.00015305669512599707,1574100,441
6296800,0.0006375908851623535,1.7781610488891602,0.12066008150577545,1574200,441
6297200,0.970887191593647,1.7787197828292847,0.00016966361727099866,1574300,441
6297600,0.9346826002001762,1.7788797616958618,0.00017235965060535818,1574400,441
6298000,0.9985320657724515,1.7794580459594727,0.0001681713038124144,1574500,441
6298400,0.9980379845947027,1.783118486404419,0.0001546814601169899,1574600,441
6298800,0.9997935858118581,1.7879691123962402,0.0001557878713356331,1574700,441
6299200,0.9985867536161095,1.7864406108856201,0.00015692858141846955,1574800,441
6299600,0.992592150811106,1.783695936203003,0.00015894592797849327,1574900,441
6300000,0.7240216135978699,1.7856734991073608,0.0001650807971600443,1575000,441
6300400,0.9566771760582924,1.7860548496246338,0.00016383794718421996,1575100,441
6300800,0.9874186171218753,1.7843644618988037,0.00017374464368913323,1575200,441
6301200,0.9450848586857319,1.784891128540039,0.0001742714666761458,1575300,441
6301600,0.967405017465353,1.7831387519836426,0.00016822104225866497,1575400,441
6302000,-0.0057222843170166016,1.7841782569885254,0.08179405331611633,1575500,441
6302400,0.9681113511323929,1.784470796585083,0.0001635887601878494,1575600,441
6302800,0.9230742081999779,1.7855966091156006,0.00016437954036518931,1575700,441
6303200,0.9764531161636114,1.7849524021148682,0.00015669544518459588,1575800,441
6303600,0.9248305484652519,1.784862756729126,0.00016632842016406357,1575900,441
6304000,0.9133087322115898,1.7812724113464355,0.00016546479309909046,1576000,441
6304400,0.8990105912089348,1.780049204826355,0.0001671991340117529,1576100,441
6304800,0.9988210948649794,1.7792186737060547,0.00016492995200678706,1576200,441
6305200,0.9972779266536236,1.7807385921478271,0.00016027726815082133,1576300,441
6305600,0.9309546649456024,1.7809638977050781,0.00016355677507817745,1576400,441
6306000,0.0032891035079956055,1.7818893194198608,0.12077224999666214,1576500,441
6306400,-0.0006824731826782227,1.7759994268417358,0.12076357007026672,1576600,441
6306800,0.9818573165684938,1.777712106704712,0.00016164605040103197,1576700,441
6307200,0.9975279374048114,1.778486728668213,0.00016148830763995647,1576800,441
6307600,0.8892932459712029,1.7756291627883911,0.00016983629029709846,1576900,441
6308000,0.9712229650467634,1.7775688171386719,0.00017444002151023597,1577000,441
6308400,0.9993928318144754,1.7753132581710815,0.000170197308761999,1577100,441
6308800,0.9849390871822834,1.7736806869506836,0.00017054966883733869,1577200,441
6309200,0.9239850342273712,1.774535894393921,0.0001671102363616228,1577300,441
6309600,0.9994467928190716,1.77566659450531,0.00015765998978167772,1577400,441
6310000,0.9987764618126675,1.7777574062347412,0.00015299845836125314,1577500,441
6310400,0.9957386702299118,1.7771626710891724,0.00015888329653535038,1577600,441
6310800,0.9865588461980224,1.7802790403366089,0.00015928896027617157,1577700,441
6311200,0.9285771623253822,1.779747486114502,0.00015509837248828262,1577800,441
6311600,0.26921969652175903,1.7800815105438232,0.00016179578960873187,1577900,441
6312000,0.9997995672019897,1.7785253524780273,0.000161313233547844,1578000,441
6312400,0.9948215573094785,1.778887391090393,0.00016217947995755821,1578100,441
6312800,0.9716322831809521,1.7775605916976929,0.0001729087671265006,1578200,441
6313200,0.9892028253525496,1.7760199308395386,0.0001663561415625736,1578300,441
6313600,0.9995060262735933,1.7788254022598267,0.00015725847333669662,1578400,441
6314000,0.9920932119712234,1.7773106098175049,0.00016497450997121632,1578500,441
6314400,0.9716568533331156,1.779691457748413,0.00017037143697962165,1578600,441
6314800,0.9955043625086546,1.7809971570968628,0.000175161607330665,1578700,441
6315200,0.976480919867754,1.7790839672088623,0.000166662284755148,1578800,441
6315600,0.9991695596254431,1.7777705192565918,0.00016645382856950164,1578900,441
6316000,0.9990541426814161,1.7741762399673462,0.00016714322555344552,1579000,441
6316400,0.9982206847053021,1.7755610942840576,0.00015812343917787075,1579100,441
6316800,0.9996344003302511,1.7739543914794922,0.00015100021846592426,1579200,441
6317200,0.999936566237011,1.7711139917373657,0.00015029861242510378,1579300,441
6317600,0.9610787890851498,1.7745763063430786,0.00015871688083279878,1579400,441
6318000,0.91934385150671,1.7794954776763916,0.00016619195230305195,1579500,441
6318400,-0.41582953929901123,1.7800486087799072,0.00017474863852839917,1579600,441
6318800,0.9829599857330322,1.781494379043579,0.00018653391452971846,1579700,441
6319200,0.9954034029506147,1.783164620399475,0.00018343279953114688,1579800,441
6319600,0.9913029205054045,1.7842811346054077,0.00017621774168219417,1579900,441
6320000,0.980085389688611,1.7840590476989746,0.00017263968766201288,1580000,441
6320400,0.991224380210042,1.783113718032837,0.00017015423509292305,1580100,441
6320800,0.9932759660296142,1.781618356704712,0.00016402173787355423,1580200,441
6321200,0.9837772324681282,1.783180594444275,0.000170680126757361,1580300,441
6321600,0.0007884502410888672,1.7842000722885132,0.12060023844242096,1580400,441
6322000,0.9966595533769578,1.7858437299728394,0.0001708969648461789,1580500,441
6322400,0.6895636320114136,1.7843241691589355,0.000171174862771295,1580600,441
6322800,0.9271822720766068,1.7822405099868774,0.0001812971313484013,1580700,441
6323200,0.9929579379968345,1.781889796257019,0.00016955981845967472,1580800,441
6323600,0.9991601515794173,1.7819457054138184,0.00017152010696008801,1580900,441
6324000,0.9841516613960266,1.781372308731079,0.00017428811406716704,1581000,441
6324400,0.9972587190568447,1.7820453643798828,0.00016826465434860438,1581100,441
6324800,0.9657841846346855,1.7808046340942383,0.00017281291366089135,1581200,441
6325200,0.8865459710359573,1.7790324687957764,0.00017349088739138097,1581300,441
6325600,0.952053040266037,1.78305983543396,0.00017298691091127694,1581400,441
6326000,0.9889134112745523,1.7847118377685547,0.00017135022790171206,1581500,441
6326400,0.988293144851923,1.7874369621276855,0.00016587128629907966,1581600,441
6326800,0.9960623574443161,1.7854762077331543,0.0001663842413108796,1581700,441
6327200,0.8988233879208565,1.7864680290222168,0.00017549522453919053,1581800,441
6327600,0.9983093037735671,1.7855334281921387,0.00017970433691516519,1581900,441
6328000,0.9839733727276325,1.7875893115997314,0.00017787740216590464,1582000,441
6328400,0.9298903867602348,1.786210298538208,0.00018704915419220924,1582100,441
6328800,-0.0024759769439697266,1.7869234085083008,0.12043745815753937,1582200,441
6329200,0.9054780527949333,1.7859408855438232,0.0001901989890029654,1582300,441
6329600,0.9967163200490177,1.7800545692443848,0.00019104941748082638,1582400,441
6330000,0.9885207936167717,1.7819316387176514,0.00018253925372846425,1582500,441
6330400,0.9937062142416835,1.778285264968872,0.0001778444420779124,1582600,441
6330800,0.0008245110511779785,1.7792962789535522,0.12049783766269684,1582700,441
6331200,0.997001412557438,1.7776587009429932,0.0001664177980273962,1582800,441
6331600,0.0012379884719848633,1.779693365097046,0.12059995532035828,1582900,441
6332000,0.9680227339267731,1.7800127267837524,0.00016849896928761154,1583000,441
6332400,0.001598656177520752,1.7824426889419556,0.120472751557827,1583100,441
6332800,0.9963149041868746,1.7823069095611572,0.0001744554756442085,1583200,441
6333200,0.9912102781236172,1.7842323780059814,0.0001751017989590764,1583300,441
6333600,0.9786027409136295,1.7800817489624023,0.00017177032714243978,1583400,441
6334000,0.0009388923645019531,1.780435562133789,0.12056537717580795,1583500,441
6334400,0.9681003093719482,1.782357931137085,0.00017040826787706465,1583600,441
6334800,0.9413575083017349,1.779454231262207,0.00016299665730912238,1583700,441
6335200,0.9956100443378091,1.781888723373413,0.00016709332703612745,1583800,441
6335600,0.9952922835946083,1.782243251800537,0.00016698955732863396,1583900,441
6336000,0.9303610473871231,1.7818427085876465,0.00017501847469247878,1584000,441
6336400,0.9862601589411497,1.779435396194458,0.00016641084221191704,1584100,441
6336800,0.9941378380171955,1.7833377122879028,0.00015865090244915336,1584200,441
6337200,0.9862825646996498,1.7825881242752075,0.00015791942132636905,1584300,441
6337600,0.9926021085120738,1.7809386253356934,0.0001634613290661946,1584400,441
6338000,0.9953689388930798,1.781243920326233,0.0001706861366983503,1584500,441
6338400,0.9981555005069822,1.7798230648040771,0.000172319749253802,1584600,441
6338800,0.9854893572628498,1.775029182434082,0.0001779972662916407,1584700,441
6339200,0.9070195183157921,1.769796371459961,0.00018384360009804368,1584800,441
6339600,0.7103587985038757,1.766373634338379,0.00017992356151808053,1584900,441
6340000,0.997988541610539,1.7698993682861328,0.00016851467080414295,1585000,441
6340400,0.9983455248875543,1.767582893371582,0.00016601015522610396,1585100,441
6340800,0.9718544092029333,1.7681132555007935,0.00016560725634917617,1585200,441
6341200,0.9292550310492516,1.7732199430465698,0.00016918106121011078,1585300,441
6341600,0.8818085566163063,1.779059648513794,0.00017892633331939578,1585400,441
6342000,0.9914910793304443,1.781235933303833,0.00018180371262133121,1585500,441
6342400,0.9902361622080207,1.7827990055084229,0.00018268456915393472,1585600,441
6342800,0.9919007755815983,1.7815696001052856,0.00018848474428523332,1585700,441
6343200,0.9885707851499319,1.782365083694458,0.0001906382094603032,1585800,441
6343600,0.9762774053961039,1.7787507772445679,0.0001859900658018887,1585900,441
6344000,0.9975521271117032,1.7745150327682495,0.00017812555597629398,1586000,441
6344400,0.0026510953903198242,1.775848150253296,0.1203729584813118,1586100,441
6344800,0.945506677031517,1.7705137729644775,0.0001913153100758791,1586200,441
6345200,0.9404926747083664,1.761979103088379,0.00018798391101881862,1586300,441
6345600,0.9312316402792931,1.754082202911377,0.00019135861657559872,1586400,441
6346000,0.9891105825081468,1.7658824920654297,0.00018712569726631045,1586500,441
6346400,0.4224811792373657,1.7653533220291138,0.00019952739239670336,1586600,441
6346800,0.9806516300886869,1.760735273361206,0.0001906995748868212,1586700,441
6347200,0.6800873279571533,1.7623199224472046,0.00018016359535977244,1586800,441
6347600,0.6974383890628815,1.757157802581787,0.00018281923257745802,1586900,441
6348000,0.0012935996055603027,1.755397915840149,0.120417520403862,1587000,441
6348400,0.9244334474205971,1.7582862377166748,0.00016238779062405229,1587100,441
6348800,0.9396058805286884,1.7610400915145874,0.00015205850650090724,1587200,441
6349200,0.9434974528849125,1.7646335363388062,0.00014204082253854722,1587300,441
6349600,0.9627095013856888,1.768257737159729,0.00014922951231710613,1587400,441
6350000,0.8642438054084778,1.7700726985931396,0.00014592887600883842,1587500,441
6350400,0.9845980107784271,1.77154541015625,0.0001434723089914769,1587600,441
6350800,0.3955879211425781,1.7749619483947754,0.00014134825323708355,1587700,441
6351200,0.9868629677221179,1.7774146795272827,0.0001495828910265118,1587800,441
6351600,0.9489322490990162,1.7786221504211426,0.00014416124031413347,1587900,441
6352000,0.7291054427623749,1.7811827659606934,0.00014772993745282292,1588000,441
6352400,0.9816109463572502,1.7832289934158325,0.0001492134906584397,1588100,441
6352800,0.9800648018717766,1.7841737270355225,0.00015170279948506504,1588200,441
6353200,0.9720395188778639,1.786792516708374,0.00014609011122956872,1588300,441
6353600,0.9570487402379513,1.7855116128921509,0.0001505326508777216,1588400,441
6354000,3.141164779663086e-05,1.7864930629730225,0.12087149173021317,1588500,441
6354400,0.9743223153054714,1.7864139080047607,0.0001487430854467675,1588600,441
6354800,0.9509115219116211,1.7852650880813599,0.00014636723790317774,1588700,441
6355200,0.9045148268342018,1.786076307296753,0.00015461130533367395,1588800,441
6355600,0.9458929188549519,1.7851836681365967,0.00016144922119565308,1588900,441
6356000,0.9846583297476172,1.785748839378357,0.00016225027502514422,1589000,441
6356400,0.9966742394026369,1.787806510925293,0.00016539532225579023,1589100,441
6356800,0.9896145584061742,1.7890006303787231,0.0001638913236092776,1589200,441
6357200,0.9353115484118462,1.788128137588501,0.00014870493032503873,1589300,441
6357600,0.9929880346171558,1.786943793296814,0.0001415544538758695,1589400,441
6358000,0.9972131892573088,1.7862980365753174,0.0001408475509379059,1589500,441
6358400,0.9982570863794535,1.7870718240737915,0.00014217165880836546,1589600,441
6358800,0.9802197627723217,1.7872064113616943,0.00013481233327183872,1589700,441
6359200,0.9772627763450146,1.7865705490112305,0.00014370301505550742,1589800,441
6359600,0.9281354695558548,1.7865650653839111,0.00014792471483815461,1589900,441
6360000,0.00021064281463623047,1.7867705821990967,0.12080385535955429,1590000,441
6360400,0.999287563317921,1.7846662998199463,0.00015200808411464095,1590100,441
6360800,0.9943753024563193,1.7850427627563477,0.0001513100287411362,1590200,441
6361200,0.9923040708526969,1.7868702411651611,0.00015862338477745652,1590300,441
6361600,0.9826414473354816,1.7877192497253418,0.00015591891133226454,1590400,441
6362000,0.9875514069572091,1.7869960069656372,0.0001527465647086501,1590500,441
6362400,0.9820893555879593,1.7856659889221191,0.00015437445836141706,1590600,441
6362800,0.9783044476062059,1.7841777801513672,0.00015949996304698288,1590700,441
6363200,0.9885512907058001,1.7809687852859497,0.00016011102707125247,1590800,441
6363600,0.9817547984421253,1.779348611831665,0.00015703338431194425,1590900,441
6364000,0.9906519036740065,1.7791305780410767,0.00015607799286954105,1591000,441
6364400,0.8672969192266464,1.7783997058868408,0.00015964597696438432,1591100,441
6364800,0.9997640081564896,1.783243179321289,0.0001584996352903545,1591200,441
6365200,0.9854784794151783,1.7818970680236816,0.00015658792108297348,1591300,441
6365600,0.9572550915181637,1.7829209566116333,0.0001535910996608436,1591400,441
6366000,0.9963707351125777,1.7817096710205078,0.00014364659728016704,1591500,441
6366400,0.984727525152266,1.7833930253982544,0.00013839062012266368,1591600,441
6366800,0.00018846988677978516,1.7845275402069092,0.12095066905021667,1591700,441
6367200,0.9410564638674259,1.7846002578735352,0.0001365423231618479,1591800,441
6367600,0.9470303095877171,1.7837415933609009,0.000147136248415336,1591900,441
6368000,0.9935675063170493,1.7833956480026245,0.00014795837341807783,1592000,441
6368400,0.9964691114146262,1.7842135429382324,0.00014991498028393835,1592100,441
6368800,0.9375595487654209,1.7840635776519775,0.00014684832422062755,1592200,441
6369200,0.9998610184993595,1.7851051092147827,0.0001405101065756753,1592300,441
6369600,0.9454307816922665,1.7803730964660645,0.00014365572133101523,1592400,441
6370000,0.9776331577450037,1.78166663646698,0.00014843347889836878,1592500,441
6370400,0.0005761384963989258,1.7811933755874634,0.12079325318336487,1592600,441
6370800,0.7327417135238647,1.7825905084609985,0.00015902944141998887,1592700,441
6371200,0.9796341992914677,1.7849957942962646,0.0001661193382460624,1592800,441
6371600,0.7034505903720856,1.7830240726470947,0.00016009830869734287,1592900,441
6372000,0.9854316152632236,1.7823758125305176,0.00015442672884091735,1593000,441
6372400,0.9726963061839342,1.7806243896484375,0.00015033700037747622,1593100,441
6372800,0.9897607145830989,1.7764573097229004,0.00014662834291812032,1593200,441
6373200,0.9949441258795559,1.7763526439666748,0.00015214330051094294,1593300,441
6373600,0.9475468546152115,1.7770323753356934,0.0001558768271934241,1593400,441
6374000,0.7646465599536896,1.7777650356292725,0.0001500592625234276,1593500,441
6374400,0.19067317247390747,1.7740418910980225,0.00015365754370577633,1593600,441
6374800,0.7521888017654419,1.7729287147521973,0.00015200060443021357,1593700,441
6375200,0.0007668137550354004,1.7722569704055786,0.12073757499456406,1593800,441
6375600,0.6992391049861908,1.7764208316802979,0.0001594922214280814,1593900,441
6376000,0.9985157600603998,1.7734954357147217,0.00015410850755870342,1594000,441
6376400,0.9844833100214601,1.7748193740844727,0.0001514715258963406,1594100,441
6376800,0.9961580596864223,1.7764593362808228,0.00015020265709608793,1594200,441
6377200,0.9483416490256786,1.7781548500061035,0.00015132600674405694,1594300,441
6377600,0.00043845176696777344,1.7793853282928467,0.12088099867105484,1594400,441
6378000,0.9997674621554324,1.7799577713012695,0.0001469118142267689,1594500,441
6378400,0.9970984067767859,1.776138424873352,0.00015512722893618047,1594600,441
6378800,0.7685615420341492,1.7788169384002686,0.0001594453351572156,1594700,441
6379200,0.9867941895499825,1.7809503078460693,0.00016403652261942625,1594800,441
6379600,0.0005988478660583496,1.7824904918670654,0.12059308588504791,1594900,441
6380000,0.0015964508056640625,1.7850250005722046,0.12070022523403168,1595000,441
6380400,0.9983683783793822,1.782668113708496,0.0001587806036695838,1595100,441
