#{"t_start": 1525575737.4144979, "env_id": "PongNoFrameskip-v4"}
r,l,t,i
-20.0,1066,3788.853538,763114
-19.0,1115,3794.39289,764229
-20.0,975,3799.303839,765204
-21.0,847,3803.51758,766051
-20.0,1042,3808.658097,767093
-21.0,1107,3814.221575,768200
-20.0,990,3819.171833,769190
-21.0,913,3823.797791,770103
-21.0,845,3827.985062,770948
-21.0,954,3832.709926,771902
-21.0,967,3837.46521,772869
-21.0,819,3841.599402,773688
-21.0,847,3845.757519,774535
-21.0,896,3850.195999,775431
-21.0,852,3854.451363,776283
-20.0,936,3858.949914,777219
-19.0,1055,3864.19306,778274
-20.0,1009,3869.266114,779283
-21.0,911,3873.870093,780194
-21.0,778,3877.649267,780972
-20.0,1010,3882.742341,781982
-21.0,1002,3887.674404,782984
-21.0,908,3892.119204,783892
-20.0,978,3897.059742,784870
-21.0,792,3901.027668,785662
-21.0,968,3905.876268,786630
-20.0,836,3910.000779,787466
-19.0,1082,3915.448729,788548
-20.0,891,3919.880673,789439
-20.0,913,3924.419312,790352
-21.0,819,3928.554945,791171
-21.0,1092,3933.991084,792263
-21.0,908,3938.604038,793171
-21.0,885,3942.974003,794056
-20.0,1123,3948.609959,795179
-21.0,1105,3954.062942,796284
-20.0,886,3958.386783,797170
-20.0,902,3962.942565,798072
-21.0,816,3966.988233,798888
-21.0,819,3971.055886,799707
-21.0,778,3974.920848,800485
