value_loss,policy_entropy,total_timesteps,explained_variance,nupdates,fps
0.04224945977330208,1.7784984111785889,3100000,0.5174854695796967,15500,781
0.04033525288105011,1.7776060104370117,3120000,0.33555346727371216,15600,781
0.035811301320791245,1.7738217115402222,3140000,0.8327473253011703,15700,781
0.0912313163280487,1.7588601112365723,3160000,0.10440081357955933,15800,781
0.23143310844898224,1.7721306085586548,3180000,-0.11901581287384033,15900,781
0.056292131543159485,1.765289306640625,3200000,0.20503181219100952,16000,781
0.08845318853855133,1.7738468647003174,3220000,0.7010542750358582,16100,781
0.07565943151712418,1.779575228691101,3240000,0.6498048603534698,16200,781
0.047148361802101135,1.7790501117706299,3260000,0.625316709280014,16300,781
0.064815953373909,1.7793400287628174,3280000,0.4479217529296875,16400,781
0.04803825914859772,1.776939034461975,3300000,0.616557776927948,16500,781
0.07193772494792938,1.7792882919311523,3320000,0.37476396560668945,16600,781
0.0724673643708229,1.7787872552871704,3340000,0.38405734300613403,16700,781
0.02597794681787491,1.7789855003356934,3360000,0.6623015403747559,16800,781
0.033409811556339264,1.773934006690979,3380000,0.6684911847114563,16900,781
0.1132311224937439,1.7640599012374878,3400000,0.4500119686126709,17000,781
0.018936816602945328,1.7694870233535767,3420000,0.8365107178688049,17100,781
0.05094662681221962,1.7726227045059204,3440000,0.4848995804786682,17200,781
0.0519753135740757,1.7792673110961914,3460000,0.6420344114303589,17300,781
0.02573120780289173,1.7796297073364258,3480000,0.8966985493898392,17400,781
0.057216204702854156,1.7842150926589966,3500000,0.46166008710861206,17500,781
0.06626527011394501,1.7820632457733154,3520000,0.22872984409332275,17600,781
0.050314243882894516,1.787544846534729,3540000,0.5546569526195526,17700,781
0.13772249221801758,1.7860435247421265,3560000,0.304828941822052,17800,781
0.023739539086818695,1.7832815647125244,3580000,0.805508553981781,17900,781
0.22549937665462494,1.7845691442489624,3600000,0.19080311059951782,18000,781
0.07505813241004944,1.7817655801773071,3620000,0.7046961784362793,18100,781
0.043476056307554245,1.7860255241394043,3640000,0.4731866717338562,18200,781
0.20340707898139954,1.7794837951660156,3660000,0.3611396551132202,18300,781
0.05202222242951393,1.7772345542907715,3680000,0.5976268947124481,18400,781
0.08379176259040833,1.7788286209106445,3700000,0.6700914204120636,18500,781
0.046088408678770065,1.7816849946975708,3720000,0.8246621191501617,18600,781
0.055828481912612915,1.7854746580123901,3740000,0.6571692228317261,18700,781
0.2579484283924103,1.7827659845352173,3760000,0.28489750623703003,18800,781
0.16218405961990356,1.777464747428894,3780000,0.5499495565891266,18900,781
0.08469098061323166,1.7812466621398926,3800000,0.3842319846153259,19000,781
0.06443127989768982,1.7817261219024658,3820000,0.4825531840324402,19100,781
0.13310961425304413,1.7853981256484985,3840000,0.3067373037338257,19200,781
0.02244781330227852,1.7806915044784546,3860000,0.9171452298760414,19300,781
0.039692845195531845,1.779362440109253,3880000,0.6260828971862793,19400,781
0.029595879837870598,1.7711269855499268,3900000,0.8352243602275848,19500,781
0.18221698701381683,1.780806064605713,3920000,0.42602211236953735,19600,781
0.040047626942396164,1.7813115119934082,3940000,0.6560511291027069,19700,781
0.03972536325454712,1.7775413990020752,3960000,0.6201366484165192,19800,781
0.021925481036305428,1.7764484882354736,3980000,0.6521379947662354,19900,781
0.08699796348810196,1.7695655822753906,4000000,0.048449814319610596,20000,781
0.04622770845890045,1.7639886140823364,4020000,0.42976218461990356,20100,781
0.05579794943332672,1.7629166841506958,4040000,0.2625991702079773,20200,781
0.1666059046983719,1.7576180696487427,4060000,0.32377684116363525,20300,781
0.040962349623441696,1.7582528591156006,4080000,0.6673884391784668,20400,781
0.16558894515037537,1.758130669593811,4100000,0.42601585388183594,20500,781
0.08571184426546097,1.7509217262268066,4120000,0.38537144660949707,20600,782
0.16715016961097717,1.757069706916809,4140000,0.10079354047775269,20700,782
0.022421617060899734,1.7403143644332886,4160000,0.5964744091033936,20800,782
0.12538093328475952,1.739662528038025,4180000,-0.08295333385467529,20900,782
0.18618108332157135,1.7418731451034546,4200000,0.5081180036067963,21000,782
0.27447623014450073,1.7593083381652832,4220000,-0.7616662979125977,21100,782
0.1581004112958908,1.747495174407959,4240000,0.424200177192688,21200,782
0.11933942139148712,1.7509251832962036,4260000,-0.16704154014587402,21300,782
0.07204267382621765,1.7510241270065308,4280000,0.26757675409317017,21400,782
0.0706501305103302,1.747057318687439,4300000,-0.03430628776550293,21500,781
0.090805284678936,1.7472821474075317,4320000,0.16142356395721436,21600,781
0.19190487265586853,1.7439292669296265,4340000,0.16425061225891113,21700,781
0.08178366720676422,1.760019063949585,4360000,0.27393484115600586,21800,781
0.08030938357114792,1.7590786218643188,4380000,0.48911213874816895,21900,781
0.1686197817325592,1.7653191089630127,4400000,0.3713758587837219,22000,781
0.07382243871688843,1.7601361274719238,4420000,0.5758904814720154,22100,782
0.04162445664405823,1.7599340677261353,4440000,0.6059825718402863,22200,782
0.054110657423734665,1.7650551795959473,4460000,0.4104487895965576,22300,782
0.03511785343289375,1.7584865093231201,4480000,0.628856748342514,22400,782
0.1817152202129364,1.7586528062820435,4500000,0.21316057443618774,22500,782
0.04969656094908714,1.7645870447158813,4520000,0.45404136180877686,22600,782
0.03882603347301483,1.751965045928955,4540000,0.7638732194900513,22700,782
0.046697936952114105,1.7709205150604248,4560000,0.4740629196166992,22800,782
0.07686441391706467,1.7592837810516357,4580000,0.4912671446800232,22900,782
0.07267087697982788,1.7335615158081055,4600000,0.4447551369667053,23000,782
0.13036616146564484,1.7642985582351685,4620000,0.11141830682754517,23100,782
0.03878777101635933,1.7608603239059448,4640000,0.7355993688106537,23200,782
0.07096510380506516,1.745693564414978,4660000,0.26353466510772705,23300,783
0.05032360553741455,1.7558071613311768,4680000,0.7341785728931427,23400,783
0.1186925396323204,1.7518682479858398,4700000,-0.05224418640136719,23500,783
0.05551816150546074,1.760939598083496,4720000,0.7055966854095459,23600,783
0.10192592442035675,1.7565605640411377,4740000,-0.017688393592834473,23700,783
0.07824293524026871,1.7522566318511963,4760000,0.33183062076568604,23800,783
0.0914832279086113,1.7459259033203125,4780000,0.5140975713729858,23900,783
0.04851888492703438,1.7615079879760742,4800000,0.5676887631416321,24000,783
0.04672851040959358,1.7472844123840332,4820000,0.5546563267707825,24100,783
0.13527812063694,1.7424618005752563,4840000,0.0011989474296569824,24200,783
0.07282589375972748,1.7530614137649536,4860000,0.4002058506011963,24300,783
0.07393207401037216,1.7461429834365845,4880000,0.702432245016098,24400,783
0.08985941857099533,1.7474364042282104,4900000,-0.21029043197631836,24500,783
0.08905709534883499,1.7350448369979858,4920000,0.229810893535614,24600,783
0.06200011819601059,1.7542319297790527,4940000,0.6107825338840485,24700,784
0.09093955159187317,1.7466131448745728,4960000,0.31397420167922974,24800,784
0.0784514769911766,1.7346961498260498,4980000,0.405775249004364,24900,784
0.07248049229383469,1.7453492879867554,5000000,0.5889430344104767,25000,784
0.09030015021562576,1.7219338417053223,5020000,0.45081520080566406,25100,784
0.04375508800148964,1.7556980848312378,5040000,0.19309324026107788,25200,784
0.052428603172302246,1.7175008058547974,5060000,0.48124974966049194,25300,784
0.05703289434313774,1.7371870279312134,5080000,0.6692877113819122,25400,784
0.16846758127212524,1.7327901124954224,5100000,0.3528755307197571,25500,784
0.02797793224453926,1.7115089893341064,5120000,0.40750473737716675,25600,784
0.04656149074435234,1.7107185125350952,5140000,0.3275567293167114,25700,784
0.22191238403320312,1.7308732271194458,5160000,-0.004805445671081543,25800,784
0.09621836990118027,1.6857377290725708,5180000,-0.06425011157989502,25900,784
0.0479683019220829,1.706223487854004,5200000,0.5499928593635559,26000,784
0.08726701885461807,1.6755781173706055,5220000,0.5421485304832458,26100,785
0.02790965512394905,1.6998801231384277,5240000,0.7301618456840515,26200,785
0.10593956708908081,1.6933232545852661,5260000,0.5027012825012207,26300,785
0.06581182777881622,1.640649437904358,5280000,-0.16453266143798828,26400,785
0.046701155602931976,1.660986065864563,5300000,0.411790132522583,26500,785
0.04695582017302513,1.653104543685913,5320000,0.15516996383666992,26600,785
0.1226373091340065,1.6874504089355469,5340000,0.3709990382194519,26700,785
0.05372738465666771,1.6857609748840332,5360000,0.13065749406814575,26800,785
0.02629021555185318,1.661313533782959,5380000,0.7067065238952637,26900,785
0.11406120657920837,1.6581470966339111,5400000,0.11942315101623535,27000,785
0.30145761370658875,1.6617165803909302,5420000,-0.12928557395935059,27100,785
0.13220588862895966,1.6445176601409912,5440000,0.5317952334880829,27200,785
0.0746181532740593,1.6386260986328125,5460000,0.5541033744812012,27300,785
0.06511377543210983,1.677160620689392,5480000,0.5075594186782837,27400,786
0.029289178550243378,1.6041678190231323,5500000,0.47805988788604736,27500,786
0.037698086351156235,1.5650439262390137,5520000,0.498168408870697,27600,786
0.0510568767786026,1.6610015630722046,5540000,0.6045777499675751,27700,786
0.07595425099134445,1.6012595891952515,5560000,-0.09601485729217529,27800,786
0.06809153407812119,1.6451010704040527,5580000,0.5862132906913757,27900,786
0.022006606683135033,1.657117486000061,5600000,0.4927172064781189,28000,786
0.13931739330291748,1.6615489721298218,5620000,0.4748075604438782,28100,786
0.19287417829036713,1.622755765914917,5640000,0.4142756462097168,28200,786
0.032296065241098404,1.65895414352417,5660000,0.1760527491569519,28300,786
0.009911772795021534,1.6756012439727783,5680000,0.22090476751327515,28400,786
0.13118484616279602,1.6394550800323486,5700000,0.4016842246055603,28500,786
0.026352139189839363,1.6399619579315186,5720000,-0.8420902490615845,28600,786
0.03434794768691063,1.5808032751083374,5740000,0.7377219796180725,28700,786
0.15395115315914154,1.6051952838897705,5760000,0.24181312322616577,28800,786
0.08034572005271912,1.654086709022522,5780000,0.4591892957687378,28900,786
0.06866202503442764,1.6614106893539429,5800000,0.5346393585205078,29000,787
0.04143863171339035,1.6073445081710815,5820000,0.6231883466243744,29100,787
0.025581758469343185,1.6035678386688232,5840000,0.3820520043373108,29200,787
0.04879644513130188,1.6797833442687988,5860000,0.405805766582489,29300,787
